TestN,panSetAngles,tiltSetAngles,currentTimeMS,panAngle,tiltAngle,panVoltage,tiltVoltage
7,90,90,37368,94.004,90.4,-3.3007996,0
7,90,90,37375,94.004,90.4,-3.3007996,0
7,90,90,37382,94.004,90.4,-3.3007996,0
7,90,90,37391,94.004,90.4,-3.3007996,0
7,90,90,37399,94.004,90.4,-3.3007996,0
7,90,90,37406,94.004,90.4,-3.3007996,0
7,90,90,37415,94.004,90.4,-3.3007996,0
7,90,90,37423,94.004,90.4,-3.3007996,0
7,90,90,37430,94.004,90.4,-3.3007996,0
7,90,90,37440,94.004,90.4,-3.3007996,0
7,90,90,37448,92.68,90.4,-1.0500038,0
7,90,90,37455,92.68,90.4,-3.036,0
7,90,90,37463,92.68,90.4,-3.036,0
7,90,90,37471,92.68,90.4,-3.036,0
7,90,90,37478,92.68,90.4,-3.036,0
7,90,90,37486,92.68,90.4,-3.036,0
7,90,90,37495,91.356,90.4,-0.7852043,0
7,90,90,37502,91.356,90.4,-0.7852043,0
7,90,90,37509,91.356,90.4,-2.7712007,0
7,90,90,37516,91.356,90.4,-2.7712007,0
7,90,90,37524,91.356,90.4,-2.7712007,0
7,90,90,37532,91.356,90.4,-2.7712007,0
7,90,90,37539,91.356,90.4,-2.7712007,0
7,90,90,37546,90.032,90.4,2.0340042,0
7,90,90,37554,90.032,90.4,0,0
7,90,90,37562,90.032,90.4,0,0
7,90,90,37570,90.032,90.4,0,0
7,90,90,37577,90.032,90.4,0,0
7,90,90,37584,90.032,90.4,0,0
7,90,90,37590,90.032,90.4,0,0
7,90,90,37598,90.032,90.4,0,0
7,90,90,37605,90.032,90.4,0,0
7,90,90,37612,90.032,90.4,0,0
7,90,90,37620,90.032,90.4,0,0
7,90,90,37627,90.032,90.4,0,0
7,90,90,37637,90.032,90.4,0,0
7,90,90,37645,90.032,90.4,0,0
7,90,90,37653,90.032,90.4,0,0
7,90,90,37660,90.032,90.4,0,0
7,90,90,37669,90.032,90.4,0,0
7,90,90,37677,90.032,90.4,0,0
7,90,90,37685,90.032,90.4,0,0
7,90,90,37694,90.032,90.4,0,0
7,90,90,37704,90.032,90.4,0,0
7,90,90,37715,90.032,90.4,0,0
7,90,90,37723,90.032,90.4,0,0
7,90,90,37729,90.032,90.4,0,0
7,90,90,37739,90.032,90.4,0,0
7,90,90,37747,90.032,90.4,0,0
7,90,90,37754,90.032,90.4,0,0
7,90,90,37761,90.032,90.4,0,0
7,90,90,37771,90.032,90.4,0,0
7,90,90,37778,90.032,90.4,0,0
7,90,90,37785,90.032,90.4,0,0
7,90,90,37793,90.032,90.4,0,0
7,90,90,37802,90.032,90.4,0,0
7,90,90,37810,90.032,90.4,0,0
7,90,90,37818,90.032,90.4,0,0
7,90,90,37825,90.032,90.4,0,0
7,90,90,37832,90.032,90.4,0,0
7,90,90,37840,90.032,90.4,0,0
7,90,90,37847,90.032,90.4,0,0
7,90,90,37855,90.032,90.4,0,0
7,90,90,37863,90.032,90.4,0,0
7,90,90,37870,90.032,90.4,0,0
7,90,90,37878,90.032,90.4,0,0
7,90,90,37889,90.032,90.4,0,0
7,90,90,37897,90.032,90.4,0,0
7,90,90,37904,90.032,90.4,0,0
7,90,90,37912,90.032,90.4,0,0
7,90,90,37920,90.032,90.4,0,0
7,90,90,37927,90.032,90.4,0,0
7,90,90,37934,90.032,90.4,0,0
7,90,90,37940,90.032,90.4,0,0
7,90,90,37948,90.032,90.4,0,0
7,90,90,37955,90.032,90.4,0,0
7,90,90,37963,90.032,90.4,0,0
7,90,90,37972,90.032,90.4,0,0
7,90,90,37979,90.032,90.4,0,0
7,90,90,37987,90.032,90.4,0,0
7,90,90,37994,90.032,90.4,0,0
7,90,90,38002,90.032,90.4,0,0
7,90,90,38009,90.032,90.4,0,0
7,90,90,38016,90.032,90.4,0,0
7,90,90,38024,90.032,90.4,0,0
7,90,90,38032,90.032,90.4,0,0
7,90,90,38039,90.032,90.4,0,0
7,90,90,38047,90.032,90.4,0,0
7,90,90,38054,90.032,90.4,0,0
7,90,90,38061,90.032,90.4,0,0
7,90,90,38069,90.032,90.4,0,0
7,90,90,38079,90.032,90.4,0,0
7,90,90,38087,90.032,90.4,0,0
7,90,90,38095,90.032,90.4,0,0
7,90,90,38103,90.032,90.4,0,0
7,90,90,38110,90.032,90.4,0,0
7,90,90,38119,90.032,90.4,0,0
7,90,90,38127,90.032,90.4,0,0
7,90,90,38134,90.032,90.4,0,0
7,90,90,38142,90.032,90.4,0,0
7,90,90,38149,90.032,90.4,0,0
7,90,90,38157,90.032,90.4,0,0
7,90,90,38164,90.032,90.4,0,0
7,90,90,38170,90.032,90.4,0,0
7,90,90,38177,90.032,90.4,0,0
7,90,90,38184,90.032,90.4,0,0
7,90,90,38193,90.032,90.4,0,0
7,90,90,38201,90.032,90.4,0,0
7,90,90,38209,90.032,90.4,0,0
7,90,90,38216,90.032,90.4,0,0
7,90,90,38224,90.032,90.4,0,0
7,90,90,38231,90.032,90.4,0,0
7,90,90,38239,90.032,90.4,0,0
7,90,90,38246,90.032,90.4,0,0
7,90,90,38253,90.032,90.4,0,0
7,90,90,38261,90.032,90.4,0,0
7,90,90,38269,90.032,90.4,0,0
7,90,90,38277,90.032,90.4,0,0
7,90,90,38284,90.032,90.4,0,0
7,90,90,38293,90.032,90.4,0,0
7,90,90,38301,90.032,90.4,0,0
7,90,90,38309,90.032,90.4,0,0
8,0,0,38819,90.032,90.4,0,0
8,0,0,38826,90.032,90.4,0,0
8,0,0,38833,90.032,90.4,0,0
8,0,0,38840,90.032,90.4,0,0
8,0,0,38846,90.032,90.4,0,0
8,0,0,38852,90.032,90.4,0,0
8,0,0,38859,90.032,90.4,0,0
8,0,0,38867,90.032,90.4,0,0
8,0,0,38873,90.032,90.4,0,0
8,0,0,38880,90.032,90.4,0,0
8,0,0,38888,90.032,90.4,0,0
8,0,0,38897,90.032,90.4,0,0
8,0,0,38908,90.032,90.4,-12,0
8,0,0,38916,90.032,90.4,-12,-12
8,0,0,38922,88.708,90.4,-12,-12
8,0,0,38930,87.384,89.6,-12,-12
8,0,0,38937,87.384,89.6,-12,-12
8,0,0,38945,86.06,88.8,-12,-12
8,0,0,38952,86.06,88,-12,-12
8,0,0,38959,86.06,88,-12,-12
8,0,0,38966,86.06,86.4,-12,-12
8,0,0,38973,86.06,85.6,-12,-12
8,0,0,38980,86.06,84,-12,-12
8,0,0,38988,84.736,84,-12,-12
8,0,0,38995,84.736,81.6,-12,-12
8,0,0,39002,84.736,80,-12,-12
8,0,0,39010,83.412,77.6,-12,-12
8,0,0,39016,83.412,77.6,-12,-12
8,0,0,39024,83.412,75.200005,-12,-12
8,0,0,39031,82.088,73.6,-12,-12
8,0,0,39038,82.088,73.6,-12,-12
8,0,0,39046,80.764,71.200005,-12,-12
8,0,0,39054,80.764,68.8,-12,-12
8,0,0,39060,79.44,66.4,-12,-12
8,0,0,39068,78.116,64.8,-12,-12
8,0,0,39076,78.116,64.8,-12,-12
8,0,0,39083,76.792,62.4,-12,-12
8,0,0,39091,75.468,60,-12,-12
8,0,0,39099,74.144,60,-12,-12
8,0,0,39106,74.144,57.600002,-12,-12
8,0,0,39113,72.82,55.2,-12,-12
8,0,0,39120,71.496,52.8,-12,-12
8,0,0,39128,70.172,52.8,-12,-12
8,0,0,39135,70.172,50.4,-12,-12
8,0,0,39143,68.848,48.8,-12,-12
8,0,0,39150,67.524,46.4,-12,-12
8,0,0,39157,67.524,46.4,-12,-12
8,0,0,39167,63.552002,44,-11.503196,-12
8,0,0,39175,63.552002,41.600002,-12,-12
8,0,0,39181,62.228,39.2,-12,-12
8,0,0,39189,59.58,36.8,-10.444002,-12
8,0,0,39196,59.58,36.8,-10.444002,-12
8,0,0,39204,58.256,34.4,-12,-12
8,0,0,39210,55.608,32.8,-9.649602,-12
