TestN,panSetAngles,tiltSetAngles,currentTimeMS,panAngle,tiltAngle,panVoltage,tiltVoltage
0,-90,-90,953,-86.06,-91.200005,-0.5612054,2.7200015
0,-90,-90,961,-86.06,-91.200005,-3.2092004,2.7200015
0,-90,-90,968,-86.06,-91.200005,-3.2092004,2.7200015
0,-90,-90,976,-87.384,-91.200005,-0.3228693,2.7200015
0,-90,-90,982,-88.708,-91.200005,-0.084564924,2.7200015
0,-90,-90,990,-90.032,-91.200005,-0.084564924,2.7200015
0,-90,-90,996,-90.032,-91.200005,2.5839996,2.7200015
0,-90,-90,1004,-90.032,-91.200005,0,2.7200015
0,-90,-90,1011,-90.032,-91.200005,0,2.7200015
0,-90,-90,1020,-91.356,-91.200005,5.456086,2.7200015
0,-90,-90,1028,-91.356,-91.200005,5.456086,2.7200015
0,-90,-90,1035,-91.356,-91.200005,2.7440805,2.7200015
0,-90,-90,1043,-92.68,-91.200005,5.630395,2.7200015
0,-90,-90,1050,-92.68,-91.200005,5.630395,2.7200015
0,-90,-90,1057,-92.68,-91.200005,2.9824,2.7200015
0,-90,-90,1065,-92.68,-91.200005,2.9824,2.7200015
0,-90,-90,1072,-94.004,-91.200005,5.8687143,2.7200015
0,-90,-90,1079,-94.004,-92,5.8687143,2.7200015
0,-90,-90,1087,-94.004,-92,3.2207196,3
0,-90,-90,1095,-94.004,-92,3.2207196,3
0,-90,-90,1101,-94.004,-92,3.2207196,3
0,-90,-90,1109,-94.004,-92,3.2207196,3
0,-90,-90,1115,-94.004,-92,3.2207196,3
0,-90,-90,1122,-94.004,-92,3.2207196,3
0,-90,-90,1129,-94.004,-92,3.2207196,3
0,-90,-90,1137,-94.004,-92,3.2207196,3
0,-90,-90,1145,-94.004,-92,3.2207196,3
0,-90,-90,1152,-95.328,-92,6.107051,3
0,-90,-90,1160,-95.328,-92,3.4590406,3
0,-90,-90,1168,-95.328,-92,3.4590406,3
0,-90,-90,1176,-95.328,-92,3.4590406,3
0,-90,-90,1184,-95.328,-92,3.4590406,3
0,-90,-90,1190,-95.328,-92,3.4590406,3
0,-90,-90,1198,-95.328,-92,3.4590406,3
0,-90,-90,1206,-95.328,-92,3.4590406,3
0,-90,-90,1215,-95.328,-92,3.4590406,3
0,-90,-90,1221,-95.328,-92,3.4590406,3
0,-90,-90,1229,-95.328,-92,3.4590406,3
0,-90,-90,1237,-95.328,-92,3.4590406,3
0,-90,-90,1245,-95.328,-92,3.4590406,3
0,-90,-90,1252,-95.328,-92,3.4590406,3
0,-90,-90,1259,-95.328,-92,3.4590406,3
0,-90,-90,1267,-95.328,-92,3.4590406,3
0,-90,-90,1275,-95.328,-92,3.4590406,3
0,-90,-90,1282,-95.328,-92,3.4590406,3
0,-90,-90,1289,-95.328,-92,3.4590406,3
0,-90,-90,1297,-95.328,-92,3.4590406,3
0,-90,-90,1304,-95.328,-92,3.4590406,3
0,-90,-90,1311,-95.328,-92,3.4590406,3
0,-90,-90,1319,-95.328,-92,3.4590406,3
0,-90,-90,1326,-95.328,-92,3.4590406,3
