TestN,panSetAngles,tiltSetAngles,currentTimeMS,panAngle,tiltAngle,panVoltage,tiltVoltage
0,90,90,1752,55.608,84,8.080237,4.3999996
0,90,90,1760,58.256,84.8,5.5116816,4.119999
0,90,90,1768,59.58,86.4,7.2063975,3.5599995
0,90,90,1775,62.228,86.4,7.2063975,3.5599995
0,90,90,1788,63.552002,88,6.3325577,3
0,90,90,1795,64.876,88,6.3325577,3
0,90,90,1802,64.876,89.6,6.0412836,0
0,90,90,1810,67.524,89.6,3.4727154,0
0,90,90,1817,68.848,90.4,5.1674438,0
0,90,90,1827,70.172,90.4,4.8761644,0
0,90,90,1836,71.496,91.200005,4.584872,0
0,90,90,1844,71.496,91.200005,4.584872,-2.7200015
0,90,90,1852,74.144,91.200005,2.016328,-2.7200015
0,90,90,1858,75.468,91.200005,3.7110317,-2.7200015
0,90,90,1866,76.792,91.200005,3.7110317,-2.7200015
0,90,90,1873,76.792,91.200005,3.4197638,-2.7200015
0,90,90,1880,78.116,91.200005,3.1284842,-2.7200015
0,90,90,1887,80.764,91.200005,0.559916,-2.7200015
0,90,90,1894,80.764,91.200005,0.559916,-2.7200015
0,90,90,1902,82.088,90.4,2.2546444,0
0,90,90,1914,83.412,90.4,1.9633517,0
0,90,90,1921,84.736,90.4,1.6720837,0
0,90,90,1929,86.06,90.4,1.3808043,0
0,90,90,1936,87.384,90.4,1.3808043,0
0,90,90,1943,87.384,90.4,1.0895116,0
0,90,90,1951,88.708,90.4,0.79824376,0
0,90,90,1959,90.032,90.4,-1.9379997,0
0,90,90,1968,90.032,90.4,0,0
0,90,90,1975,91.356,90.4,0,0
0,90,90,1985,91.356,90.4,-4.832325,0
0,90,90,1993,91.356,90.4,-2.7983205,0
0,90,90,2001,92.68,90.4,-5.0755963,0
0,90,90,2008,92.68,90.4,-3.0896,0
0,90,90,2016,92.68,90.4,-3.0896,0
0,90,90,2023,92.68,90.4,-3.0896,0
0,90,90,2030,92.68,90.4,-3.0896,0
0,90,90,2039,92.68,90.4,-3.0896,0
0,90,90,2045,92.68,90.4,-3.0896,0
0,90,90,2053,92.68,90.4,-3.0896,0
0,90,90,2063,94.004,90.4,-5.3668756,0
0,90,90,2070,94.004,90.4,-3.3808794,0
0,90,90,2078,94.004,90.4,-3.3808794,0
0,90,90,2086,94.004,90.4,-3.3808794,0
0,90,90,2093,94.004,90.4,-3.3808794,0
0,90,90,2100,94.004,90.4,-3.3808794,0
0,90,90,2108,94.004,90.4,-3.3808794,0
0,90,90,2116,94.004,90.4,-3.3808794,0
0,90,90,2124,94.004,90.4,-3.3808794,0
0,90,90,2132,94.004,90.4,-3.3808794,0
0,90,90,2138,94.004,90.4,-3.3808794,0
0,90,90,2145,94.004,90.4,-3.3808794,0
0,90,90,2152,94.004,90.4,-3.3808794,0
0,90,90,2159,94.004,90.4,-3.3808794,0
0,90,90,2168,92.68,90.4,-1.1036038,0
0,90,90,2175,92.68,90.4,-3.0896,0
0,90,90,2184,92.68,90.4,-3.0896,0
0,90,90,2193,92.68,90.4,-3.0896,0
0,90,90,2200,92.68,90.4,-3.0896,0
0,90,90,2208,91.356,90.4,-0.8123244,0
0,90,90,2218,91.356,90.4,-0.8123244,0
0,90,90,2226,91.356,90.4,-2.7983205,0
0,90,90,2236,91.356,90.4,-2.7983205,0
0,90,90,2243,91.356,90.4,-2.7983205,0
0,90,90,2251,91.356,90.4,-2.7983205,0
0,90,90,2261,90.032,90.4,2.0340042,0
0,90,90,2270,90.032,90.4,0,0
0,90,90,2277,90.032,90.4,0,0
0,90,90,2284,90.032,90.4,0,0
0,90,90,2292,90.032,90.4,0,0
0,90,90,2300,90.032,90.4,0,0
0,90,90,2308,90.032,90.4,0,0
0,90,90,2315,90.032,90.4,0,0
0,90,90,2322,90.032,90.4,0,0
0,90,90,2329,90.032,90.4,0,0
0,90,90,2337,90.032,90.4,0,0
0,90,90,2347,90.032,90.4,0,0
0,90,90,2355,90.032,90.4,0,0
0,90,90,2361,90.032,90.4,0,0
0,90,90,2369,90.032,90.4,0,0
0,90,90,2376,90.032,90.4,0,0
0,90,90,2384,90.032,90.4,0,0
0,90,90,2392,90.032,90.4,0,0
0,90,90,2399,90.032,90.4,0,0
0,90,90,2406,90.032,90.4,0,0
0,90,90,2413,90.032,90.4,0,0
0,90,90,2420,90.032,90.4,0,0
0,90,90,2429,90.032,90.4,0,0
0,90,90,2438,90.032,90.4,0,0
0,90,90,2445,90.032,90.4,0,0
0,90,90,2453,90.032,90.4,0,0
0,90,90,2460,90.032,90.4,0,0
0,90,90,2466,90.032,90.4,0,0
0,90,90,2474,90.032,90.4,0,0
0,90,90,2482,90.032,90.4,0,0
0,90,90,2490,90.032,90.4,0,0
0,90,90,2497,90.032,90.4,0,0
0,90,90,2505,90.032,90.4,0,0
0,90,90,2513,90.032,90.4,0,0
0,90,90,2521,90.032,90.4,0,0
0,90,90,2528,90.032,90.4,0,0
0,90,90,2536,90.032,90.4,0,0
0,90,90,2544,90.032,90.4,0,0
0,90,90,2550,90.032,90.4,0,0
0,90,90,2558,90.032,90.4,0,0
0,90,90,2565,90.032,90.4,0,0
0,90,90,2573,90.032,90.4,0,0
0,90,90,2582,90.032,90.4,0,0
0,90,90,2589,90.032,90.4,0,0
0,90,90,2597,90.032,90.4,0,0
0,90,90,2605,90.032,90.4,0,0
0,90,90,2613,90.032,90.4,0,0
0,90,90,2621,90.032,90.4,0,0
0,90,90,2629,90.032,90.4,0,0
0,90,90,2636,90.032,90.4,0,0
0,90,90,2644,90.032,90.4,0,0
0,90,90,2651,90.032,90.4,0,0
0,90,90,2659,90.032,90.4,0,0
0,90,90,2665,90.032,90.4,0,0
0,90,90,2673,90.032,90.4,0,0
0,90,90,2681,90.032,90.4,0,0
0,90,90,2689,90.032,90.4,0,0
0,90,90,2696,90.032,90.4,0,0
0,90,90,2703,90.032,90.4,0,0
0,90,90,2710,90.032,90.4,0,0
0,90,90,2718,90.032,90.4,0,0
0,90,90,2725,90.032,90.4,0,0
0,90,90,2732,90.032,90.4,0,0
0,90,90,2740,90.032,90.4,0,0
0,90,90,2747,90.032,90.4,0,0
0,90,90,2755,90.032,90.4,0,0
0,90,90,2764,90.032,90.4,0,0
0,90,90,2772,90.032,90.4,0,0
0,90,90,2779,90.032,90.4,0,0
0,90,90,2787,90.032,90.4,0,0
0,90,90,2795,90.032,90.4,0,0
0,90,90,2803,90.032,90.4,0,0
0,90,90,2811,90.032,90.4,0,0
0,90,90,2818,90.032,90.4,0,0
0,90,90,2826,90.032,90.4,0,0
0,90,90,2833,90.032,90.4,0,0
0,90,90,2840,90.032,90.4,0,0
0,90,90,2848,90.032,90.4,0,0
0,90,90,2856,90.032,90.4,0,0
0,90,90,2863,90.032,90.4,0,0
0,90,90,2871,90.032,90.4,0,0
0,90,90,2879,90.032,90.4,0,0
0,90,90,2885,90.032,90.4,0,0
0,90,90,2893,90.032,90.4,0,0
0,90,90,2900,90.032,90.4,0,0
0,90,90,2908,90.032,90.4,0,0
0,90,90,2915,90.032,90.4,0,0
0,90,90,2922,90.032,90.4,0,0
0,90,90,2930,90.032,90.4,0,0
0,90,90,2936,90.032,90.4,0,0
0,90,90,2945,90.032,90.4,0,0
0,90,90,2952,90.032,90.4,0,0
0,90,90,2960,90.032,90.4,0,0
0,90,90,2970,90.032,90.4,0,0
0,90,90,2977,90.032,90.4,0,0
0,90,90,2985,90.032,90.4,0,0
0,90,90,2993,90.032,90.4,0,0
0,90,90,3000,90.032,90.4,0,0
1,0,0,3509,90.032,90.4,0,0
1,0,0,3517,90.032,90.4,0,0
1,0,0,3523,90.032,90.4,0,0
1,0,0,3529,90.032,90.4,0,0
1,0,0,3536,90.032,90.4,0,0
1,0,0,3542,90.032,90.4,0,0
1,0,0,3550,90.032,90.4,0,0
1,0,0,3558,90.032,90.4,0,0
1,0,0,3565,90.032,90.4,0,0
1,0,0,3573,90.032,90.4,0,0
1,0,0,3580,90.032,90.4,0,0
1,0,0,3587,90.032,90.4,0,0
1,0,0,3594,90.032,90.4,0,0
1,0,0,3602,90.032,90.4,0,0
1,0,0,3609,90.032,90.4,0,0
1,0,0,3616,90.032,90.4,0,0
1,0,0,3624,90.032,90.4,0,0
1,0,0,3631,90.032,90.4,0,0
1,0,0,3638,90.032,90.4,-12,0
1,0,0,3646,90.032,90.4,-12,-12
1,0,0,3653,90.032,90.4,-12,-12
1,0,0,3660,87.384,89.6,-12,-12
1,0,0,3668,87.384,89.6,-12,-12
1,0,0,3675,86.06,88.8,-12,-12
1,0,0,3683,86.06,88,-12,-12
1,0,0,3689,86.06,88,-12,-12
1,0,0,3696,86.06,86.4,-12,-12
1,0,0,3702,86.06,85.6,-12,-12
1,0,0,3710,86.06,85.6,-12,-12
1,0,0,3718,86.06,84,-12,-12
1,0,0,3725,84.736,81.6,-12,-12
1,0,0,3734,84.736,80,-12,-12
1,0,0,3742,83.412,77.6,-12,-12
1,0,0,3752,83.412,76,-12,-12
1,0,0,3760,82.088,73.6,-12,-12
1,0,0,3768,82.088,73.6,-12,-12
1,0,0,3776,80.764,71.200005,-12,-12
1,0,0,3784,79.44,68.8,-12,-12
1,0,0,3791,79.44,67.200005,-12,-12
1,0,0,3799,79.44,67.200005,-12,-12
1,0,0,3807,78.116,64.8,-12,-12
1,0,0,3814,76.792,62.4,-12,-12
1,0,0,3821,75.468,60,-12,-12
1,0,0,3828,75.468,60,-12,-12
1,0,0,3835,74.144,57.600002,-12,-12
1,0,0,3843,72.82,55.2,-12,-12
1,0,0,3850,71.496,53.600002,-12,-12
1,0,0,3859,70.172,53.600002,-12,-12
1,0,0,3867,70.172,51.2,-12,-12
1,0,0,3874,68.848,48.8,-12,-12
1,0,0,3881,66.2,46.4,-12,-12
1,0,0,3889,66.2,46.4,-12,-12
1,0,0,3897,64.876,44,-12,-12
1,0,0,3904,63.552002,41.600002,-12,-12
1,0,0,3912,60.904,40,-11.926876,-12
1,0,0,3919,59.58,37.600002,-11.926876,-12
1,0,0,3927,59.58,37.600002,-12,-12
1,0,0,3935,56.932,35.2,-11.053036,-12
1,0,0,3942,55.608,32.8,-12,-12
1,0,0,3949,52.96,32.8,-12,-12
1,0,0,3957,52.96,30.4,-10.179195,-12
1,0,0,3964,51.636,28,-11.873924,-12
1,0,0,3972,48.988,26.4,-9.305356,-11.54
1,0,0,3979,46.34,24,-9.305356,-11.54
1,0,0,3987,46.34,24,-8.722802,-10.7
1,0,0,3995,45.016,21.6,-10.417518,-9.86
1,0,0,4001,42.368,19.2,-7.848962,-9.02
1,0,0,4009,41.044,19.2,-7.848962,-9.02
1,0,0,4017,41.044,17.6,-9.543677,-8.46
1,0,0,4024,38.396,15.2,-6.9751215,-7.62
1,0,0,4031,35.748,13.6,-6.392562,-7.62
1,0,0,4038,33.1,13.6,-6.392562,-7.0600004
1,0,0,4046,33.1,11.2,-5.8099957,-6.22
1,0,0,4053,31.776001,9.6,-7.504724,-5.66
1,0,0,4061,29.128,8,-4.936159,-5.1
1,0,0,4071,27.804,7.2000003,-6.630881,-4.8199997
1,0,0,4079,25.156,5.6,-6.630881,-4.8199997
1,0,0,4086,25.156,5.6,-4.062319,-4.2599998
1,0,0,4094,22.508,4.8,-3.4797587,-3.98
1,0,0,4102,21.184,3.2,-5.174481,-3.42
1,0,0,4108,21.184,3.2,-5.174481,-3.42
1,0,0,4115,18.536,2.4,-2.605919,-3.1399999
1,0,0,4123,17.212,1.6,-4.3006406,-2.86
1,0,0,4130,14.564,0.8,-1.7320805,-2.86
1,0,0,4137,14.564,0.8,-1.7320805,-2.58
1,0,0,4144,13.24,0.8,-3.4267993,-2.58
1,0,0,4151,11.916,0,-3.135521,0
1,0,0,4158,11.916,0,-3.135521,0
1,0,0,4164,9.268,-0.8,-0.5669589,2.58
1,0,0,4172,7.9440002,-0.8,-2.2616808,2.58
1,0,0,4180,6.62,-0.8,-1.9703994,2.58
1,0,0,4187,6.62,-0.8,-1.9703994,2.58
1,0,0,4195,5.296,0,-1.6791202,0
1,0,0,4202,3.9720001,0,-1.3878403,0
1,0,0,4209,1.324,0,-1.3878403,0
1,0,0,4218,1.324,0,1.1807201,0
1,0,0,4226,0,0,1.9860001,0
1,0,0,4234,0,0,0,0
1,0,0,4241,0,0,0,0
1,0,0,4249,0,0,0,0
1,0,0,4260,-1.324,0,0,0
1,0,0,4271,-2.648,0,5.06856,0
1,0,0,4279,-2.648,0,3.08256,0
1,0,0,4287,-2.648,0,3.08256,0
1,0,0,4295,-2.648,0,3.08256,0
1,0,0,4302,-2.648,0,3.08256,0
1,0,0,4310,-3.9720001,0,5.3598404,0
1,0,0,4319,-3.9720001,0,5.3598404,0
1,0,0,4325,-3.9720001,0,3.37384,0
1,0,0,4334,-3.9720001,0,3.37384,0
1,0,0,4342,-3.9720001,0,3.37384,0
1,0,0,4350,-3.9720001,0,3.37384,0
1,0,0,4359,-3.9720001,0,3.37384,0
1,0,0,4367,-3.9720001,0,3.37384,0
1,0,0,4374,-3.9720001,0,3.37384,0
1,0,0,4381,-3.9720001,0,3.37384,0
1,0,0,4388,-3.9720001,0,3.37384,0
1,0,0,4396,-3.9720001,0,3.37384,0
1,0,0,4403,-3.9720001,0,3.37384,0
1,0,0,4410,-3.9720001,0,3.37384,0
1,0,0,4418,-2.648,0,3.37384,0
1,0,0,4426,-2.648,0,1.09656,0
1,0,0,4434,-2.648,0,3.08256,0
1,0,0,4441,0,0,-3.9720001,0
1,0,0,4448,0,0,-3.9720001,0
1,0,0,4455,0,0,0,0
1,0,0,4463,0,0,0,0
1,0,0,4471,0,0,0,0
1,0,0,4479,0,0,0,0
1,0,0,4487,0,0,0,0
1,0,0,4495,0,0,0,0
1,0,0,4502,0,0,0,0
1,0,0,4510,0,0,0,0
1,0,0,4517,0,0,0,0
1,0,0,4525,0,0,0,0
1,0,0,4532,0,0,0,0
1,0,0,4539,0,0,0,0
1,0,0,4546,0,0,0,0
1,0,0,4554,0,0,0,0
1,0,0,4561,0,0,0,0
1,0,0,4570,0,0,0,0
1,0,0,4577,0,0,0,0
1,0,0,4585,0,0,0,0
1,0,0,4592,0,0,0,0
1,0,0,4600,0,0,0,0
1,0,0,4607,0,0,0,0
1,0,0,4614,0,0,0,0
1,0,0,4622,0,0,0,0
1,0,0,4629,0,0,0,0
1,0,0,4637,0,0,0,0
1,0,0,4643,0,0,0,0
1,0,0,4651,0,0,0,0
1,0,0,4658,0,0,0,0
1,0,0,4665,0,0,0,0
1,0,0,4672,0,0,0,0
1,0,0,4680,0,0,0,0
1,0,0,4687,0,0,0,0
1,0,0,4695,0,0,0,0
1,0,0,4702,0,0,0,0
1,0,0,4710,0,0,0,0
1,0,0,4717,0,0,0,0
1,0,0,4724,0,0,0,0
1,0,0,4732,0,0,0,0
1,0,0,4740,0,0,0,0
1,0,0,4747,0,0,0,0
1,0,0,4754,0,0,0,0
1,0,0,4764,0,0,0,0
1,0,0,4771,0,0,0,0
1,0,0,4779,0,0,0,0
1,0,0,4787,0,0,0,0
1,0,0,4795,0,0,0,0
1,0,0,4803,0,0,0,0
1,0,0,4810,0,0,0,0
