Axis,Voltage,Angle,Time
T,-8.0,-216.0,3.6
T,-8.0,-216.8,3.604
T,-8.0,-216.8,3.608
T,-8.0,-217.6,3.612
T,-8.0,-217.6,3.616
T,-8.0,-217.6,3.62
T,-8.0,-218.4,3.624
T,-8.0,-218.4,3.628
T,-8.0,-219.2,3.632
T,-8.0,-219.2,3.636
T,-8.0,-220.0,3.64
T,-8.0,-220.0,3.644
T,-8.0,-220.0,3.648
T,-8.0,-220.8,3.652
T,-8.0,-220.8,3.656
T,-8.0,-221.6,3.66
T,-8.0,-221.6,3.664
T,-8.0,-222.4,3.668
T,-8.0,-222.4,3.672
T,-8.0,-223.2,3.676
T,-8.0,-223.2,3.68
T,-8.0,-223.2,3.684
T,-8.0,-224.0,3.688
T,-8.0,-224.0,3.692
T,-8.0,-224.8,3.696
T,-8.0,-224.8,3.7
T,-8.0,-225.6,3.704
T,-8.0,-225.6,3.708
T,-8.0,-226.4,3.712
T,-8.0,-226.4,3.716
T,-8.0,-226.4,3.72
T,-8.0,-227.2,3.724
T,-8.0,-227.2,3.728
T,-8.0,-228.0,3.732
T,-8.0,-228.0,3.736
T,-8.0,-228.8,3.74
T,-8.0,-228.8,3.744
T,-8.0,-229.6,3.748
T,-8.0,-229.6,3.752
T,-8.0,-230.4,3.756
T,-8.0,-230.4,3.76
T,-8.0,-231.2,3.764
T,-8.0,-231.2,3.768
T,-8.0,-232.0,3.772
T,-8.0,-232.0,3.776
T,-8.0,-232.8,3.78
T,-8.0,-232.8,3.784
T,-8.0,-232.8,3.788
T,-8.0,-233.6,3.792
T,-8.0,-233.6,3.796
T,-8.0,-234.4,3.8
T,-8.0,-234.4,3.804
T,-8.0,-235.2,3.808
T,-8.0,-235.2,3.812
T,-8.0,-236.0,3.816
T,-8.0,-236.0,3.82
T,-8.0,-236.8,3.824
T,-8.0,-236.8,3.828
T,-8.0,-237.6,3.832
T,-8.0,-237.6,3.836
T,-8.0,-238.4,3.84
T,-8.0,-238.4,3.844
T,-8.0,-239.2,3.848
T,-8.0,-239.2,3.852
T,-8.0,-240.0,3.856
T,-8.0,-240.0,3.86
T,-8.0,-240.8,3.864
T,-8.0,-240.8,3.868
T,-8.0,-241.6,3.872
T,-8.0,-241.6,3.876
T,-8.0,-242.4,3.88
T,-8.0,-242.4,3.884
T,-8.0,-243.2,3.888
T,-8.0,-243.2,3.892
T,-8.0,-244.0,3.896
T,-8.0,-244.0,3.9
T,-8.0,-244.8,3.904
T,-8.0,-244.8,3.908
T,-8.0,-245.6,3.912
T,-8.0,-245.6,3.916
T,-8.0,-246.4,3.92
T,-8.0,-246.4,3.924
T,-8.0,-247.2,3.928
T,-8.0,-247.2,3.932
T,-8.0,-248.0,3.936
T,-8.0,-248.8,3.94
T,-8.0,-248.8,3.944
T,-8.0,-249.6,3.948
T,-8.0,-249.6,3.952
T,-8.0,-250.4,3.956
T,-8.0,-250.4,3.96
T,-8.0,-251.2,3.964
T,-8.0,-251.2,3.968
T,-8.0,-252.0,3.972
T,-8.0,-252.0,3.976
T,-8.0,-252.8,3.98
T,-8.0,-252.8,3.984
T,-8.0,-253.6,3.988
T,-8.0,-253.6,3.992
T,-8.0,-254.4,3.996
T,-8.0,-254.4,4.0
T,-8.0,-255.2,4.004
T,-8.0,-255.2,4.008
T,-8.0,-256.0,4.012
T,8.0,-256.0,4.016
T,8.0,-256.8,4.02
T,8.0,-256.8,4.024
T,8.0,-257.6,4.028
T,8.0,-257.6,4.032
T,8.0,-257.6,4.036
T,8.0,-257.6,4.04
T,8.0,-257.6,4.044
T,8.0,-257.6,4.048
T,8.0,-257.6,4.052
T,8.0,-258.4,4.056
T,8.0,-258.4,4.06
T,8.0,-258.4,4.064
T,8.0,-258.4,4.068
T,8.0,-258.4,4.072
T,8.0,-258.4,4.076
T,8.0,-258.4,4.08
T,8.0,-258.4,4.084
T,8.0,-259.2,4.088
T,8.0,-259.2,4.092
T,8.0,-259.2,4.096
T,8.0,-259.2,4.1
T,8.0,-259.2,4.104
T,8.0,-259.2,4.108
T,8.0,-260.0,4.112
T,8.0,-260.0,4.116
T,8.0,-260.0,4.12
T,8.0,-260.0,4.124
T,8.0,-260.0,4.128
T,8.0,-260.0,4.132
T,8.0,-260.0,4.136
T,8.0,-260.0,4.14
T,8.0,-260.0,4.144
T,8.0,-260.0,4.148
T,8.0,-260.0,4.152
T,8.0,-260.0,4.156
T,8.0,-260.0,4.16
T,8.0,-260.0,4.164
T,8.0,-260.0,4.168
T,8.0,-260.0,4.172
T,8.0,-260.0,4.176
T,8.0,-260.0,4.18
T,8.0,-260.0,4.184
T,8.0,-260.0,4.188
T,8.0,-260.0,4.192
T,8.0,-260.0,4.196
T,8.0,-260.0,4.2
T,8.0,-260.0,4.204
T,8.0,-260.0,4.208
T,8.0,-260.0,4.212
T,8.0,-260.0,4.216
T,8.0,-260.0,4.22
T,8.0,-260.0,4.224
T,8.0,-260.0,4.228
T,8.0,-260.0,4.232
T,8.0,-260.0,4.236
T,8.0,-260.0,4.24
T,8.0,-260.8,4.244
T,8.0,-260.8,4.248
T,8.0,-260.8,4.252
T,8.0,-260.8,4.256
T,8.0,-260.8,4.26
T,8.0,-260.8,4.264
T,8.0,-260.8,4.268
T,8.0,-261.6,4.272
T,8.0,-261.6,4.276
T,8.0,-261.6,4.28
T,8.0,-261.6,4.284
T,8.0,-262.4,4.288
T,8.0,-262.4,4.292
T,8.0,-262.4,4.296
T,8.0,-262.4,4.3
T,8.0,-262.4,4.304
T,8.0,-263.2,4.308
T,8.0,-263.2,4.312
T,8.0,-263.2,4.316
T,8.0,-263.2,4.32
T,8.0,-264.0,4.324
T,8.0,-264.0,4.328
T,8.0,-264.0,4.332
T,8.0,-264.0,4.336
T,8.0,-264.0,4.34
T,8.0,-264.8,4.344
T,8.0,-264.8,4.348
T,8.0,-264.8,4.352
T,8.0,-264.8,4.356
T,8.0,-265.6,4.36
T,8.0,-265.6,4.364
T,8.0,-265.6,4.368
T,8.0,-265.6,4.372
T,8.0,-266.4,4.376
T,8.0,-266.4,4.38
T,8.0,-266.4,4.384
T,8.0,-266.4,4.388
T,8.0,-267.2,4.392
T,8.0,-267.2,4.396
T,8.0,-267.2,4.4
T,8.0,-268.0,4.404
T,8.0,-268.0,4.408
T,8.0,-268.0,4.412
T,8.0,-268.0,4.416
T,8.0,-268.8,4.42
T,8.0,-268.8,4.424
T,8.0,-268.8,4.428
T,8.0,-268.8,4.432
T,8.0,-269.6,4.436
T,8.0,-269.6,4.44
T,8.0,-269.6,4.444
T,8.0,-270.4,4.448
T,8.0,-270.4,4.452
T,8.0,-270.4,4.456
T,8.0,-271.2,4.46
T,8.0,-271.2,4.464
T,8.0,-271.2,4.468
T,8.0,-271.2,4.472
T,8.0,-272.0,4.476
T,8.0,-272.0,4.48
T,8.0,-272.0,4.484
T,8.0,-272.8,4.488
T,8.0,-272.8,4.492
T,8.0,-272.8,4.496
T,8.0,-273.6,4.5
T,8.0,-273.6,4.504
T,8.0,-273.6,4.508
T,8.0,-274.4,4.512
T,8.0,-274.4,4.516
T,8.0,-274.4,4.52
T,8.0,-275.2,4.524
T,8.0,-275.2,4.528
T,8.0,-275.2,4.532
T,8.0,-276.0,4.536
T,8.0,-276.0,4.54
T,8.0,-276.0,4.544
T,8.0,-276.8,4.548
T,8.0,-276.8,4.552
T,8.0,-276.8,4.556
T,8.0,-277.6,4.56
T,8.0,-277.6,4.564
T,8.0,-277.6,4.568
T,8.0,-278.4,4.572
T,8.0,-278.4,4.576
T,8.0,-278.4,4.58
T,8.0,-279.2,4.584
T,8.0,-279.2,4.588
T,8.0,-279.2,4.592
T,8.0,-280.0,4.596
T,8.0,-280.0,4.6
T,8.0,-280.0,4.604
T,8.0,-280.8,4.608
T,8.0,-280.8,4.612
T,8.0,-281.6,4.616
T,8.0,-281.6,4.62
T,8.0,-281.6,4.624
T,8.0,-282.4,4.628
T,8.0,-282.4,4.632
T,8.0,-282.4,4.636
T,8.0,-283.2,4.64
T,8.0,-283.2,4.644
T,8.0,-284.0,4.648
T,8.0,-284.0,4.652
T,8.0,-284.0,4.656
T,8.0,-284.8,4.66
T,8.0,-284.8,4.664
T,8.0,-284.8,4.668
T,8.0,-285.6,4.672
T,8.0,-285.6,4.676
T,8.0,-286.4,4.68
T,8.0,-286.4,4.684
T,8.0,-286.4,4.688
T,8.0,-287.2,4.692
T,8.0,-287.2,4.696
T,8.0,-288.0,4.7
T,8.0,-288.0,4.704
T,8.0,-288.0,4.708
T,8.0,-288.8,4.712
T,8.0,-288.8,4.716
T,8.0,-289.6,4.72
T,8.0,-289.6,4.724
T,8.0,-289.6,4.728
T,8.0,-290.4,4.732
T,8.0,-290.4,4.736
T,8.0,-291.2,4.74
T,8.0,-291.2,4.744
T,8.0,-291.2,4.748
T,8.0,-292.0,4.752
T,8.0,-292.0,4.756
T,8.0,-292.8,4.76
T,8.0,-292.8,4.764
T,8.0,-293.6,4.768
T,8.0,-293.6,4.772
T,8.0,-293.6,4.776
T,8.0,-294.4,4.78
T,8.0,-294.4,4.784
T,8.0,-295.2,4.788
T,8.0,-295.2,4.792
T,8.0,-296.0,4.796
T,8.0,-296.0,4.8
T,8.0,-296.0,4.804
T,8.0,-296.8,4.808
T,8.0,-296.8,4.812
T,8.0,-297.6,4.816
T,8.0,-297.6,4.82
T,8.0,-298.4,4.824
T,8.0,-298.4,4.828
T,8.0,-298.4,4.832
T,8.0,-299.2,4.836
T,8.0,-299.2,4.84
T,8.0,-300.0,4.844
T,8.0,-300.0,4.848
T,8.0,-300.8,4.852
T,8.0,-300.8,4.856
T,8.0,-301.6,4.86
T,8.0,-301.6,4.864
T,8.0,-301.6,4.868
T,8.0,-302.4,4.872
T,8.0,-302.4,4.876
T,8.0,-303.2,4.88
T,8.0,-303.2,4.884
T,8.0,-304.0,4.888
T,8.0,-304.0,4.892
T,8.0,-304.8,4.896
T,8.0,-304.8,4.9
T,8.0,-304.8,4.904
T,8.0,-305.6,4.908
T,8.0,-305.6,4.912
T,8.0,-306.4,4.916
T,8.0,-306.4,4.92
T,8.0,-307.2,4.924
T,8.0,-307.2,4.928
T,8.0,-308.0,4.932
T,8.0,-308.0,4.936
T,8.0,-308.8,4.94
T,8.0,-308.8,4.944
T,8.0,-309.6,4.948
T,8.0,-309.6,4.952
T,8.0,-309.6,4.956
T,8.0,-310.4,4.96
T,8.0,-310.4,4.964
T,8.0,-311.2,4.968
T,8.0,-311.2,4.972
T,8.0,-312.0,4.976
T,8.0,-312.0,4.98
T,8.0,-312.8,4.984
T,8.0,-312.8,4.988
T,8.0,-313.6,4.992
T,8.0,-313.6,4.996
T,8.0,-314.4,5.0
T,8.0,-314.4,5.004
T,8.0,-315.2,5.008
T,8.0,-315.2,5.012
T,8.0,-315.2,5.016
T,-8.0,-316.0,5.02
T,-8.0,-316.0,5.024
T,-8.0,-316.8,5.028
T,-8.0,-316.8,5.032
T,-8.0,-316.8,5.036
T,-8.0,-316.8,5.04
T,-8.0,-316.8,5.044
T,-8.0,-316.8,5.048
T,-8.0,-316.8,5.052
T,-8.0,-316.8,5.056
T,-8.0,-316.8,5.06
T,-8.0,-316.8,5.064
T,-8.0,-317.6,5.068
T,-8.0,-317.6,5.072
T,-8.0,-317.6,5.076
T,-8.0,-317.6,5.08
T,-8.0,-317.6,5.084
T,-8.0,-317.6,5.088
T,-8.0,-317.6,5.092
T,-8.0,-317.6,5.096
T,-8.0,-318.4,5.1
T,-8.0,-318.4,5.104
T,-8.0,-318.4,5.108
T,-8.0,-318.4,5.112
T,-8.0,-318.4,5.116
T,-8.0,-318.4,5.12
T,-8.0,-318.4,5.124
T,-8.0,-318.4,5.128
T,-8.0,-318.4,5.132
T,-8.0,-318.4,5.136
T,-8.0,-318.4,5.14
T,-8.0,-318.4,5.144
T,-8.0,-318.4,5.148
T,-8.0,-318.4,5.152
T,-8.0,-318.4,5.156
T,-8.0,-318.4,5.16
T,-8.0,-318.4,5.164
T,-8.0,-318.4,5.168
T,-8.0,-318.4,5.172
T,-8.0,-318.4,5.176
T,-8.0,-318.4,5.18
T,-8.0,-318.4,5.184
T,-8.0,-318.4,5.188
T,-8.0,-318.4,5.192
T,-8.0,-318.4,5.196
T,-8.0,-318.4,5.2
T,-8.0,-318.4,5.204
T,-8.0,-318.4,5.208
T,-8.0,-318.4,5.212
T,-8.0,-318.4,5.216
T,-8.0,-318.4,5.22
T,-8.0,-318.4,5.224
T,-8.0,-318.4,5.228
T,-8.0,-318.4,5.232
T,-8.0,-318.4,5.236
T,-8.0,-318.4,5.24
T,-8.0,-318.4,5.244
T,-8.0,-318.4,5.248
T,-8.0,-318.4,5.252
T,-8.0,-319.2,5.256
T,-8.0,-319.2,5.26
T,-8.0,-319.2,5.264
T,-8.0,-319.2,5.268
T,-8.0,-320.0,5.272
T,-8.0,-320.0,5.276
T,-8.0,-320.0,5.28
T,-8.0,-320.0,5.284
T,-8.0,-320.8,5.288
T,-8.0,-320.8,5.292
T,-8.0,-320.8,5.296
T,-8.0,-320.8,5.3
T,-8.0,-321.6,5.304
T,-8.0,-321.6,5.308
T,-8.0,-321.6,5.312
T,-8.0,-321.6,5.316
T,-8.0,-321.6,5.32
T,-8.0,-322.4,5.324
T,-8.0,-322.4,5.328
T,-8.0,-322.4,5.332
T,-8.0,-322.4,5.336
T,-8.0,-323.2,5.34
T,-8.0,-323.2,5.344
T,-8.0,-323.2,5.348
T,-8.0,-323.2,5.352
T,-8.0,-324.0,5.356
T,-8.0,-324.0,5.36
T,-8.0,-324.0,5.364
T,-8.0,-324.0,5.368
T,-8.0,-324.8,5.372
T,-8.0,-324.8,5.376
T,-8.0,-324.8,5.38
T,-8.0,-325.6,5.384
T,-8.0,-325.6,5.388
T,-8.0,-325.6,5.392
T,-8.0,-325.6,5.396
T,-8.0,-326.4,5.4
T,-8.0,-326.4,5.404
T,-8.0,-326.4,5.408
T,-8.0,-327.2,5.412
T,-8.0,-327.2,5.416
T,-8.0,-327.2,5.42
T,-8.0,-328.0,5.424
T,-8.0,-328.0,5.428
T,-8.0,-328.0,5.432
T,-8.0,-328.8,5.436
T,-8.0,-328.8,5.44
T,-8.0,-328.8,5.444
T,-8.0,-328.8,5.448
T,-8.0,-329.6,5.452
T,-8.0,-329.6,5.456
T,-8.0,-329.6,5.46
T,-8.0,-330.4,5.464
T,-8.0,-330.4,5.468
T,-8.0,-330.4,5.472
T,-8.0,-331.2,5.476
T,-8.0,-331.2,5.48
T,-8.0,-331.2,5.484
T,-8.0,-332.0,5.488
T,-8.0,-332.0,5.492
T,-8.0,-332.8,5.496
T,-8.0,-332.8,5.5
T,-8.0,-332.8,5.504
T,-8.0,-333.6,5.508
T,-8.0,-333.6,5.512
T,-8.0,-333.6,5.516
T,-8.0,-334.4,5.52
T,-8.0,-334.4,5.524
T,-8.0,-334.4,5.528
T,-8.0,-335.2,5.532
T,-8.0,-335.2,5.536
T,-8.0,-336.0,5.54
T,-8.0,-336.0,5.544
T,-8.0,-336.0,5.548
T,-8.0,-336.8,5.552
T,-8.0,-336.8,5.556
T,-8.0,-336.8,5.56
T,-8.0,-337.6,5.564
T,-8.0,-337.6,5.568
T,-8.0,-338.4,5.572
T,-8.0,-338.4,5.576
T,-8.0,-338.4,5.58
T,-8.0,-339.2,5.584
T,-8.0,-339.2,5.588
T,-8.0,-340.0,5.592
T,-8.0,-340.0,5.596
T,-8.0,-340.0,5.6
T,-8.0,-340.8,5.604
T,-8.0,-340.8,5.608
T,-8.0,-341.6,5.612
T,-8.0,-341.6,5.616
T,-8.0,-341.6,5.62
T,-8.0,-342.4,5.624
T,-8.0,-342.4,5.628
T,-8.0,-343.2,5.632
T,-8.0,-343.2,5.636
T,-8.0,-344.0,5.64
T,-8.0,-344.0,5.644
T,-8.0,-344.0,5.648
T,-8.0,-344.8,5.652
T,-8.0,-344.8,5.656
T,-8.0,-345.6,5.66
T,-8.0,-345.6,5.664
T,-8.0,-346.4,5.668
T,-8.0,-346.4,5.672
T,-8.0,-346.4,5.676
T,-8.0,-347.2,5.68
T,-8.0,-347.2,5.684
T,-8.0,-348.0,5.688
T,-8.0,-348.0,5.692
T,-8.0,-348.8,5.696
T,-8.0,-348.8,5.7
T,-8.0,-348.8,5.704
T,-8.0,-349.6,5.708
T,-8.0,-349.6,5.712
T,-8.0,-350.4,5.716
T,-8.0,-350.4,5.72
T,-8.0,-351.2,5.724
T,-8.0,-351.2,5.728
T,-8.0,-352.0,5.732
T,-8.0,-352.0,5.736
T,-8.0,-352.8,5.74
T,-8.0,-352.8,5.744
T,-8.0,-352.8,5.748
T,-8.0,-353.6,5.752
T,-8.0,-353.6,5.756
T,-8.0,-354.4,5.76
T,-8.0,-354.4,5.764
T,-8.0,-355.2,5.768
T,-8.0,-355.2,5.772
T,-8.0,-356.0,5.776
T,-8.0,-356.0,5.78
T,-8.0,-356.8,5.784
T,-8.0,-356.8,5.788
T,-8.0,-356.8,5.792
T,-8.0,-357.6,5.796
T,-8.0,-357.6,5.8
T,-8.0,-358.4,5.804
T,-8.0,-358.4,5.808
T,-8.0,-359.2,5.812
T,-8.0,-359.2,5.816
T,-8.0,-360.0,5.82
T,-8.0,-360.0,5.824
T,-8.0,-360.8,5.828
T,-8.0,-360.8,5.832
T,-8.0,-361.6,5.836
T,-8.0,-361.6,5.84
T,-8.0,-362.4,5.844
T,-8.0,-362.4,5.848
T,-8.0,-363.2,5.852
T,-8.0,-363.2,5.856
T,-8.0,-364.0,5.86
T,-8.0,-364.0,5.864
T,-8.0,-364.8,5.868
T,-8.0,-364.8,5.872
T,-8.0,-365.6,5.876
T,-8.0,-365.6,5.88
T,-8.0,-366.4,5.884
T,-8.0,-366.4,5.888
T,-8.0,-367.2,5.892
T,-8.0,-367.2,5.896
T,-8.0,-368.0,5.9
T,-8.0,-368.0,5.904
T,-8.0,-368.8,5.908
T,-8.0,-368.8,5.912
T,-8.0,-369.6,5.916
T,-8.0,-369.6,5.92
T,-8.0,-370.4,5.924
T,-8.0,-370.4,5.928
T,-8.0,-371.2,5.932
T,-8.0,-371.2,5.936
T,-8.0,-372.0,5.94
T,-8.0,-372.0,5.944
T,-8.0,-372.8,5.948
T,-8.0,-372.8,5.952
T,-8.0,-373.6,5.956
T,-8.0,-373.6,5.96
T,-8.0,-374.4,5.964
T,-8.0,-374.4,5.968
T,-8.0,-375.2,5.972
T,-8.0,-375.2,5.976
T,-8.0,-376.0,5.98
T,-8.0,-376.0,5.984
T,-8.0,-376.8,5.988
T,-8.0,-376.8,5.992
T,-8.0,-377.6,5.996
T,-8.0,-377.6,6.0
T,-8.0,-378.4,6.004
T,-8.0,-378.4,6.008
T,-8.0,-379.2,6.012
T,-8.0,-379.2,6.016
T,-8.0,-380.0,6.02
T,8.0,-380.0,6.024
T,8.0,-380.8,6.028
T,8.0,-380.8,6.032
T,8.0,-380.8,6.036
T,8.0,-380.8,6.04
T,8.0,-380.8,6.044
T,8.0,-380.8,6.048
T,8.0,-380.8,6.052
T,8.0,-380.8,6.056
T,8.0,-380.8,6.06
T,8.0,-380.8,6.064
T,8.0,-380.8,6.068
T,8.0,-380.8,6.072
T,8.0,-380.8,6.076
T,8.0,-381.6,6.08
T,8.0,-381.6,6.084
T,8.0,-381.6,6.088
T,8.0,-381.6,6.092
T,8.0,-381.6,6.096
T,8.0,-381.6,6.1
T,8.0,-382.4,6.104
T,8.0,-382.4,6.108
T,8.0,-382.4,6.112
T,8.0,-382.4,6.116
T,8.0,-382.4,6.12
T,8.0,-382.4,6.124
T,8.0,-382.4,6.128
T,8.0,-382.4,6.132
T,8.0,-382.4,6.136
T,8.0,-383.2,6.14
T,8.0,-383.2,6.144
T,8.0,-383.2,6.148
T,8.0,-383.2,6.152
T,8.0,-383.2,6.156
T,8.0,-383.2,6.16
T,8.0,-383.2,6.164
T,8.0,-383.2,6.168
T,8.0,-383.2,6.172
T,8.0,-383.2,6.176
T,8.0,-383.2,6.18
T,8.0,-383.2,6.184
T,8.0,-383.2,6.188
T,8.0,-383.2,6.192
T,8.0,-383.2,6.196
T,8.0,-383.2,6.2
T,8.0,-383.2,6.204
T,8.0,-383.2,6.208
T,8.0,-383.2,6.212
T,8.0,-383.2,6.216
T,8.0,-383.2,6.22
T,8.0,-383.2,6.224
T,8.0,-383.2,6.228
T,8.0,-383.2,6.232
T,8.0,-383.2,6.236
T,8.0,-383.2,6.24
T,8.0,-383.2,6.244
T,8.0,-383.2,6.248
T,8.0,-383.2,6.252
T,8.0,-383.2,6.256
T,8.0,-383.2,6.26
T,8.0,-384.0,6.264
T,8.0,-384.0,6.268
T,8.0,-384.0,6.272
T,8.0,-384.8,6.276
T,8.0,-384.8,6.28
T,8.0,-384.8,6.284
T,8.0,-384.8,6.288
T,8.0,-385.6,6.292
T,8.0,-385.6,6.296
T,8.0,-385.6,6.3
T,8.0,-385.6,6.304
T,8.0,-385.6,6.308
T,8.0,-386.4,6.312
T,8.0,-386.4,6.316
T,8.0,-386.4,6.32
T,8.0,-386.4,6.324
T,8.0,-387.2,6.328
T,8.0,-387.2,6.332
T,8.0,-387.2,6.336
T,8.0,-387.2,6.34
T,8.0,-388.0,6.344
T,8.0,-388.0,6.348
T,8.0,-388.0,6.352
T,8.0,-388.0,6.356
T,8.0,-388.8,6.36
T,8.0,-388.8,6.364
T,8.0,-388.8,6.368
T,8.0,-388.8,6.372
T,8.0,-389.6,6.376
T,8.0,-389.6,6.38
T,8.0,-389.6,6.384
T,8.0,-389.6,6.388
T,8.0,-390.4,6.392
T,8.0,-390.4,6.396
T,8.0,-390.4,6.4
T,8.0,-391.2,6.404
T,8.0,-391.2,6.408
T,8.0,-391.2,6.412
T,8.0,-391.2,6.416
T,8.0,-392.0,6.42
T,8.0,-392.0,6.424
T,8.0,-392.0,6.428
T,8.0,-392.8,6.432
T,8.0,-392.8,6.436
T,8.0,-392.8,6.44
T,8.0,-393.6,6.444
T,8.0,-393.6,6.448
T,8.0,-393.6,6.452
T,8.0,-393.6,6.456
T,8.0,-394.4,6.46
T,8.0,-394.4,6.464
T,8.0,-394.4,6.468
T,8.0,-395.2,6.472
T,8.0,-395.2,6.476
T,8.0,-395.2,6.48
T,8.0,-396.0,6.484
T,8.0,-396.0,6.488
T,8.0,-396.0,6.492
T,8.0,-396.8,6.496
T,8.0,-396.8,6.5
T,8.0,-396.8,6.504
T,8.0,-397.6,6.508
T,8.0,-397.6,6.512
T,8.0,-397.6,6.516
T,8.0,-398.4,6.52
T,8.0,-398.4,6.524
T,8.0,-398.4,6.528
T,8.0,-399.2,6.532
T,8.0,-399.2,6.536
T,8.0,-399.2,6.54
T,8.0,-400.0,6.544
T,8.0,-400.0,6.548
T,8.0,-400.0,6.552
T,8.0,-400.8,6.556
T,8.0,-400.8,6.56
T,8.0,-400.8,6.564
T,8.0,-401.6,6.568
T,8.0,-401.6,6.572
T,8.0,-401.6,6.576
T,8.0,-402.4,6.58
T,8.0,-402.4,6.584
T,8.0,-403.2,6.588
T,8.0,-403.2,6.592
T,8.0,-403.2,6.596
T,8.0,-404.0,6.6
T,8.0,-404.0,6.604
T,8.0,-404.0,6.608
T,8.0,-404.8,6.612
T,8.0,-404.8,6.616
T,8.0,-405.6,6.62
T,8.0,-405.6,6.624
T,8.0,-405.6,6.628
T,8.0,-406.4,6.632
T,8.0,-406.4,6.636
T,8.0,-406.4,6.64
T,8.0,-407.2,6.644
T,8.0,-407.2,6.648
T,8.0,-408.0,6.652
T,8.0,-408.0,6.656
T,8.0,-408.0,6.66
T,8.0,-408.8,6.664
T,8.0,-408.8,6.668
T,8.0,-409.6,6.672
T,8.0,-409.6,6.676
T,8.0,-409.6,6.68
T,8.0,-410.4,6.684
T,8.0,-410.4,6.688
T,8.0,-411.2,6.692
T,8.0,-411.2,6.696
T,8.0,-411.2,6.7
T,8.0,-412.0,6.704
T,8.0,-412.0,6.708
T,8.0,-412.8,6.712
T,8.0,-412.8,6.716
T,8.0,-412.8,6.72
T,8.0,-413.6,6.724
T,8.0,-413.6,6.728
T,8.0,-414.4,6.732
T,8.0,-414.4,6.736
T,8.0,-414.4,6.74
T,8.0,-415.2,6.744
T,8.0,-415.2,6.748
T,8.0,-416.0,6.752
T,8.0,-416.0,6.756
T,8.0,-416.8,6.76
T,8.0,-416.8,6.764
T,8.0,-416.8,6.768
T,8.0,-417.6,6.772
T,8.0,-417.6,6.776
T,8.0,-418.4,6.78
T,8.0,-418.4,6.784
T,8.0,-419.2,6.788
T,8.0,-419.2,6.792
T,8.0,-419.2,6.796
T,8.0,-420.0,6.8
T,8.0,-420.0,6.804
T,8.0,-420.8,6.808
T,8.0,-420.8,6.812
T,8.0,-421.6,6.816
T,8.0,-421.6,6.82
T,8.0,-422.4,6.824
T,8.0,-422.4,6.828
T,8.0,-422.4,6.832
T,8.0,-423.2,6.836
T,8.0,-423.2,6.84
T,8.0,-424.0,6.844
T,8.0,-424.0,6.848
T,8.0,-424.8,6.852
T,8.0,-424.8,6.856
T,8.0,-425.6,6.86
T,8.0,-425.6,6.864
T,8.0,-426.4,6.868
T,8.0,-426.4,6.872
T,8.0,-426.4,6.876
T,8.0,-427.2,6.88
T,8.0,-427.2,6.884
T,8.0,-428.0,6.888
T,8.0,-428.0,6.892
T,8.0,-428.8,6.896
T,8.0,-428.8,6.9
T,8.0,-429.6,6.904
T,8.0,-429.6,6.908
T,8.0,-430.4,6.912
T,8.0,-430.4,6.916
T,8.0,-431.2,6.92
T,8.0,-431.2,6.924
T,8.0,-431.2,6.928
T,8.0,-432.0,6.932
T,8.0,-432.0,6.936
T,8.0,-432.8,6.94
T,8.0,-432.8,6.944
T,8.0,-433.6,6.948
T,8.0,-433.6,6.952
T,8.0,-434.4,6.956
T,8.0,-434.4,6.96
T,8.0,-435.2,6.964
T,8.0,-435.2,6.968
T,8.0,-436.0,6.972
T,8.0,-436.0,6.976
T,8.0,-436.8,6.98
T,8.0,-436.8,6.984
T,8.0,-437.6,6.988
T,8.0,-437.6,6.992
T,8.0,-438.4,6.996
T,8.0,-438.4,7.0
T,8.0,-438.4,7.004
T,8.0,-439.2,7.008
T,8.0,-439.2,7.012
T,8.0,-440.0,7.016
T,8.0,-440.0,7.02
T,8.0,-440.8,7.024
T,-8.0,-440.8,7.028
T,-8.0,-441.6,7.032
T,-8.0,-441.6,7.036
T,-8.0,-441.6,7.04
T,-8.0,-441.6,7.044
T,-8.0,-441.6,7.048
T,-8.0,-441.6,7.052
T,-8.0,-441.6,7.056
T,-8.0,-442.4,7.06
T,-8.0,-442.4,7.064
T,-8.0,-442.4,7.068
T,-8.0,-442.4,7.072
T,-8.0,-442.4,7.076
T,-8.0,-442.4,7.08
T,-8.0,-442.4,7.084
T,-8.0,-442.4,7.088
T,-8.0,-442.4,7.092
T,-8.0,-443.2,7.096
T,-8.0,-443.2,7.1
T,-8.0,-443.2,7.104
T,-8.0,-443.2,7.108
T,-8.0,-443.2,7.112
T,-8.0,-443.2,7.116
T,-8.0,-444.0,7.12
T,-8.0,-444.0,7.124
T,-8.0,-444.0,7.128
T,-8.0,-444.0,7.132
T,-8.0,-444.8,7.136
T,-8.0,-444.8,7.14
T,-8.0,-444.8,7.144
T,-8.0,-444.8,7.148
T,-8.0,-444.8,7.152
T,-8.0,-444.8,7.156
T,-8.0,-444.8,7.16
T,-8.0,-444.8,7.164
T,-8.0,-444.8,7.168
T,-8.0,-444.8,7.172
T,-8.0,-444.8,7.176
T,-8.0,-444.8,7.18
T,-8.0,-444.8,7.184
T,-8.0,-444.8,7.188
T,-8.0,-444.8,7.192
T,-8.0,-444.8,7.196
T,-8.0,-444.8,7.2
T,-8.0,-444.8,7.204
T,-8.0,-444.8,7.208
T,-8.0,-444.8,7.212
T,-8.0,-444.8,7.216
