Axis,Voltage,Angle,Time
T,-12,-658.4,2.568
T,-12,-658.4,2.57
T,-12,-659.2,2.572
T,-12,-659.2,2.574
T,-12,-660.0,2.576
T,-12,-660.8,2.578
T,-12,-660.8,2.58
T,-12,-661.6,2.582
T,-12,-662.4,2.584
T,-12,-662.4,2.586
T,-12,-663.2,2.588
T,-12,-664.0,2.59
T,-12,-664.0,2.592
T,-12,-664.8,2.594
T,-12,-665.6,2.596
T,-12,-665.6,2.598
T,-12,-666.4,2.6
T,-12,-666.4,2.602
T,-12,-667.2,2.604
T,-12,-668.0,2.606
T,-12,-668.0,2.608
T,-12,-668.8,2.61
T,-12,-669.6,2.612
T,-12,-669.6,2.614
T,-12,-670.4,2.616
T,-12,-671.2,2.618
T,-12,-671.2,2.62
T,-12,-672.0,2.622
T,-12,-672.8,2.624
T,-12,-672.8,2.626
T,-12,-673.6,2.628
T,-12,-673.6,2.63
T,-12,-674.4,2.632
T,-12,-675.2,2.634
T,-12,-675.2,2.636
T,-12,-676.0,2.638
T,-12,-676.8,2.64
T,-12,-676.8,2.642
T,-12,-677.6,2.644
T,-12,-678.4,2.646
T,-12,-678.4,2.648
T,-12,-679.2,2.65
T,-12,-680.0,2.652
T,-12,-680.0,2.654
T,-12,-680.8,2.656
T,-12,-681.6,2.658
T,-12,-681.6,2.66
T,-12,-682.4,2.662
T,-12,-683.2,2.664
T,-12,-683.2,2.666
T,-12,-684.0,2.668
T,-12,-684.0,2.67
T,-12,-684.8,2.672
T,-12,-685.6,2.674
T,-12,-685.6,2.676
T,-12,-686.4,2.678
T,-12,-687.2,2.68
T,-12,-687.2,2.682
T,-12,-688.0,2.684
T,-12,-688.8,2.686
T,-12,-688.8,2.688
T,-12,-689.6,2.69
T,-12,-690.4,2.692
T,-12,-690.4,2.694
T,-12,-691.2,2.696
T,-12,-692.0,2.698
T,-12,-692.0,2.7
T,-12,-692.8,2.702
T,-12,-693.6,2.704
T,-12,-693.6,2.706
T,-12,-694.4,2.708
T,-12,-694.4,2.71
T,-12,-695.2,2.712
T,-12,-696.0,2.714
T,-12,-696.0,2.716
T,-12,-696.8,2.718
T,-12,-697.6,2.72
T,-12,-697.6,2.722
T,-12,-698.4,2.724
T,-12,-699.2,2.726
T,-12,-699.2,2.728
T,-12,-700.0,2.73
T,-12,-700.8,2.732
T,-12,-700.8,2.734
T,-12,-701.6,2.736
T,-12,-702.4,2.738
T,-12,-702.4,2.74
T,-12,-703.2,2.742
T,-12,-704.0,2.744
T,-12,-704.0,2.746
T,-12,-704.8,2.748
T,-12,-705.6,2.75
T,-12,-705.6,2.752
T,-12,-706.4,2.754
T,-12,-707.2,2.756
T,-12,-707.2,2.758
T,-12,-708.0,2.76
T,-12,-708.8,2.762
T,-12,-708.8,2.764
T,-12,-709.6,2.766
T,-12,-710.4,2.768
T,-12,-710.4,2.77
T,-12,-711.2,2.772
T,-12,-711.2,2.774
T,-12,-712.0,2.776
T,-12,-712.8,2.778
T,-12,-712.8,2.78
T,-12,-713.6,2.782
T,-12,-714.4,2.784
T,-12,-714.4,2.786
T,-12,-715.2,2.788
T,-12,-716.0,2.79
T,-12,-716.0,2.792
T,-12,-716.8,2.794
T,-12,-717.6,2.796
T,-12,-717.6,2.798
T,-12,-718.4,2.8
T,-12,-719.2,2.802
T,-12,-719.2,2.804
T,-12,-720.0,2.806
T,-12,-720.8,2.808
T,-12,-720.8,2.81
T,-12,-721.6,2.812
T,-12,-722.4,2.814
T,-12,-722.4,2.816
T,-12,-723.2,2.818
T,-12,-724.0,2.82
T,-12,-724.0,2.822
T,-12,-724.8,2.824
T,-12,-725.6,2.826
T,-12,-725.6,2.828
T,-12,-726.4,2.83
T,-12,-727.2,2.832
T,-12,-727.2,2.834
T,-12,-728.0,2.836
T,-12,-728.8,2.838
T,-12,-728.8,2.84
T,-12,-729.6,2.842
T,-12,-730.4,2.844
T,-12,-730.4,2.846
T,-12,-731.2,2.848
T,-12,-732.0,2.85
T,-12,-732.0,2.852
T,-12,-732.8,2.854
T,-12,-733.6,2.856
T,-12,-733.6,2.858
T,-12,-734.4,2.86
T,-12,-734.4,2.862
T,-12,-735.2,2.864
T,-12,-736.0,2.866
T,-12,-736.0,2.868
T,-12,-736.8,2.87
T,-12,-737.6,2.872
T,-12,-737.6,2.874
T,-12,-738.4,2.876
T,-12,-739.2,2.878
T,-12,-739.2,2.88
T,-12,-740.0,2.882
T,-12,-740.8,2.884
T,-12,-740.8,2.886
T,-12,-741.6,2.888
T,-12,-742.4,2.89
T,-12,-742.4,2.892
T,-12,-743.2,2.894
T,-12,-744.0,2.896
T,-12,-744.0,2.898
T,-12,-744.8,2.9
T,-12,-745.6,2.902
T,-12,-745.6,2.904
T,-12,-746.4,2.906
T,-12,-747.2,2.908
T,-12,-747.2,2.91
T,-12,-748.0,2.912
T,-12,-748.8,2.914
T,-12,-748.8,2.916
T,-12,-749.6,2.918
T,-12,-750.4,2.92
T,-12,-750.4,2.922
T,-12,-751.2,2.924
T,-12,-752.0,2.926
T,-12,-752.0,2.928
T,-12,-752.8,2.93
T,-12,-753.6,2.932
T,-12,-753.6,2.934
T,-12,-754.4,2.936
T,-12,-755.2,2.938
T,-12,-755.2,2.94
T,-12,-756.0,2.942
T,-12,-756.8,2.944
T,-12,-756.8,2.946
T,-12,-757.6,2.948
T,-12,-758.4,2.95
T,-12,-758.4,2.952
T,-12,-759.2,2.954
T,-12,-760.0,2.956
T,-12,-760.0,2.958
T,-12,-760.8,2.96
T,-12,-761.6,2.962
T,-12,-761.6,2.964
T,-12,-762.4,2.966
T,-12,-763.2,2.968
T,-12,-763.2,2.97
T,-12,-764.0,2.972
T,-12,-764.8,2.974
T,-12,-764.8,2.976
T,-12,-765.6,2.978
T,-12,-766.4,2.98
T,-12,-766.4,2.982
T,-12,-767.2,2.984
T,-12,-768.0,2.986
T,-12,-768.0,2.988
T,-12,-768.8,2.99
T,-12,-769.6,2.992
T,-12,-769.6,2.994
T,-12,-770.4,2.996
T,-12,-771.2,2.998
T,-12,-771.2,3.0
T,-12,-772.0,3.002
T,-12,-772.8,3.004
T,-12,-772.8,3.006
T,-12,-773.6,3.008
T,-12,-774.4,3.01
T,-12,-774.4,3.012
T,-12,-775.2,3.014
T,-12,-776.0,3.016
T,-12,-776.0,3.018
T,-12,-776.8,3.02
T,-12,-777.6,3.022
T,-12,-777.6,3.024
T,-12,-778.4,3.026
T,-12,-779.2,3.028
T,-12,-779.2,3.03
T,-12,-780.0,3.032
T,-12,-780.8,3.034
T,-12,-780.8,3.036
T,-12,-781.6,3.038
T,-12,-782.4,3.04
T,-12,-782.4,3.042
T,-12,-783.2,3.044
T,-12,-784.0,3.046
T,-12,-784.0,3.048
T,-12,-784.8,3.05
T,-12,-785.6,3.052
T,-12,-785.6,3.054
T,-12,-786.4,3.056
T,-12,-787.2,3.058
T,-12,-787.2,3.06
T,-12,-788.0,3.062
T,-12,-788.8,3.064
T,-12,-788.8,3.066
T,-12,-789.6,3.068
T,-12,-790.4,3.07
T,-12,-790.4,3.072
T,-12,-791.2,3.074
T,-12,-792.0,3.076
T,-12,-792.0,3.078
T,-12,-792.8,3.08
T,-12,-793.6,3.082
T,-12,-793.6,3.084
T,-12,-794.4,3.086
T,-12,-795.2,3.088
T,-12,-795.2,3.09
T,-12,-796.0,3.092
T,-12,-796.8,3.094
T,-12,-796.8,3.096
T,-12,-797.6,3.098
T,-12,-798.4,3.1
T,-12,-798.4,3.102
T,-12,-799.2,3.104
T,-12,-799.2,3.106
T,-12,-800.0,3.108
T,-12,-800.8,3.11
T,-12,-800.8,3.112
T,-12,-801.6,3.114
T,-12,-802.4,3.116
T,-12,-802.4,3.118
T,-12,-803.2,3.12
T,-12,-804.0,3.122
T,-12,-804.0,3.124
T,-12,-804.8,3.126
T,-12,-805.6,3.128
T,-12,-805.6,3.13
T,-12,-806.4,3.132
T,-12,-807.2,3.134
T,-12,-807.2,3.136
T,-12,-808.0,3.138
T,-12,-808.8,3.14
T,-12,-808.8,3.142
T,-12,-809.6,3.144
T,-12,-810.4,3.146
T,-12,-810.4,3.148
T,-12,-811.2,3.15
T,-12,-812.0,3.152
T,-12,-812.0,3.154
T,-12,-812.8,3.156
T,-12,-813.6,3.158
T,-12,-813.6,3.16
T,-12,-814.4,3.162
T,-12,-815.2,3.164
T,-12,-815.2,3.166
T,-12,-816.0,3.168
T,-12,-816.8,3.17
T,-12,-816.8,3.172
T,-12,-817.6,3.174
T,-12,-818.4,3.176
T,-12,-818.4,3.178
T,-12,-819.2,3.18
T,-12,-820.0,3.182
T,-12,-820.0,3.184
T,-12,-820.8,3.186
T,-12,-821.6,3.188
T,-12,-821.6,3.19
T,-12,-822.4,3.192
T,-12,-823.2,3.194
T,-12,-823.2,3.196
T,-12,-824.0,3.198
T,-12,-824.8,3.2
T,-12,-824.8,3.202
T,-12,-825.6,3.204
T,-12,-826.4,3.206
T,-12,-826.4,3.208
T,-12,-827.2,3.21
T,-12,-828.0,3.212
T,-12,-828.0,3.214
T,-12,-828.8,3.216
T,-12,-829.6,3.218
T,-12,-829.6,3.22
T,-12,-830.4,3.222
T,-12,-831.2,3.224
T,-12,-831.2,3.226
T,-12,-832.0,3.228
T,-12,-832.8,3.23
T,-12,-832.8,3.232
T,-12,-833.6,3.234
T,-12,-834.4,3.236
T,-12,-834.4,3.238
T,-12,-835.2,3.24
T,-12,-836.0,3.242
T,-12,-836.0,3.244
T,-12,-836.8,3.246
T,-12,-836.8,3.248
T,-12,-837.6,3.25
T,-12,-838.4,3.252
T,-12,-838.4,3.254
T,-12,-839.2,3.256
T,-12,-840.0,3.258
T,-12,-840.0,3.26
T,-12,-840.8,3.262
T,-12,-841.6,3.264
T,-12,-841.6,3.266
T,-12,-842.4,3.268
T,-12,-843.2,3.27
T,-12,-843.2,3.272
T,-12,-844.0,3.274
T,-12,-844.8,3.276
T,-12,-844.8,3.278
T,-12,-845.6,3.28
T,-12,-846.4,3.282
T,-12,-846.4,3.284
T,-12,-847.2,3.286
T,-12,-848.0,3.288
T,-12,-848.0,3.29
T,-12,-848.8,3.292
T,-12,-848.8,3.294
T,-12,-849.6,3.296
T,-12,-850.4,3.298
T,-12,-850.4,3.3
T,-12,-851.2,3.302
T,-12,-852.0,3.304
T,-12,-852.0,3.306
T,-12,-852.8,3.308
T,-12,-853.6,3.31
T,-12,-853.6,3.312
T,-12,-854.4,3.314
T,-12,-855.2,3.316
T,-12,-855.2,3.318
T,-12,-856.0,3.32
T,-12,-856.8,3.322
T,-12,-856.8,3.324
T,-12,-857.6,3.326
T,-12,-857.6,3.328
T,-12,-858.4,3.33
T,-12,-859.2,3.332
T,-12,-859.2,3.334
T,-12,-860.0,3.336
T,-12,-860.8,3.338
T,-12,-860.8,3.34
T,-12,-861.6,3.342
T,-12,-862.4,3.344
T,-12,-862.4,3.346
T,-12,-863.2,3.348
T,-12,-864.0,3.35
T,-12,-864.0,3.352
T,-12,-864.8,3.354
T,-12,-865.6,3.356
T,-12,-865.6,3.358
T,-12,-866.4,3.36
T,-12,-867.2,3.362
T,-12,-867.2,3.364
T,-12,-868.0,3.366
T,-12,-868.0,3.368
T,-12,-868.8,3.37
T,-12,-869.6,3.372
T,-12,-869.6,3.374
T,-12,-870.4,3.376
T,-12,-871.2,3.378
T,-12,-871.2,3.38
T,-12,-872.0,3.382
T,-12,-872.8,3.384
T,-12,-872.8,3.386
T,-12,-873.6,3.388
T,-12,-874.4,3.39
T,-12,-874.4,3.392
T,-12,-875.2,3.394
T,-12,-876.0,3.396
T,-12,-876.0,3.398
T,-12,-876.8,3.4
T,-12,-877.6,3.402
T,-12,-877.6,3.404
T,-12,-878.4,3.406
T,-12,-879.2,3.408
T,-12,-879.2,3.41
T,-12,-880.0,3.412
T,-12,-880.0,3.414
T,-12,-880.8,3.416
T,-12,-881.6,3.418
T,-12,-881.6,3.42
T,-12,-882.4,3.422
T,-12,-883.2,3.424
T,-12,-883.2,3.426
T,-12,-884.0,3.428
T,-12,-884.8,3.43
T,-12,-884.8,3.432
T,-12,-885.6,3.434
T,-12,-886.4,3.436
T,-12,-886.4,3.438
T,-12,-887.2,3.44
T,-12,-888.0,3.442
T,-12,-888.0,3.444
T,-12,-888.8,3.446
T,-12,-889.6,3.448
T,-12,-889.6,3.45
T,-12,-890.4,3.452
T,-12,-890.4,3.454
T,-12,-891.2,3.456
T,-12,-892.0,3.458
T,-12,-892.0,3.46
T,-12,-892.8,3.462
T,-12,-893.6,3.464
T,-12,-893.6,3.466
T,-12,-894.4,3.468
T,-12,-895.2,3.47
T,-12,-895.2,3.472
T,-12,-896.0,3.474
T,-12,-896.8,3.476
T,-12,-896.8,3.478
T,-12,-897.6,3.48
T,-12,-898.4,3.482
T,-12,-898.4,3.484
T,-12,-899.2,3.486
T,-12,-900.0,3.488
T,-12,-900.0,3.49
T,-12,-900.8,3.492
T,-12,-901.6,3.494
T,-12,-901.6,3.496
T,-12,-902.4,3.498
T,-12,-902.4,3.5
T,-12,-903.2,3.502
T,-12,-904.0,3.504
T,-12,-904.0,3.506
T,-12,-904.8,3.508
T,-12,-905.6,3.51
T,-12,-905.6,3.512
T,-12,-906.4,3.514
T,-12,-907.2,3.516
T,-12,-907.2,3.518
T,-12,-908.0,3.52
T,-12,-908.8,3.522
T,-12,-908.8,3.524
T,-12,-909.6,3.526
T,-12,-910.4,3.528
T,-12,-910.4,3.53
T,-12,-911.2,3.532
T,-12,-911.2,3.534
T,-12,-912.0,3.536
T,-12,-912.8,3.538
T,-12,-912.8,3.54
T,-12,-913.6,3.542
T,-12,-914.4,3.544
T,-12,-914.4,3.546
T,-12,-915.2,3.548
T,-12,-916.0,3.55
T,-12,-916.0,3.552
T,-12,-916.8,3.554
T,-12,-917.6,3.556
T,-12,-917.6,3.558
T,-12,-918.4,3.56
T,-12,-919.2,3.562
T,-12,-919.2,3.564
T,-12,-920.0,3.566
T,-12,-920.0,3.568
T,-12,-920.8,3.57
T,-12,-921.6,3.572
T,-12,-921.6,3.574
T,-12,-922.4,3.576
T,-12,-923.2,3.578
T,-12,-923.2,3.58
T,-12,-924.0,3.582
T,-12,-924.8,3.584
T,-12,-924.8,3.586
T,-12,-925.6,3.588
T,-12,-926.4,3.59
T,-12,-926.4,3.592
T,-12,-927.2,3.594
T,-12,-927.2,3.596
T,-12,-928.0,3.598
T,-12,-928.8,3.6
T,-12,-928.8,3.602
T,-12,-929.6,3.604
T,-12,-930.4,3.606
T,-12,-930.4,3.608
T,-12,-931.2,3.61
T,-12,-932.0,3.612
T,-12,-932.0,3.614
T,-12,-932.8,3.616
T,-12,-932.8,3.618
T,-12,-933.6,3.62
T,-12,-934.4,3.622
T,-12,-934.4,3.624
T,-12,-935.2,3.626
T,-12,-936.0,3.628
T,-12,-936.0,3.63
T,-12,-936.8,3.632
T,-12,-937.6,3.634
T,-12,-937.6,3.636
T,-12,-938.4,3.638
T,-12,-939.2,3.64
T,-12,-939.2,3.642
T,-12,-940.0,3.644
T,-12,-940.0,3.646
T,-12,-940.8,3.648
T,-12,-941.6,3.65
T,-12,-941.6,3.652
T,-12,-942.4,3.654
T,-12,-943.2,3.656
T,-12,-943.2,3.658
T,-12,-944.0,3.66
T,-12,-944.8,3.662
T,-12,-944.8,3.664
T,-12,-945.6,3.666
T,-12,-946.4,3.668
T,-12,-946.4,3.67
T,-12,-947.2,3.672
T,-12,-947.2,3.674
T,-12,-948.0,3.676
T,-12,-948.8,3.678
T,-12,-948.8,3.68
T,-12,-949.6,3.682
T,-12,-950.4,3.684
T,-12,-950.4,3.686
T,-12,-951.2,3.688
T,-12,-952.0,3.69
T,-12,-952.0,3.692
T,-12,-952.8,3.694
T,-12,-952.8,3.696
T,-12,-953.6,3.698
T,-12,-954.4,3.7
T,-12,-954.4,3.702
T,-12,-955.2,3.704
T,-12,-956.0,3.706
T,-12,-956.0,3.708
T,-12,-956.8,3.71
T,-12,-957.6,3.712
T,-12,-957.6,3.714
T,-12,-958.4,3.716
T,-12,-959.2,3.718
T,-12,-959.2,3.72
T,-12,-960.0,3.722
T,-12,-960.0,3.724
T,-12,-960.8,3.726
T,-12,-961.6,3.728
T,-12,-961.6,3.73
T,-12,-962.4,3.732
T,-12,-963.2,3.734
T,-12,-963.2,3.736
T,-12,-964.0,3.738
T,-12,-964.8,3.74
T,-12,-964.8,3.742
T,-12,-965.6,3.744
T,-12,-966.4,3.746
T,-12,-966.4,3.748
T,-12,-967.2,3.75
T,-12,-967.2,3.752
T,-12,-968.0,3.754
T,-12,-968.8,3.756
T,-12,-968.8,3.758
T,-12,-969.6,3.76
T,-12,-970.4,3.762
T,-12,-970.4,3.764
T,-12,-971.2,3.766
T,-12,-972.0,3.768
T,-12,-972.0,3.77
T,-12,-972.8,3.772
T,-12,-973.6,3.774
T,-12,-973.6,3.776
T,-12,-974.4,3.778
T,-12,-975.2,3.78
T,-12,-975.2,3.782
T,-12,-976.0,3.784
T,-12,-976.0,3.786
T,-12,-976.8,3.788
T,-12,-977.6,3.79
T,-12,-977.6,3.792
T,-12,-978.4,3.794
T,-12,-979.2,3.796
T,-12,-979.2,3.798
T,-12,-980.0,3.8
T,-12,-980.8,3.802
T,-12,-980.8,3.804
T,-12,-981.6,3.806
T,-12,-981.6,3.808
T,-12,-982.4,3.81
T,-12,-983.2,3.812
T,-12,-983.2,3.814
T,-12,-984.0,3.816
T,-12,-984.8,3.818
T,-12,-984.8,3.82
T,-12,-985.6,3.822
T,-12,-986.4,3.824
T,-12,-986.4,3.826
T,-12,-987.2,3.828
T,-12,-988.0,3.83
T,-12,-988.0,3.832
T,-12,-988.8,3.834
T,-12,-988.8,3.836
T,-12,-989.6,3.838
T,-12,-990.4,3.84
T,-12,-990.4,3.842
T,-12,-991.2,3.844
T,-12,-992.0,3.846
T,-12,-992.0,3.848
T,-12,-992.8,3.85
T,-12,-993.6,3.852
T,-12,-993.6,3.854
T,-12,-994.4,3.856
T,-12,-994.4,3.858
T,-12,-995.2,3.86
T,-12,-996.0,3.862
T,-12,-996.0,3.864
T,-12,-996.8,3.866
T,-12,-997.6,3.868
T,-12,-997.6,3.87
T,-12,-998.4,3.872
T,-12,-999.2,3.874
T,-12,-999.2,3.876
T,-12,-1000.0,3.878
T,-12,-1000.0,3.88
T,-12,-1000.8,3.882
T,-12,-1001.6,3.884
T,-12,-1001.6,3.886
T,-12,-1002.4,3.888
T,-12,-1003.2,3.89
T,-12,-1003.2,3.892
T,-12,-1004.0,3.894
T,-12,-1004.8,3.896
T,-12,-1004.8,3.898
T,-12,-1005.6,3.9
T,-12,-1005.6,3.902
T,-12,-1006.4,3.904
T,-12,-1007.2,3.906
T,-12,-1007.2,3.908
T,-12,-1008.0,3.91
T,-12,-1008.8,3.912
T,-12,-1008.8,3.914
T,-12,-1009.6,3.916
T,-12,-1010.4,3.918
T,-12,-1010.4,3.92
T,-12,-1011.2,3.922
T,-12,-1012.0,3.924
T,-12,-1012.0,3.926
T,-12,-1012.8,3.928
T,-12,-1012.8,3.93
T,-12,-1013.6,3.932
T,-12,-1014.4,3.934
T,-12,-1014.4,3.936
T,-12,-1015.2,3.938
T,-12,-1016.0,3.94
T,-12,-1016.0,3.942
T,-12,-1016.8,3.944
T,-12,-1017.6,3.946
T,-12,-1017.6,3.948
T,-12,-1018.4,3.95
T,-12,-1018.4,3.952
T,-12,-1019.2,3.954
T,-12,-1020.0,3.956
T,-12,-1020.0,3.958
T,-12,-1020.8,3.96
T,-12,-1021.6,3.962
T,-12,-1021.6,3.964
T,-12,-1022.4,3.966
T,-12,-1023.2,3.968
T,-12,-1023.2,3.97
T,-12,-1024.0,3.972
T,-12,-1024.8,3.974
T,-12,-1024.8,3.976
T,-12,-1025.6,3.978
T,-12,-1025.6,3.98
T,-12,-1026.4,3.982
T,-12,-1027.2,3.984
T,-12,-1027.2,3.986
T,-12,-1028.0,3.988
T,-12,-1028.8,3.99
T,-12,-1028.8,3.992
T,-12,-1029.6,3.994
T,-12,-1030.4,3.996
T,-12,-1030.4,3.998
T,-12,-1031.2,4.0
T,-12,-1032.0,4.002
T,-12,-1032.0,4.004
T,-12,-1032.8,4.006
T,-12,-1033.6,4.008
T,-12,-1033.6,4.01
T,-12,-1034.4,4.012
T,-12,-1034.4,4.014
T,-12,-1035.2,4.016
T,-12,-1036.0,4.018
T,-12,-1036.0,4.02
T,-12,-1036.8,4.022
T,-12,-1037.6,4.024
T,-12,-1037.6,4.026
T,-12,-1038.4,4.028
T,-12,-1039.2,4.03
T,-12,-1039.2,4.032
T,-12,-1040.0,4.034
T,-12,-1040.8,4.036
T,-12,-1040.8,4.038
T,-12,-1041.6,4.04
T,-12,-1042.4,4.042
T,-12,-1042.4,4.044
T,-12,-1043.2,4.046
T,-12,-1043.2,4.048
T,-12,-1044.0,4.05
T,-12,-1044.8,4.052
T,-12,-1044.8,4.054
T,-12,-1045.6,4.056
T,-12,-1046.4,4.058
T,-12,-1046.4,4.06
T,-12,-1047.2,4.062
T,-12,-1048.0,4.064
T,-12,-1048.0,4.066
T,-12,-1048.8,4.068
T,-12,-1049.6,4.07
T,-12,-1049.6,4.072
T,-12,-1050.4,4.074
T,-12,-1051.2,4.076
T,-12,-1051.2,4.078
T,-12,-1052.0,4.08
T,-12,-1052.8,4.082
T,-12,-1052.8,4.084
T,-12,-1053.6,4.086
T,-12,-1054.4,4.088
T,-12,-1054.4,4.09
T,-12,-1055.2,4.092
T,-12,-1055.2,4.094
T,-12,-1056.0,4.096
T,-12,-1056.8,4.098
T,-12,-1056.8,4.1
T,-12,-1057.6,4.102
T,-12,-1058.4,4.104
T,-12,-1058.4,4.106
T,-12,-1059.2,4.108
T,-12,-1060.0,4.11
T,-12,-1060.0,4.112
T,-12,-1060.8,4.114
T,-12,-1061.6,4.116
T,-12,-1061.6,4.118
T,-12,-1062.4,4.12
T,-12,-1063.2,4.122
T,-12,-1063.2,4.124
T,-12,-1064.0,4.126
T,-12,-1064.8,4.128
T,-12,-1064.8,4.13
T,-12,-1065.6,4.132
T,-12,-1066.4,4.134
T,-12,-1066.4,4.136
T,-12,-1067.2,4.138
T,-12,-1068.0,4.14
T,-12,-1068.0,4.142
T,-12,-1068.8,4.144
T,-12,-1069.6,4.146
T,-12,-1069.6,4.148
T,-12,-1070.4,4.15
T,-12,-1071.2,4.152
T,-12,-1071.2,4.154
T,-12,-1072.0,4.156
T,-12,-1072.8,4.158
T,-12,-1072.8,4.16
T,-12,-1073.6,4.162
T,-12,-1073.6,4.164
T,-12,-1074.4,4.166
T,-12,-1075.2,4.168
T,-12,-1075.2,4.17
T,-12,-1076.0,4.172
T,-12,-1076.8,4.174
T,-12,-1076.8,4.176
T,-12,-1077.6,4.178
T,-12,-1078.4,4.18
T,-12,-1078.4,4.182
T,-12,-1079.2,4.184
T,-12,-1080.0,4.186
T,-12,-1080.0,4.188
T,-12,-1080.8,4.19
T,-12,-1081.6,4.192
T,-12,-1081.6,4.194
T,-12,-1082.4,4.196
T,-12,-1083.2,4.198
T,-12,-1083.2,4.2
T,-12,-1084.0,4.202
T,-12,-1084.8,4.204
T,-12,-1084.8,4.206
T,-12,-1085.6,4.208
T,-12,-1086.4,4.21
T,-12,-1086.4,4.212
T,-12,-1087.2,4.214
T,-12,-1088.0,4.216
T,-12,-1088.0,4.218
T,-12,-1088.8,4.22
T,-12,-1089.6,4.222
T,-12,-1089.6,4.224
T,-12,-1090.4,4.226
T,-12,-1091.2,4.228
T,-12,-1091.2,4.23
T,-12,-1092.0,4.232
T,-12,-1092.8,4.234
T,-12,-1092.8,4.236
T,-12,-1093.6,4.238
T,-12,-1094.4,4.24
T,-12,-1094.4,4.242
T,-12,-1095.2,4.244
T,-12,-1096.0,4.246
T,-12,-1096.0,4.248
T,-12,-1096.8,4.25
T,-12,-1097.6,4.252
T,-12,-1097.6,4.254
T,-12,-1098.4,4.256
T,-12,-1099.2,4.258
T,-12,-1099.2,4.26
T,-12,-1100.0,4.262
T,-12,-1100.8,4.264
T,-12,-1100.8,4.266
T,-12,-1101.6,4.268
T,-12,-1102.4,4.27
T,-12,-1102.4,4.272
T,-12,-1103.2,4.274
T,-12,-1104.0,4.276
T,-12,-1104.0,4.278
T,-12,-1104.8,4.28
T,-12,-1105.6,4.282
T,-12,-1105.6,4.284
T,-12,-1106.4,4.286
T,-12,-1107.2,4.288
T,-12,-1107.2,4.29
T,-12,-1108.0,4.292
T,-12,-1108.0,4.294
T,-12,-1108.8,4.296
T,-12,-1109.6,4.298
T,-12,-1109.6,4.3
T,-12,-1110.4,4.302
T,-12,-1111.2,4.304
T,-12,-1111.2,4.306
T,-12,-1112.0,4.308
T,-12,-1112.8,4.31
T,-12,-1112.8,4.312
T,-12,-1113.6,4.314
T,-12,-1114.4,4.316
T,-12,-1114.4,4.318
T,-12,-1115.2,4.32
T,-12,-1116.0,4.322
T,-12,-1116.8,4.324
T,-12,-1116.8,4.326
T,-12,-1117.6,4.328
T,-12,-1118.4,4.33
T,-12,-1118.4,4.332
T,-12,-1119.2,4.334
T,-12,-1120.0,4.336
T,-12,-1120.0,4.338
T,-12,-1120.8,4.34
T,-12,-1121.6,4.342
T,-12,-1121.6,4.344
T,-12,-1122.4,4.346
T,-12,-1123.2,4.348
T,-12,-1123.2,4.35
T,-12,-1124.0,4.352
T,-12,-1124.8,4.354
T,-12,-1124.8,4.356
T,-12,-1125.6,4.358
T,-12,-1126.4,4.36
T,-12,-1126.4,4.362
T,-12,-1127.2,4.364
T,-12,-1128.0,4.366
T,-12,-1128.0,4.368
T,-12,-1128.8,4.37
T,-12,-1129.6,4.372
T,-12,-1129.6,4.374
T,-12,-1130.4,4.376
T,-12,-1131.2,4.378
T,-12,-1131.2,4.38
T,-12,-1132.0,4.382
T,-12,-1132.0,4.384
T,-12,-1132.8,4.386
T,-12,-1133.6,4.388
T,-12,-1133.6,4.39
T,-12,-1134.4,4.392
T,-12,-1135.2,4.394
T,-12,-1135.2,4.396
T,-12,-1136.0,4.398
T,-12,-1136.8,4.4
T,-12,-1136.8,4.402
T,-12,-1137.6,4.404
T,-12,-1138.4,4.406
T,-12,-1138.4,4.408
T,-12,-1139.2,4.41
T,-12,-1140.0,4.412
T,-12,-1140.0,4.414
T,-12,-1140.8,4.416
T,-12,-1141.6,4.418
T,-12,-1141.6,4.42
T,-12,-1142.4,4.422
T,-12,-1143.2,4.424
T,-12,-1143.2,4.426
T,-12,-1144.0,4.428
T,-12,-1144.8,4.43
T,-12,-1144.8,4.432
T,-12,-1145.6,4.434
T,-12,-1146.4,4.436
T,-12,-1146.4,4.438
T,-12,-1147.2,4.44
T,-12,-1148.0,4.442
T,-12,-1148.0,4.444
T,-12,-1148.8,4.446
T,-12,-1149.6,4.448
T,-12,-1149.6,4.45
T,-12,-1150.4,4.452
T,-12,-1151.2,4.454
T,-12,-1151.2,4.456
T,-12,-1152.0,4.458
T,-12,-1152.8,4.46
T,-12,-1152.8,4.462
T,-12,-1153.6,4.464
T,-12,-1154.4,4.466
T,-12,-1154.4,4.468
T,-12,-1155.2,4.47
T,-12,-1156.0,4.472
T,-12,-1156.0,4.474
T,-12,-1156.8,4.476
T,-12,-1157.6,4.478
T,-12,-1157.6,4.48
T,-12,-1158.4,4.482
T,-12,-1159.2,4.484
T,-12,-1159.2,4.486
T,-12,-1160.0,4.488
T,-12,-1160.8,4.49
T,-12,-1160.8,4.492
T,-12,-1161.6,4.494
T,-12,-1162.4,4.496
T,-12,-1162.4,4.498
T,-12,-1163.2,4.5
T,-12,-1164.0,4.502
T,-12,-1164.0,4.504
T,-12,-1164.8,4.506
T,-12,-1165.6,4.508
T,-12,-1165.6,4.51
T,-12,-1166.4,4.512
T,-12,-1167.2,4.514
T,-12,-1167.2,4.516
