Axis,Voltage,Angle,Time
T-7,32708,636,
T-7,32708,638,
T-7,32708,640,
T-7,32707,642,
T-7,32707,644,
T-7,32707,646,
T-7,32707,648,
T-7,32707,650,
T-7,32706,652,
T-7,32706,654,
T-7,32706,656,
T-7,32706,658,
T-7,32705,660,
T-7,32705,662,
T-7,32705,664,
T-7,32705,666,
T-7,32705,668,
T-7,32704,670,
T-7,32704,672,
T-7,32704,674,
T-7,32704,676,
T-7,32704,678,
T-7,32703,680,
T-7,32703,682,
T-7,32703,684,
T-7,32703,686,
T-7,32702,688,
T-7,32702,690,
T-7,32702,692,
T-7,32702,694,
T-7,32702,696,
T-7,32701,698,
T-7,32701,700,
T-7,32701,702,
T-7,32701,704,
T-7,32701,706,
T-7,32700,708,
T-7,32700,710,
T-7,32700,712,
T-7,32700,714,
T-7,32699,716,
T-7,32699,718,
T-7,32699,720,
T-7,32699,722,
T-7,32699,724,
T-7,32698,726,
T-7,32698,728,
T-7,32698,730,
T-7,32698,732,
T-7,32698,734,
T-7,32697,736,
T-7,32697,738,
T-7,32697,740,
T-7,32697,742,
T-7,32697,744,
T-7,32696,746,
T-7,32696,748,
T-7,32696,750,
T-7,32696,752,
T-7,32695,754,
T-7,32695,756,
T-7,32695,758,
T-7,32695,760,
T-7,32695,762,
T-7,32694,764,
T-7,32694,766,
T-7,32694,768,
T-7,32694,770,
T-7,32694,772,
T-7,32693,774,
T-7,32693,776,
T-7,32693,778,
T-7,32693,780,
T-7,32692,782,
T-7,32692,784,
T-7,32692,786,
T-7,32692,788,
T-7,32692,790,
T-7,32691,792,
T-7,32691,794,
T-7,32691,796,
T-7,32691,798,
T-7,32691,800,
T-7,32690,802,
T-7,32690,804,
T-7,32690,806,
T-7,32690,808,
T-7,32690,810,
T-7,32689,812,
T-7,32689,814,
T-7,32689,816,
T-7,32689,818,
T-7,32688,820,
T-7,32688,822,
T-7,32688,824,
T-7,32688,826,
T-7,32688,828,
T-7,32687,830,
T-7,32687,832,
T-7,32687,834,
T-7,32687,836,
T-7,32687,838,
T-7,32686,840,
T-7,32686,842,
T-7,32686,844,
T-7,32686,846,
T-7,32685,848,
T-7,32685,850,
T-7,32685,852,
T-7,32685,854,
T-7,32685,856,
T-7,32684,858,
T-7,32684,860,
T-7,32684,862,
T-7,32684,864,
T-7,32684,866,
T-7,32683,868,
T-7,32683,870,
T-7,32683,872,
T-7,32683,874,
T-7,32682,876,
T-7,32682,878,
T-7,32682,880,
T-7,32682,882,
T-7,32682,884,
T-7,32681,886,
T-7,32681,888,
T-7,32681,890,
T-7,32681,892,
T-7,32681,894,
T-7,32680,896,
T-7,32680,898,
T-7,32680,900,
T-7,32680,902,
T-7,32679,904,
T-7,32679,906,
T-7,32679,908,
T-7,32679,910,
T-7,32679,912,
T-7,32678,914,
T-7,32678,916,
T-7,32678,918,
T-7,32678,920,
T-7,32678,922,
T-7,32677,924,
T-7,32677,926,
T-7,32677,928,
T-7,32677,930,
T-7,32676,932,
T-7,32676,934,
T-7,32676,936,
T-7,32676,938,
T-7,32676,940,
T-7,32675,942,
T-7,32675,944,
T-7,32675,946,
T-7,32675,948,
T-7,32675,950,
T-7,32674,952,
T-7,32674,954,
T-7,32674,956,
T-7,32674,958,
T-7,32673,960,
T-7,32673,962,
T-7,32673,964,
T-7,32673,966,
T-7,32673,968,
T-7,32672,970,
T-7,32672,972,
T-7,32672,974,
T-7,32672,976,
T-7,32672,978,
T-7,32671,980,
T-7,32671,982,
T-7,32671,984,
T-7,32671,986,
T-7,32670,988,
T-7,32670,990,
T-7,32670,992,
T-7,32670,994,
T-7,32670,996,
T-7,32669,998,
T-7,32669,1000,
