panSetAngles,tiltSetAngles,currentTimeMS,panAngle,tiltAngle,panVoltage,tiltVoltage
30,30,1,0,0.8,0,0
30,30,7,0,0.8,0,0
30,30,15,0,0.8,0,0
30,30,21,0,0.8,0,0
30,30,28,0,0.8,0,0
30,30,33,0,0.8,0,0
30,30,44,0,0.8,0,0
30,30,51,0,0.8,0,0
30,30,57,0,0.8,0,0
30,30,64,0,0.8,0,0
30,30,71,0,0.8,0,0
30,30,78,0,0.8,0,0
30,30,84,0,0.8,0,0
30,30,90,0,0.8,0,0
30,30,97,0,0.8,0,0
30,30,104,0,0.8,0,0
30,30,110,0,0.8,0,0
30,30,117,0,0.8,0,0
30,30,124,0,0.8,0,0
30,30,131,0,0.8,0,0
30,30,137,0,0.8,0,0
30,30,144,0,0.8,0,0
30,30,150,0,0.8,0,0
30,30,156,0,0.8,0,0
30,30,163,0,0.8,0,0
30,30,169,0,0.8,0,0
30,30,175,0,0.8,0,0
30,30,181,0,0.8,0,0
30,30,188,0,0.8,0,0
30,30,195,0,0.8,0,0
30,30,202,0,0.8,0,0
30,30,208,0,0.8,0,0
30,30,215,0,0.8,0,0
30,30,220,0,0.8,0,0
30,30,227,0,0.8,0,0
30,30,234,0,0.8,0,0
30,30,241,0,0.8,0,0
30,30,248,0,0.8,0,0
30,30,254,0,0.8,0,0
30,30,262,0,0.8,0,0
30,30,268,0,0.8,0,0
30,30,275,0,0.8,0,0
30,30,281,0,0.8,0,0
30,30,287,0,0.8,0,0
30,30,294,0,0.8,0,0
30,30,300,0,0.8,0,0
30,30,307,0,0.8,0,0
30,30,315,0,0.8,0,0
30,30,323,0,0.8,0,0
30,30,330,0,0.8,0,0
30,30,336,0,0.8,0,0
30,30,343,0,0.8,0,0
30,30,349,0,0.8,0,0
30,30,356,0,0.8,0,0
30,30,362,0,0.8,0,0
30,30,369,0,0.8,0,0
30,30,376,0,0.8,0,0
30,30,381,0,0.8,0,0
30,30,387,0,0.8,0,0
30,30,393,0,0.8,0,0
30,30,400,0,0.8,0,0
30,30,414,0,0.8,0,0
30,30,420,0,0.8,0,0
30,30,427,0,0.8,0,0
30,30,433,0,0.8,0,0
30,30,438,0,0.8,0,0
30,30,444,0,0.8,0,0
30,30,450,0,0.8,0,0
30,30,456,0,0.8,0,0
30,30,462,0,0.8,0,0
30,30,469,0,0.8,0,0
30,30,476,0,0.8,0,0
30,30,482,0,0.8,0,0
30,30,488,0,0.8,0,0
30,30,495,0,0.8,0,0
30,30,501,0,0.8,0,0
30,30,508,0,0.8,0,0
30,30,514,0,0.8,0,0
30,30,523,0,0.8,0,0
30,30,529,0,0.8,0,0
30,30,536,0,0.8,0,0
30,30,543,0,0.8,0,0
30,30,549,0,0.8,0,0
30,30,557,0,0.8,0,0
30,30,563,0,0.8,0,0
30,30,570,0,0.8,0,0
30,30,577,0,0.8,0,0
30,30,584,0,0.8,0,0
30,30,590,0,0.8,0,0
30,30,598,0,0.8,0,0
30,30,604,0,0.8,0,0
30,30,610,0,0.8,0,0
30,30,617,0,0.8,0,0
30,30,624,0,0.8,0,0
30,30,630,0,0.8,0,0
30,30,637,0,0.8,0,0
30,30,644,0,0.8,0,0
30,30,649,0,0.8,0,0
30,30,656,0,0.8,0,0
30,30,661,0,0.8,0,0
30,30,667,0,0.8,0,0
30,30,674,0,0.8,0,0
30,30,681,0,0.8,0,0
30,30,687,0,0.8,0,0
30,30,694,0,0.8,0,0
30,30,700,0,0.8,0,0
30,30,707,0,0.8,0,0
30,30,713,0,0.8,0,0
30,30,719,0,0.8,0,0
30,30,725,0,0.8,0,0
30,30,732,0,0.8,0,0
30,30,738,0,0.8,0,0
30,30,745,0,0.8,0,0
30,30,752,0,0.8,0,0
30,30,758,0,0.8,0,0
30,30,765,0,0.8,0,0
30,30,771,0,0.8,0,0
30,30,778,0,0.8,0,0
30,30,785,0,0.8,0,0
30,30,791,0,0.8,0,0
30,30,797,0,0.8,0,0
30,30,804,0,0.8,0,0
30,30,811,0,0.8,0,0
30,30,817,0,0.8,0,0
30,30,823,0,0.8,0,0
30,30,829,0,0.8,0,0
30,30,836,0,0.8,0,0
30,30,842,0,0.8,0,0
30,30,848,0,0.8,0,0
30,30,855,0,0.8,0,0
30,30,862,0,0.8,0,0
30,30,868,0,0.8,0,0
30,30,875,0,0.8,0,0
30,30,882,0,0.8,0,0
30,30,888,0,0.8,0,0
30,30,894,0,0.8,0,0
30,30,900,0,0.8,0,0
30,30,907,0,0.8,0,0
30,30,914,0,0.8,0,0
30,30,921,0,0.8,0,0
30,30,927,0,0.8,0,0
30,30,934,0,0.8,0,0
30,30,940,0,0.8,0,0
30,30,947,0,0.8,0,0
30,30,953,0,0.8,0,0
30,30,960,0,0.8,0,0
30,30,966,0,0.8,0,0
30,30,974,0,0.8,0,0
30,30,980,0,0.8,0,0
30,30,990,0,0.8,0,0
30,30,996,0,0.8,0,0
30,30,1002,0,0.8,0,0
30,30,1008,0,0.8,0,0
30,30,1015,0,0.8,0,0
30,30,1021,0,0.8,0,0
30,30,1028,0,0.8,0,0
30,30,1035,0,0.8,0,0
30,30,1041,0,0.8,0,0
30,30,1048,0,0.8,0,0
30,30,1055,0,0.8,0,0
30,30,1062,0,0.8,0,0
30,30,1067,0,0.8,0,0
30,30,1074,0,0.8,0,0
30,30,1081,0,0.8,0,0
30,30,1088,0,0.8,0,0
30,30,1094,0,0.8,0,0
30,30,1100,0,0.8,0,0
30,30,1107,0,0.8,0,0
30,30,1113,0,0.8,0,0
30,30,1118,0,0.8,0,0
30,30,1125,0,0.8,0,0
30,30,1132,0,0.8,0,0
30,30,1139,0,0.8,0,0
30,30,1145,0,0.8,0,0
30,30,1152,0,0.8,0,0
30,30,1159,0,0.8,0,0
30,30,1166,0,0.8,0,0
30,30,1172,0,0.8,0,0
30,30,1179,0,0.8,0,0
30,30,1186,0,0.8,0,0
30,30,1192,0,0.8,0,0
30,30,1197,0,0.8,0,0
30,30,1204,0,0.8,0,0
30,30,1211,0,0.8,0,0
30,30,1218,0,0.8,0,0
30,30,1223,0,0.8,0,0
30,30,1229,0,0.8,0,0
30,30,1236,0,0.8,0,0
30,30,1243,0,0.8,0,0
30,30,1249,0,0.8,0,0
30,30,1257,0,0.8,0,0
30,30,1264,0,0.8,0,0
30,30,1271,0,0.8,0,0
30,30,1278,0,0.8,0,0
30,30,1284,0,0.8,0,0
30,30,1291,0,0.8,0,0
30,30,1297,0,0.8,0,0
30,30,1305,0,0.8,0,0
30,30,1311,0,0.8,0,0
30,30,1318,0,0.8,0,0
30,30,1327,0,0.8,0,0
30,30,1334,0,0.8,0,0
30,30,1341,0,0.8,0,0
30,30,1348,0,0.8,0,0
30,30,1355,0,0.8,0,0
30,30,1362,0,0.8,0,0
30,30,1369,0,0.8,0,0
30,30,1376,0,0.8,0,0
30,30,1382,0,0.8,0,0
30,30,1391,0,0.8,0,0
30,30,1397,0,0.8,0,0
30,30,1404,0,0.8,0,0
30,30,1410,0,0.8,0,0
30,30,1417,0,0.8,0,0
30,30,1424,0,0.8,0,0
30,30,1430,0,0.8,0,0
30,30,1437,0,0.8,0,0
30,30,1444,0,0.8,0,0
30,30,1450,0,0.8,0,0
30,30,1457,0,0.8,0,0
30,30,1464,0,0.8,0,0
30,30,1469,0,0.8,0,0
30,30,1475,0,0.8,0,0
30,30,1481,0,0.8,0,0
30,30,1487,0,0.8,0,0
30,30,1494,0,0.8,0,0
30,30,1500,0,0.8,0,0
30,30,1507,0,0.8,0,0
30,30,1513,0,0.8,0,0
30,30,1520,0,0.8,0,0
30,30,1526,0,0.8,0,0
30,30,1534,0,0.8,0,0
30,30,1541,0,0.8,0,0
30,30,1547,0,0.8,0,0
30,30,1554,0,0.8,0,0
30,30,1561,0,0.8,0,0
30,30,1568,0,0.8,0,0
30,30,1575,0,0.8,0,0
30,30,1581,0,0.8,0,0
30,30,1588,0,0.8,0,0
30,30,1595,0,0.8,0,0
30,30,1601,0,0.8,0,0
30,30,1608,0,0.8,0,0
30,30,1615,0,0.8,0,0
30,30,1621,0,0.8,0,0
30,30,1627,0,0.8,0,0
30,30,1634,0,0.8,0,0
30,30,1640,0,0.8,0,0
30,30,1646,0,0.8,0,0
30,30,1653,0,0.8,0,0
30,30,1660,0,0.8,0,0
30,30,1666,0,0.8,0,0
30,30,1673,0,0.8,0,0
30,30,1679,0,0.8,0,0
30,30,1685,0,0.8,0,0
30,30,1692,0,0.8,0,0
30,30,1698,0,0.8,0,0
30,30,1705,0,0.8,0,0
30,30,1711,0,0.8,0,0
30,30,1717,0,0.8,0,0
30,30,1724,0,0.8,0,0
30,30,1729,0,0.8,0,0
30,30,1739,0,0.8,0,0
30,30,1744,0,0.8,0,0
30,30,1751,0,0.8,0,0
30,30,1758,0,0.8,0,0
30,30,1764,0,0.8,0,0
30,30,1770,0,0.8,0,0
30,30,1776,0,0.8,0,0
30,30,1783,0,0.8,0,0
30,30,1790,0,0.8,0,0
30,30,1796,0,0.8,0,0
30,30,1802,0,0.8,0,0
30,30,1808,0,0.8,0,0
30,30,1814,0,0.8,0,0
30,30,1820,0,0.8,0,0
30,30,1827,0,0.8,0,0
30,30,1834,0,0.8,0,0
30,30,1841,0,0.8,0,0
30,30,1848,0,0.8,0,0
30,30,1855,0,0.8,0,0
30,30,1862,0,0.8,0,0
30,30,1869,0,0.8,0,0
30,30,1875,0,0.8,0,0
30,30,1882,0,0.8,0,0
30,30,1889,0,0.8,0,0
30,30,1894,0,0.8,0,0
30,30,1901,0,0.8,0,0
