panSetAngles,tiltSetAngles,currentTimeMS,panAngle,tiltAngle,panVoltage,tiltVoltage
-57.81742,-10.400001,39,-56,-10.400001,0,0
-57.81742,-10.400001,75,-56,-10.400001,0,0
-57.81742,-10.400001,107,-56,-10.400001,0,0
-57.81742,-10.400001,140,-56,-10.400001,0,0
-57.81742,-10.400001,173,-56,-10.400001,0,0
-57.81742,-10.400001,204,-56,-10.400001,-3.0269685,0
-59.217415,-10.400001,238,-57.399998,-10.400001,0,0
-59.217415,-10.400001,275,-57.399998,-10.400001,0,0
-59.217415,-10.400001,306,-57.399998,-10.400001,0,0
-59.217415,-10.400001,339,-57.399998,-10.400001,0,0
-59.217415,-10.400001,372,-57.399998,-10.400001,0,0
-59.217415,-10.400001,404,-57.399998,-10.400001,-3.0269668,0
-60.617416,-10.400001,438,-58.8,-10.400001,0,0
-60.617416,-10.400001,473,-58.8,-10.400001,0,0
-60.617416,-10.400001,505,-58.8,-10.400001,0,0
-60.617416,-10.400001,538,-58.8,-10.400001,0,0
-60.617416,-10.400001,573,-58.8,-10.400001,0,0
-60.617416,-10.400001,607,-58.8,-10.400001,-3.0269668,0
-62.017418,-10.400001,639,-60.2,-10.400001,0,0
-62.017418,-10.400001,673,-60.2,-10.400001,0,0
-62.017418,-10.400001,743,-60.2,-10.400001,0,0
-62.017418,-10.400001,774,-60.2,-10.400001,0,0
-62.017418,-10.400001,808,-60.2,-10.400001,0,0
-62.017418,-10.400001,843,-60.2,-10.400001,-3.0269668,0
-63.41742,-10.400001,873,-61.6,-10.400001,0,0
-63.41742,-10.400001,910,-61.6,-10.400001,0,0
-63.41742,-10.400001,944,-61.6,-10.400001,0,0
-63.41742,-10.400001,976,-61.6,-10.400001,0,0
-63.41742,-10.400001,1009,-61.6,-10.400001,0,0
-63.41742,-10.400001,1041,-61.6,-10.400001,-3.0269685,0
-66.21742,-10.400001,1074,-64.4,-10.400001,0,0
-66.21742,-10.400001,1108,-64.4,-10.400001,0,0
-66.21742,-10.400001,1142,-64.4,-10.400001,0,0
-66.21742,-10.400001,1175,-64.4,-10.400001,0,0
-66.21742,-10.400001,1206,-64.4,-10.400001,0,0
-66.21742,-10.400001,1239,-64.4,-10.400001,-3.0269685,0
-66.21742,-10.400001,1275,-64.4,-10.400001,-5.7530994,0
-66.21742,-10.400001,1307,-64.4,-10.400001,-3.0269685,0
-66.21742,-10.400001,1342,-64.4,-10.400001,-3.0269685,0
-67.45229,-10.400001,1376,-65.799995,-10.400001,0,0
-66.956764,-10.400001,1407,-65.799995,-10.400001,0,0
-66.13054,-10.400001,1478,-65.799995,-10.400001,0,0
-65.96527,-10.400001,1512,-65.799995,-10.400001,0,0
-66.13054,-10.400001,1542,-65.799995,-10.400001,0,0
-66.13054,-10.400001,1575,-65.799995,-10.400001,-2.9609191,0
-67.53054,-10.400001,1607,-67.2,-10.400001,0,0
-66.13054,-10.400001,1640,-65.799995,-10.400001,0,0
-65.96527,-10.400001,1680,-65.799995,-10.400001,0,0
-65.799995,-10.400001,1709,-65.799995,-10.400001,0,0
-65.799995,-10.400001,1743,-65.799995,-10.400001,0,0
-65.799995,-10.400001,1774,-65.799995,-10.400001,-2.992218,0
-65.799995,-10.400001,1807,-65.799995,-10.400001,0,0
-65.799995,-10.400001,1840,-65.799995,-10.400001,0,0
-65.63472,-10.400001,1877,-65.799995,-10.400001,0,0
-64.97368,-10.400001,1908,-65.799995,-10.400001,0,0
-64.31285,-10.400001,1942,-65.799995,-10.400001,0,0
-63.487396,-10.400001,1973,-65.799995,-10.400001,0,0
-61.839706,-10.400001,2039,-65.799995,-10.400001,0,0
-61.018143,-10.400001,2076,-65.799995,-10.400001,0,0
-60.362293,-10.400001,2108,-65.799995,-10.400001,0,0
-58.144512,-10.400001,2140,-64.4,-10.400001,-2.2307167,0
-57.329277,-10.400001,2175,-64.4,-10.400001,0,0
-55.279133,-10.400001,2208,-63,-10.400001,-3.8404427,0
-54.63099,-10.400001,2244,-63,-10.400001,3.092743,0
-52.423847,-10.400001,2276,-61.6,-10.400001,0,0
-53.020363,-10.400001,2309,-63,-10.400001,4.242195,0
-48.180405,-10.400001,2343,-58.8,-10.400001,0.78828657,0
-45.984222,-10.400001,2376,-57.399998,-10.400001,3.7083464,0
-45.350464,-10.400001,2418,-57.399998,-10.400001,3.4076033,0
-44.56247,-10.400001,2444,-57.399998,-10.400001,4.29046,0
