Axis Count Time
T 31023 05592
T 31022 05595
T 31021 05598
T 31020 05602
T 31019 05605
T 31018 05608
T 31017 05611
T 31016 05614
T 31015 05617
T 31014 05621
T 31013 05624
T 31012 05627
T 31011 05630
T 31010 05633
T 31009 05636
T 31008 05640
T 31007 05643
T 31006 05646
T 31005 05649
T 31004 05652
T 31003 05655
T 31002 05659
T 31001 05662
T 31000 05665
T 30999 05668
T 30998 05671
T 30997 05674
T 30996 05678
T 30995 05681
T 30994 05684
T 30993 05687
T 30992 05690
T 30991 05693
T 30990 05697
T 30989 05700
T 30988 05703
T 30987 05706
T 30986 05709
T 30985 05712
T 30984 05715
T 30983 05719
T 30982 05722
T 30981 05725
T 30980 05728
T 30979 05731
T 30978 05734
T 30977 05737
T 30976 05740
T 30975 05744
T 30974 05747
T 30973 05750
T 30972 05753
T 30971 05756
T 30970 05759
T 30969 05762
T 30968 05766
T 30967 05769
T 30966 05772
T 30965 05775
T 30964 05778
T 30963 05781
T 30962 05785
T 30961 05788
T 30960 05791
T 30959 05794
T 30958 05797
T 30957 05800
T 30956 05803
T 30955 05807
T 30954 05810
T 30953 05813
T 30952 05816
T 30951 05819
T 30950 05822
T 30949 05825
T 30948 05829
T 30947 05832
T 30946 05835
T 30945 05838
T 30944 05841
T 30943 05844
T 30942 05848
T 30941 05851
T 30940 05854
T 30939 05857
T 30938 05860
T 30937 05863
T 30936 05866
T 30935 05869
T 30934 05872
T 30933 05876
T 30932 05879
T 30931 05882
T 30930 05885
T 30929 05888
T 30928 05891
T 30927 05895
T 30926 05898
T 30925 05901
T 30924 05904
T 30923 05907
T 30922 05910
T 30921 05914
T 30920 05917
T 30919 05920
T 30918 05923
T 30917 05926
T 30916 05929
T 30915 05932
T 30914 05935
T 30913 05938
T 30912 05942
T 30911 05945
T 30910 05948
T 30909 05951
T 30908 05954
T 30907 05957
T 30906 05960
T 30905 05963
T 30904 05967
T 30903 05970
T 30902 05973
T 30901 05976
T 30900 05979
T 30899 05982
T 30898 05985
T 30897 05989
T 30896 05992
T 30895 05995
T 30894 05998
T 30893 06001
T 30892 06004
T 30891 06007
T 30890 06011
T 30889 06014
T 30888 06017
T 30887 06020
T 30886 06023
T 30885 06026
T 30884 06030
T 30883 06033
T 30882 06036
T 30881 06039
T 30880 06042
T 30879 06045
T 30878 06049
T 30877 06052
T 30876 06055
T 30875 06058
T 30874 06061
T 30873 06064
T 30872 06067
T 30871 06071
T 30870 06074
T 30869 06077
T 30868 06080
T 30867 06083
T 30866 06086
T 30865 06089
T 30864 06093
T 30863 06096
T 30862 06099
T 30861 06102
T 30860 06105
T 30859 06108
T 30858 06112
T 30857 06115
T 30856 06118
T 30855 06121
T 30854 06124
T 30853 06128
T 30852 06131
T 30851 06134
T 30850 06137
T 30849 06140
T 30848 06143
T 30847 06146
T 30846 06150
T 30845 06153
T 30844 06156
T 30843 06159
T 30842 06162
T 30841 06165
T 30840 06169
T 30839 06172
T 30838 06175
T 30837 06178
T 30836 06181
T 30835 06184
T 30834 06188
T 30833 06191
T 30832 06194
T 30831 06197
T 30830 06200
T 30829 06203
T 30828 06206
T 30827 06209
T 30826 06212
T 30825 06216
T 30824 06219
T 30823 06222
T 30822 06225
T 30821 06228
T 30820 06231
T 30819 06235
T 30818 06238
T 30817 06241
T 30816 06244
T 30815 06247
T 30814 06250
T 30813 06254
T 30812 06257
T 30811 06260
T 30810 06263
T 30809 06266
T 30808 06269
T 30807 06273
T 30806 06276
T 30805 06279
T 30804 06282
T 30803 06285
T 30802 06288
T 30801 06291
T 30800 06294
T 30799 06298
T 30798 06301
T 30797 06304
T 30796 06307
T 30795 06310
T 30794 06313
T 30793 06316
T 30792 06320
T 30791 06323
T 30790 06326
T 30789 06329
T 30788 06332
T 30787 06335
T 30786 06339
T 30785 06342
T 30784 06345
T 30783 06348
T 30782 06351
T 30781 06354
T 30780 06358
T 30779 06361
T 30778 06364
T 30777 06367
T 30776 06370
T 30775 06373
T 30774 06377
T 30773 06380
T 30772 06383
T 30771 06386
T 30770 06390
T 30769 06393
T 30768 06396
T 30767 06399
T 30766 06402
T 30765 06406
T 30764 06409
T 30763 06412
T 30762 06415
T 30761 06418
T 30760 06421
T 30759 06425
T 30758 06428
T 30757 06431
T 30756 06434
T 30755 06437
T 30754 06440
T 30753 06444
T 30752 06447
T 30751 06450
T 30750 06453
T 30749 06456
T 30748 06460
T 30747 06463
T 30746 06466
T 30745 06469
T 30744 06472
T 30743 06476
T 30742 06479
T 30741 06482
T 30740 06485
T 30739 06488
T 30738 06492
T 30737 06495
T 30736 06498
T 30735 06501
T 30734 06504
T 30733 06507
T 30732 06511
T 30731 06514
T 30730 06517
T 30729 06520
T 30728 06524
T 30727 06527
T 30726 06530
T 30725 06533
T 30724 06536
T 30723 06540
T 30722 06543
T 30721 06546
T 30720 06549
T 30719 06552
T 30718 06555
T 30717 06559
T 30716 06562
T 30715 06565
T 30714 06568
T 30713 06571
T 30712 06575
T 30711 06578
T 30710 06581
T 30709 06584
T 30708 06587
T 30707 06591
T 30706 06594
T 30705 06597
T 30704 06600
T 30703 06603
T 30702 06607
T 30701 06610
T 30700 06613
T 30699 06617
T 30698 06620
T 30697 06623
T 30696 06626
T 30695 06629
T 30694 06633
T 30693 06636
T 30692 06639
T 30691 06642
T 30690 06646
T 30689 06649
T 30688 06652
T 30687 06655
T 30686 06659
T 30685 06662
T 30684 06665
T 30683 06668
T 30682 06671
T 30681 06675
T 30680 06678
T 30679 06681
T 30678 06685
T 30677 06688
T 30676 06691
T 30675 06694
T 30674 06698
T 30673 06701
T 30672 06704
T 30671 06707
T 30670 06711
T 30669 06714
T 30668 06717
T 30667 06720
T 30666 06724
T 30665 06727
T 30664 06730
T 30663 06733
T 30662 06737
T 30661 06740
T 30660 06743
T 30659 06746
T 30658 06750
T 30657 06753
T 30656 06756
T 30655 06759
T 30654 06763
T 30653 06766
T 30652 06769
T 30651 06773
T 30650 06776
T 30649 06779
T 30648 06782
T 30647 06785
T 30646 06789
T 30645 06792
T 30644 06795
T 30643 06798
T 30642 06802
T 30641 06805
T 30640 06808
T 30639 06811
T 30638 06815
T 30637 06818
T 30636 06821
T 30635 06824
T 30634 06828
T 30633 06831
T 30632 06834
T 30631 06837
T 30630 06841
T 30629 06844
T 30628 06847
T 30627 06850
T 30626 06854
T 30625 06857
T 30624 06860
T 30623 06863
T 30622 06867
T 30621 06870
T 30620 06873
T 30619 06876
T 30618 06880
T 30617 06883
T 30616 06886
T 30615 06889
T 30614 06893
T 30613 06896
T 30612 06899
T 30611 06902
T 30610 06905
T 30609 06909
T 30608 06912
T 30607 06915
T 30606 06918
T 30605 06922
T 30604 06925
T 30603 06928
T 30602 06931
T 30601 06934
T 30600 06938
T 30599 06941
T 30598 06944
T 30597 06947
T 30596 06950
T 30595 06954
T 30594 06957
T 30593 06960
T 30592 06963
T 30591 06967
T 30590 06970
T 30589 06973
T 30588 06976
T 30587 06979
T 30586 06983
T 30585 06986
T 30584 06989
T 30583 06992
T 30582 06995
T 30581 06999
T 30580 07002
T 30579 07005
T 30578 07008
T 30577 07011
T 30576 07014
T 30575 07018
T 30574 07021
T 30573 07024
T 30572 07027
T 30571 07030
T 30570 07033
T 30569 07037
T 30568 07040
T 30567 07043
T 30566 07046
T 30565 07049
T 30564 07053
T 30563 07056
T 30562 07059
T 30561 07062
T 30560 07065
T 30559 07068
T 30558 07072
T 30557 07075
T 30556 07078
T 30555 07081
T 30554 07084
T 30553 07087
T 30552 07090
T 30551 07094
T 30550 07097
T 30549 07100
T 30548 07103
T 30547 07106
T 30546 07109
T 30545 07113
T 30544 07116
T 30543 07119
T 30542 07122
T 30541 07125
T 30540 07128
T 30539 07131
T 30538 07135
T 30537 07138
T 30536 07141
T 30535 07144
T 30534 07147
T 30533 07150
T 30532 07153
T 30531 07157
T 30530 07160
T 30529 07163
T 30528 07166
T 30527 07169
T 30526 07172
T 30525 07175
T 30524 07179
T 30523 07182
T 30522 07185
T 30521 07188
T 30520 07191
T 30519 07194
T 30518 07197
T 30517 07200
T 30516 07204
T 30515 07207
T 30514 07210
T 30513 07213
T 30512 07216
T 30511 07219
T 30510 07223
T 30509 07226
T 30508 07229
T 30507 07232
T 30506 07235
T 30505 07238
T 30504 07241
T 30503 07245
T 30502 07248
T 30501 07251
T 30500 07254
T 30499 07257
T 30498 07260
T 30497 07264
T 30496 07267
T 30495 07270
T 30494 07273
T 30493 07276
T 30492 07279
T 30491 07282
T 30490 07285
T 30489 07289
T 30488 07292
T 30487 07295
T 30486 07298
T 30485 07301
T 30484 07304
T 30483 07307
T 30482 07311
T 30481 07314
T 30480 07317
T 30479 07320
T 30478 07323
T 30477 07326
T 30476 07330
T 30475 07333
T 30474 07336
T 30473 07339
T 30472 07342
T 30471 07345
T 30470 07348
T 30469 07351
T 30468 07355
T 30467 07358
T 30466 07361
T 30465 07364
T 30464 07367
T 30463 07370
T 30462 07373
T 30461 07376
T 30460 07379
T 30459 07383
T 30458 07386
T 30457 07389
T 30456 07392
T 30455 07395
T 30454 07398
T 30453 07401
T 30452 07405
T 30451 07408
T 30450 07411
T 30449 07414
T 30448 07417
T 30447 07420
T 30446 07423
T 30445 07426
T 30444 07430
T 30443 07433
T 30442 07436
T 30441 07439
T 30440 07442
T 30439 07445
T 30438 07449
T 30437 07452
T 30436 07455
T 30435 07458
T 30434 07461
T 30433 07464
T 30432 07468
T 30431 07471
T 30430 07474
T 30429 07477
T 30428 07480
T 30427 07483
T 30426 07486
T 30425 07490
T 30424 07493
T 30423 07496
T 30422 07499
T 30421 07502
T 30420 07505
T 30419 07508
T 30418 07511
T 30417 07515
T 30416 07518
T 30415 07521
T 30414 07524
T 30413 07527
T 30412 07530
T 30411 07534
T 30410 07537
T 30409 07540
T 30408 07543
T 30407 07546
T 30406 07550
T 30405 07553
T 30404 07556
T 30403 07559
T 30402 07562
T 30401 07565
T 30400 07568
T 30399 07572
T 30398 07575
T 30397 07578
T 30396 07581
T 30395 07584
T 30394 07587
T 30393 07591
T 30392 07594
T 30391 07597
T 30390 07600
T 30389 07603
T 30388 07606
T 30387 07610
T 30386 07613
T 30385 07616
T 30384 07619
T 30383 07622
T 30382 07625
T 30381 07628
T 30380 07631
T 30379 07634
T 30378 07638
T 30377 07641
T 30376 07644
T 30375 07647
T 30374 07650
T 30373 07653
T 30372 07656
T 30371 07660
T 30370 07663
T 30369 07666
T 30368 07669
T 30367 07672
T 30366 07675
T 30365 07679
T 30364 07682
T 30363 07685
T 30362 07688
T 30361 07691
T 30360 07694
T 30359 07698
T 30358 07701
T 30357 07704
T 30356 07707
T 30355 07710
T 30354 07713
T 30353 07716
T 30352 07719
T 30351 07723
T 30350 07726
T 30349 07729
T 30348 07732
T 30347 07735
T 30346 07738
T 30345 07741
T 30344 07745
T 30343 07748
T 30342 07751
T 30341 07754
T 30340 07757
T 30339 07760
T 30338 07764
T 30337 07767
T 30336 07770
T 30335 07773
T 30334 07776
T 30333 07779
T 30332 07783
T 30331 07786
T 30330 07789
T 30329 07792
T 30328 07795
T 30327 07798
T 30326 07802
T 30325 07805
T 30324 07808
T 30323 07811
T 30322 07814
T 30321 07818
T 30320 07821
T 30319 07824
T 30318 07827
T 30317 07830
T 30316 07833
T 30315 07837
T 30314 07840
T 30313 07843
T 30312 07846
T 30311 07849
T 30310 07853
T 30309 07856
T 30308 07859
T 30307 07862
T 30306 07865
T 30305 07868
T 30304 07871
T 30303 07875
T 30302 07878
T 30301 07881
T 30300 07884
T 30299 07887
T 30298 07891
T 30297 07894
T 30296 07897
T 30295 07900
T 30294 07903
T 30293 07907
T 30292 07910
T 30291 07913
T 30290 07916
T 30289 07919
T 30288 07922
T 30287 07926
T 30286 07929
T 30285 07932
T 30284 07935
T 30283 07938
T 30282 07942
T 30281 07945
T 30280 07948
T 30279 07951
T 30278 07954
T 30277 07957
T 30276 07961
T 30275 07964
T 30274 07967
T 30273 07970
T 30272 07973
T 30271 07977
T 30270 07980
T 30269 07983
T 30268 07986
T 30267 07989
T 30266 07993
T 30265 07996
T 30264 07999
T 30263 08002
T 30262 08005
T 30261 08008
T 30260 08012
T 30259 08015
T 30258 08018
T 30257 08021
T 30256 08024
T 30255 08028
T 30254 08031
T 30253 08034
T 30252 08037
T 30251 08041
T 30250 08044
T 30249 08047
T 30248 08050
T 30247 08053
T 30246 08057
T 30245 08060
T 30244 08063
T 30243 08066
T 30242 08070
T 30241 08073
T 30240 08076
T 30239 08079
T 30238 08082
T 30237 08086
T 30236 08089
T 30235 08092
T 30234 08096
T 30233 08099
T 30232 08102
T 30231 08105
T 30230 08109
T 30229 08112
T 30228 08115
T 30227 08118
T 30226 08121
T 30225 08125
T 30224 08128
T 30223 08131
T 30222 08135
T 30221 08138
T 30220 08141
T 30219 08144
T 30218 08147
T 30217 08151
T 30216 08154
T 30215 08157
T 30214 08160
T 30213 08164
T 30212 08167
T 30211 08170
T 30210 08174
T 30209 08177
T 30208 08180
T 30207 08183
T 30206 08187
T 30205 08190
T 30204 08193
T 30203 08196
T 30202 08199
T 30201 08203
T 30200 08206
T 30199 08209
T 30198 08212
T 30197 08216
T 30196 08219
T 30195 08222
T 30194 08225
T 30193 08228
T 30192 08232
T 30191 08235
T 30190 08238
T 30189 08242
T 30188 08245
T 30187 08248
T 30186 08251
T 30185 08255
T 30184 08258
T 30183 08261
T 30182 08264
T 30181 08267
T 30180 08271
T 30179 08274
T 30178 08277
T 30177 08280
T 30176 08284
T 30175 08287
T 30174 08290
T 30173 08293
T 30172 08297
T 30171 08300
T 30170 08303
T 30169 08306
T 30168 08310
T 30167 08313
T 30166 08316
T 30165 08319
T 30164 08323
T 30163 08326
T 30162 08329
T 30161 08332
T 30160 08335
T 30159 08339
T 30158 08342
T 30157 08345
T 30156 08348
T 30155 08352
T 30154 08355
T 30153 08358
T 30152 08361
T 30151 08364
T 30150 08368
T 30149 08371
T 30148 08374
T 30147 08377
T 30146 08380
T 30145 08384
T 30144 08387
T 30143 08390
T 30142 08393
T 30141 08397
T 30140 08400
T 30139 08403
T 30138 08406
T 30137 08409
T 30136 08413
T 30135 08416
T 30134 08419
T 30133 08422
T 30132 08425
T 30131 08429
T 30130 08432
T 30129 08435
T 30128 08438
T 30127 08441
T 30126 08445
T 30125 08448
T 30124 08451
T 30123 08454
T 30122 08457
T 30121 08460
T 30120 08463
T 30119 08467
T 30118 08470
T 30117 08473
T 30116 08476
T 30115 08479
T 30114 08482
T 30113 08486
T 30112 08489
T 30111 08492
T 30110 08495
T 30109 08498
T 30108 08501
T 30107 08505
T 30106 08508
T 30105 08511
T 30104 08514
T 30103 08517
T 30102 08520
T 30101 08523
T 30100 08527
T 30099 08530
T 30098 08533
T 30097 08536
T 30096 08539
T 30095 08542
T 30094 08546
T 30093 08549
T 30092 08552
T 30091 08555
T 30090 08558
T 30089 08561
T 30088 08564
T 30087 08568
T 30086 08571
T 30085 08574
T 30084 08577
T 30083 08580
T 30082 08583
T 30081 08587
T 30080 08590
T 30079 08593
T 30078 08596
T 30077 08599
T 30076 08602
T 30075 08605
T 30074 08608
T 30073 08611
T 30072 08615
T 30071 08618
T 30070 08621
T 30069 08624
T 30068 08627
T 30067 08630
T 30066 08634
T 30065 08637
T 30064 08640
T 30063 08643
T 30062 08646
T 30061 08649
T 30060 08652
T 30059 08656
T 30058 08659
T 30057 08662
T 30056 08665
T 30055 08668
T 30054 08671
T 30053 08674
T 30052 08678
T 30051 08681
T 30050 08684
T 30049 08687
T 30048 08690
T 30047 08693
T 30046 08696
T 30045 08700
T 30044 08703
T 30043 08706
T 30042 08709
T 30041 08712
T 30040 08715
T 30039 08718
T 30038 08721
T 30037 08725
T 30036 08728
T 30035 08731
T 30034 08734
T 30033 08737
T 30032 08740
T 30031 08743
T 30030 08747
T 30029 08750
T 30028 08753
T 30027 08756
T 30026 08759
T 30025 08762
T 30024 08766
T 30023 08769
T 30022 08772
T 30021 08775
T 30020 08778
T 30019 08781
T 30018 08784
T 30017 08787
T 30016 08790
T 30015 08794
T 30014 08797
T 30013 08800
T 30012 08803
T 30011 08806
T 30010 08809
T 30009 08812
T 30008 08815
T 30007 08819
T 30006 08822
T 30005 08825
T 30004 08828
T 30003 08831
T 30002 08834
T 30001 08837
T 30000 08841
T 29999 08844
T 29998 08847
T 29997 08850
T 29996 08853
T 29995 08856
T 29994 08859
T 29993 08863
T 29992 08866
T 29991 08869
T 29990 08872
T 29989 08875
T 29988 08878
T 29987 08881
T 29986 08885
T 29985 08888
T 29984 08891
T 29983 08894
T 29982 08897
T 29981 08901
T 29980 08904
T 29979 08907
T 29978 08910
T 29977 08913
T 29976 08916
T 29975 08919
T 29974 08923
T 29973 08926
T 29972 08929
T 29971 08932
T 29970 08935
T 29969 08938
T 29968 08941
T 29967 08945
T 29966 08948
T 29965 08951
T 29964 08954
T 29963 08957
T 29962 08960
T 29961 08964
T 29960 08967
T 29959 08970
T 29958 08973
T 29957 08976
T 29956 08979
T 29955 08983
T 29954 08986
T 29953 08989
T 29952 08992
T 29951 08995
T 29950 08998
T 29949 09002
T 29948 09005
T 29947 09008
T 29946 09011
T 29945 09014
T 29944 09017
T 29943 09021
T 29942 09024
T 29941 09027
T 29940 09030
T 29939 09033
T 29938 09036
T 29937 09039
T 29936 09043
T 29935 09046
T 29934 09049
T 29933 09052
T 29932 09055
T 29931 09058
T 29930 09061
T 29929 09064
T 29928 09068
T 29927 09071
T 29926 09074
T 29925 09077
T 29924 09080
T 29923 09083
T 29922 09086
T 29921 09090
T 29920 09093
T 29919 09096
T 29918 09099
T 29917 09102
T 29916 09105
T 29915 09109
T 29914 09112
T 29913 09115
T 29912 09118
T 29911 09121
T 29910 09124
T 29909 09128
T 29908 09131
T 29907 09134
T 29906 09137
T 29905 09140
T 29904 09143
T 29903 09146
T 29902 09149
T 29901 09153
T 29900 09156
T 29899 09159
T 29898 09162
T 29897 09165
T 29896 09168
T 29895 09172
T 29894 09175
T 29893 09178
T 29892 09181
T 29891 09184
T 29890 09187
T 29889 09191
T 29888 09194
T 29887 09197
T 29886 09200
T 29885 09203
T 29884 09206
T 29883 09210
T 29882 09213
T 29881 09216
T 29880 09219
T 29879 09222
T 29878 09225
T 29877 09229
T 29876 09232
T 29875 09235
T 29874 09238
T 29873 09241
T 29872 09245
T 29871 09248
T 29870 09251
T 29869 09254
T 29868 09257
T 29867 09261
T 29866 09264
T 29865 09267
T 29864 09270
T 29863 09273
T 29862 09277
T 29861 09280
T 29860 09283
T 29859 09286
T 29858 09289
T 29857 09292
T 29856 09296
T 29855 09299
T 29854 09302
T 29853 09305
T 29852 09308
T 29851 09311
T 29850 09315
T 29849 09318
T 29848 09321
T 29847 09324
T 29846 09327
T 29845 09330
T 29844 09334
T 29843 09337
T 29842 09340
T 29841 09343
T 29840 09346
T 29839 09350
T 29838 09353
T 29837 09356
T 29836 09359
T 29835 09362
T 29834 09366
T 29833 09369
T 29832 09372
T 29831 09375
T 29830 09378
T 29829 09381
T 29828 09385
T 29827 09388
T 29826 09391
T 29825 09394
T 29824 09397
T 29823 09401
T 29822 09404
T 29821 09407
T 29820 09410
T 29819 09413
T 29818 09417
T 29817 09420
T 29816 09423
T 29815 09426
T 29814 09429
T 29813 09433
T 29812 09436
T 29811 09439
T 29810 09442
T 29809 09445
T 29808 09448
T 29807 09452
T 29806 09455
T 29805 09458
T 29804 09461
T 29803 09465
T 29802 09468
T 29801 09471
T 29800 09474
T 29799 09478
T 29798 09481
T 29797 09484
T 29796 09487
T 29795 09491
T 29794 09494
T 29793 09497
T 29792 09500
T 29791 09503
T 29790 09507
T 29789 09510
T 29788 09513
T 29787 09516
T 29786 09520
T 29785 09523
T 29784 09526
T 29783 09529
T 29782 09532
T 29781 09536
T 29780 09539
T 29779 09542
T 29778 09546
T 29777 09549
T 29776 09552
T 29775 09555
T 29774 09559
T 29773 09562
T 29772 09565
T 29771 09568
T 29770 09572
T 29769 09575
T 29768 09578
T 29767 09581
T 29766 09585
T 29765 09588
T 29764 09591
T 29763 09594
T 29762 09598
T 29761 09601
T 29760 09604
T 29759 09607
T 29758 09611
T 29757 09614
T 29756 09617
T 29755 09620
T 29754 09624
T 29753 09627
T 29752 09630
T 29751 09633
T 29750 09637
T 29749 09640
T 29748 09643
T 29747 09646
T 29746 09649
T 29745 09653
T 29744 09656
T 29743 09659
T 29742 09662
T 29741 09666
T 29740 09669
T 29739 09672
T 29738 09675
T 29737 09679
T 29736 09682
T 29735 09685
T 29734 09688
T 29733 09692
T 29732 09695
T 29731 09698
T 29730 09701
T 29729 09705
T 29728 09708
T 29727 09711
T 29726 09714
T 29725 09718
T 29724 09721
T 29723 09724
T 29722 09727
T 29721 09731
T 29720 09734
T 29719 09737
T 29718 09740
T 29717 09744
T 29716 09747
T 29715 09750
T 29714 09753
T 29713 09756
T 29712 09760
T 29711 09763
T 29710 09766
T 29709 09769
T 29708 09773
T 29707 09776
T 29706 09779
T 29705 09782
T 29704 09785
T 29703 09789
T 29702 09792
T 29701 09795
T 29700 09798
T 29699 09801
T 29698 09804
T 29697 09808
T 29696 09811
T 29695 09814
T 29694 09817
T 29693 09821
T 29692 09824
T 29691 09827
T 29690 09830
T 29689 09833
T 29688 09837
T 29687 09840
T 29686 09843
T 29685 09846
T 29684 09850
T 29683 09853
T 29682 09856
T 29681 09859
T 29680 09862
T 29679 09866
T 29678 09869
T 29677 09872
T 29676 09875
T 29675 09878
T 29674 09881
T 29673 09885
T 29672 09888
T 29671 09891
T 29670 09894
T 29669 09897
T 29668 09900
T 29667 09903
T 29666 09907
T 29665 09910
T 29664 09913
T 29663 09916
T 29662 09919
T 29661 09922
T 29660 09926
T 29659 09929
T 29658 09932
T 29657 09935
T 29656 09938
T 29655 09941
T 29654 09945
T 29653 09948
T 29652 09951
T 29651 09954
T 29650 09957
T 29649 09960
T 29648 09963
T 29647 09966
T 29646 09970
T 29645 09973
T 29644 09976
T 29643 09979
T 29642 09982
T 29641 09985
T 29640 09989
T 29639 09992
T 29638 09995
T 29637 09998
T 29636 10001
T 29635 10004
T 29634 10008
T 29633 10011
T 29632 10014
T 29631 10017
T 29630 10020
T 29629 10023
T 29628 10026
T 29627 10029
T 29626 10033
T 29625 10036
T 29624 10039
T 29623 10042
T 29622 10045
T 29621 10048
T 29620 10051
T 29619 10055
T 29618 10058
T 29617 10061
T 29616 10064
T 29615 10067
T 29614 10070
T 29613 10073
T 29612 10077
T 29611 10080
T 29610 10083
T 29609 10086
T 29608 10089
T 29607 10092
T 29606 10096
T 29605 10099
T 29604 10102
T 29603 10106
T 29602 10109
T 29601 10112
T 29600 10116
T 29599 10120
T 29598 10123
T 29597 10127
T 29596 10131
T 29595 10134
T 29594 10138
T 29593 10142
T 29592 10146
T 29591 10149
T 29590 10153
T 29589 10157
T 29588 10160
T 29587 10164
T 29586 10168
T 29585 10171
T 29584 10175
T 29583 10179
T 29582 10183
T 29581 10187
T 29580 10191
T 29579 10196
T 29578 10200
T 29577 10204
T 29576 10209
T 29575 10213
T 29574 10218
T 29573 10223
T 29572 10228
T 29571 10233
T 29570 10238
T 29569 10243
T 29568 10249
T 29567 10254
T 29566 10259
T 29565 10265
T 29564 10270
T 29563 10275
T 29562 10281
T 29561 10287
T 29560 10293
T 29559 10299
T 29558 10306
T 29557 10313
T 29556 10320
T 29555 10327
T 29554 10334
T 29553 10342
T 29552 10350
T 29551 10359
T 29550 10368
T 29549 10378
T 29548 10387
T 29547 10399
T 29546 10411
T 29545 10424
T 29544 10441
T 29543 10461
T 29542 10489
