Axis,Voltage,Count,Time
T,7,32813,00636
T,7,32813,00638
T,7,32813,00640
T,7,32813,00642
T,7,32814,00644
T,7,32814,00646
T,7,32814,00648
T,7,32814,00650
T,7,32814,00652
T,7,32814,00654
T,7,32815,00656
T,7,32815,00658
T,7,32815,00660
T,7,32815,00662
T,7,32815,00664
T,7,32815,00666
T,7,32816,00668
T,7,32816,00670
T,7,32816,00672
T,7,32816,00674
T,7,32816,00676
T,7,32816,00678
T,7,32817,00680
T,7,32817,00682
T,7,32817,00684
T,7,32817,00686
T,7,32817,00688
T,7,32817,00690
T,7,32818,00692
T,7,32818,00694
T,7,32818,00696
T,7,32818,00698
T,7,32818,00700
T,7,32818,00702
T,7,32819,00704
T,7,32819,00706
T,7,32819,00708
T,7,32819,00710
T,7,32819,00712
T,7,32819,00714
T,7,32820,00716
T,7,32820,00718
T,7,32820,00720
T,7,32820,00722
T,7,32820,00724
T,7,32820,00726
T,7,32821,00728
T,7,32821,00730
T,7,32821,00732
T,7,32821,00734
T,7,32821,00736
T,7,32821,00738
T,7,32822,00740
T,7,32822,00742
T,7,32822,00744
T,7,32822,00746
T,7,32822,00748
T,7,32822,00750
T,7,32823,00752
T,7,32823,00754
T,7,32823,00756
T,7,32823,00758
T,7,32823,00760
T,7,32823,00762
T,7,32824,00764
T,7,32824,00766
T,7,32824,00768
T,7,32824,00770
T,7,32824,00772
T,7,32824,00774
T,7,32825,00776
T,7,32825,00778
T,7,32825,00780
T,7,32825,00782
T,7,32825,00784
T,7,32825,00786
T,7,32826,00788
T,7,32826,00790
T,7,32826,00792
T,7,32826,00794
T,7,32826,00796
T,7,32826,00798
T,7,32826,00800
T,7,32827,00802
T,7,32827,00804
T,7,32827,00806
T,7,32827,00808
T,7,32827,00810
T,7,32827,00812
T,7,32828,00814
T,7,32828,00816
T,7,32828,00818
T,7,32828,00820
T,7,32828,00822
T,7,32828,00824
T,7,32829,00826
T,7,32829,00828
T,7,32829,00830
T,7,32829,00832
T,7,32829,00834
T,7,32829,00836
T,7,32830,00838
T,7,32830,00840
T,7,32830,00842
T,7,32830,00844
T,7,32830,00846
T,7,32830,00848
T,7,32831,00850
T,7,32831,00852
T,7,32831,00854
T,7,32831,00856
T,7,32831,00858
T,7,32831,00860
T,7,32832,00862
T,7,32832,00864
T,7,32832,00866
T,7,32832,00868
T,7,32832,00870
T,7,32832,00872
T,7,32833,00874
T,7,32833,00876
T,7,32833,00878
T,7,32833,00880
T,7,32833,00882
T,7,32833,00884
T,7,32834,00886
T,7,32834,00888
T,7,32834,00890
T,7,32834,00892
T,7,32834,00894
T,7,32834,00896
T,7,32835,00898
T,7,32835,00900
T,7,32835,00902
T,7,32835,00904
T,7,32835,00906
T,7,32835,00908
T,7,32836,00910
T,7,32836,00912
T,7,32836,00914
T,7,32836,00916
T,7,32836,00918
T,7,32836,00920
T,7,32837,00922
T,7,32837,00924
T,7,32837,00926
T,7,32837,00928
T,7,32837,00930
T,7,32837,00932
T,7,32838,00934
T,7,32838,00936
T,7,32838,00938
T,7,32838,00940
T,7,32838,00942
T,7,32838,00944
T,7,32839,00946
T,7,32839,00948
T,7,32839,00950
T,7,32839,00952
T,7,32839,00954
T,7,32839,00956
T,7,32839,00958
T,7,32840,00960
T,7,32840,00962
T,7,32840,00964
T,7,32840,00966
T,7,32840,00968
T,7,32840,00970
T,7,32841,00972
T,7,32841,00974
T,7,32841,00976
T,7,32841,00978
T,7,32841,00980
T,7,32841,00982
T,7,32842,00984
T,7,32842,00986
T,7,32842,00988
T,7,32842,00990
T,7,32842,00992
T,7,32842,00994
T,7,32843,00996
T,7,32843,00998
T,7,32843,01000
T,7,32843,01002
T,7,32843,01004
T,7,32843,01006
T,7,32844,01008
T,7,32844,01010
T,7,32844,01012
T,7,32844,01014
T,7,32844,01016
T,7,32844,01018
T,7,32845,01020
T,7,32845,01022
T,7,32845,01024
T,7,32845,01026
T,7,32845,01028
T,7,32845,01030
T,7,32845,01032
T,7,32846,01034
T,7,32846,01036
T,7,32846,01038
T,7,32846,01040
T,7,32846,01042
T,7,32846,01044
T,7,32847,01046
T,7,32847,01048
T,7,32847,01050
T,7,32847,01052
T,7,32847,01054
T,7,32847,01056
T,7,32848,01058
T,7,32848,01060
T,7,32848,01062
T,7,32848,01064
T,7,32848,01066
T,7,32848,01068
T,7,32849,01070
T,7,32849,01072
T,7,32849,01074
T,7,32849,01076
T,7,32849,01078
T,7,32849,01080
T,7,32850,01082
T,7,32850,01084
T,7,32850,01086
T,7,32850,01088
T,7,32850,01090
T,7,32850,01092
T,7,32850,01094
T,7,32851,01096
T,7,32851,01098
T,7,32851,01100
T,7,32851,01102
T,7,32851,01104
T,7,32851,01106
T,7,32852,01108
T,7,32852,01110
T,7,32852,01112
T,7,32852,01114
T,7,32852,01116
T,7,32852,01118
T,7,32853,01120
T,7,32853,01122
T,7,32853,01124
T,7,32853,01126
T,7,32853,01128
T,7,32853,01130
T,7,32853,01132
T,7,32854,01134
T,7,32854,01136
T,7,32854,01138
T,7,32854,01140
T,7,32854,01142
T,7,32854,01144
T,7,32855,01146
T,7,32855,01148
T,7,32855,01150
T,7,32855,01152
T,7,32855,01154
T,7,32855,01156
T,7,32856,01158
T,7,32856,01160
T,7,32856,01162
T,7,32856,01164
T,7,32856,01166
T,7,32856,01168
T,7,32856,01170
T,7,32857,01172
T,7,32857,01174
T,7,32857,01176
T,7,32857,01178
T,7,32857,01180
T,7,32857,01182
T,7,32858,01184
T,7,32858,01186
T,7,32858,01188
T,7,32858,01190
T,7,32858,01192
T,7,32858,01194
T,7,32859,01196
T,7,32859,01198
T,7,32859,01200
T,7,32859,01202
T,7,32859,01204
T,7,32859,01206
T,7,32859,01208
T,7,32860,01210
T,7,32860,01212
T,7,32860,01214
T,7,32860,01216
T,7,32860,01218
T,7,32860,01220
T,7,32861,01222
T,7,32861,01224
T,7,32861,01226
T,7,32861,01228
T,7,32861,01230
T,7,32861,01232
T,7,32862,01234
T,7,32862,01236
T,7,32862,01238
T,7,32862,01240
T,7,32862,01242
T,7,32862,01244
T,7,32862,01246
T,7,32863,01248
T,7,32863,01250
T,7,32863,01252
T,7,32863,01254
T,7,32863,01256
T,7,32863,01258
T,7,32864,01260
T,7,32864,01262
T,7,32864,01264
