Axis,Voltage,Count,Time
T,01270,32768,01012
T,01275,32768,01016
T,01280,32768,01020
T,01285,32768,01024
T,01290,32768,01028
T,01295,32768,01032
T,01300,32768,01036
T,01305,32768,01040
T,01310,32768,01044
T,01315,32768,01048
T,01320,32768,01052
T,01325,32768,01056
T,01330,32768,01060
T,01335,32768,01064
T,01340,32768,01068
T,01345,32768,01072
T,01350,32768,01076
T,01355,32768,01080
T,01360,32768,01084
T,01365,32768,01088
T,01370,32768,01092
T,01375,32768,01096
T,01380,32768,01100
T,01385,32768,01104
T,01390,32768,01108
T,01395,32768,01112
T,01400,32768,01116
T,01405,32768,01120
T,01410,32768,01124
T,01415,32768,01128
T,01420,32768,01132
T,01425,32768,01136
T,01430,32768,01140
T,01435,32768,01144
T,01440,32768,01148
T,01445,32768,01152
T,01450,32768,01156
T,01455,32768,01160
T,01460,32768,01164
T,01465,32768,01168
T,01470,32768,01172
T,01475,32768,01176
T,01480,32768,01180
T,01485,32768,01184
T,01490,32768,01188
T,01495,32768,01192
T,01500,32768,01196
T,01505,32768,01200
T,01510,32768,01204
T,01515,32768,01208
T,01520,32768,01212
T,01525,32768,01216
T,01530,32768,01220
T,01535,32768,01224
T,01540,32768,01228
T,01545,32768,01232
T,01550,32768,01236
T,01555,32768,01240
T,01560,32768,01244
T,01565,32768,01248
T,01570,32768,01252
T,01575,32768,01256
T,01580,32768,01260
T,01585,32768,01264
T,01590,32768,01268
T,01595,32768,01272
T,01600,32768,01276
T,01605,32768,01280
T,01610,32768,01284
T,01615,32768,01288
T,01620,32768,01292
T,01625,32768,01296
T,01630,32768,01300
T,01635,32768,01304
T,01640,32768,01308
T,01645,32768,01312
T,01650,32768,01316
T,01655,32768,01320
T,01660,32768,01324
T,01665,32768,01328
T,01670,32768,01332
T,01675,32768,01336
T,01680,32768,01340
T,01685,32768,01344
T,01690,32768,01348
T,01695,32768,01352
T,01700,32768,01356
T,01705,32768,01360
T,01710,32768,01364
T,01715,32768,01368
T,01720,32768,01372
T,01725,32768,01376
T,01730,32768,01380
T,01735,32768,01384
T,01740,32768,01388
T,01745,32768,01392
T,01750,32768,01396
T,01755,32768,01400
