panSetAngles,tiltSetAngles,currentTimeMS,panAngle,tiltAngle,panVoltage,tiltVoltage
30,30,0,0,0.8,0,0
30,30,6,0,0.8,0,0
30,30,12,0,0.8,0,0
30,30,19,0,0.8,0,0
30,30,25,0,0.8,0,0
30,30,31,0,0.8,0,0
30,30,38,0,0.8,0,0
30,30,44,0,0.8,0,0
30,30,50,0,0.8,0,0
30,30,58,0,0.8,0,0
30,30,64,0,0.8,0,0
30,30,71,0,0.8,0,0
30,30,77,0,0.8,0,0
30,30,84,0,0.8,0,0
30,30,90,0,0.8,0,0
30,30,95,0,0.8,0,0
30,30,102,0,0.8,0,0
30,30,108,0,0.8,0,0
30,30,113,0,0.8,0,0
30,30,120,0,0.8,0,0
30,30,127,0,0.8,0,0
30,30,133,0,0.8,0,0
30,30,139,0,0.8,0,0
30,30,145,0,0.8,0,0
30,30,152,0,0.8,0,0
30,30,157,0,0.8,0,0
30,30,164,0,0.8,0,0
30,30,171,0,0.8,0,0
30,30,177,0,0.8,0,0
30,30,183,0,0.8,0,0
30,30,190,0,0.8,0,0
30,30,196,0,0.8,0,0
30,30,203,0,0.8,0,0
30,30,210,0,0.8,0,0
30,30,216,0,0.8,0,0
30,30,223,0,0.8,0,0
30,30,230,0,0.8,0,0
30,30,237,0,0.8,0,0
30,30,244,0,0.8,0,0
30,30,251,0,0.8,0,0
30,30,257,0,0.8,0,0
30,30,263,0,0.8,0,0
30,30,269,0,0.8,0,0
30,30,276,0,0.8,0,0
30,30,282,0,0.8,0,0
30,30,290,0,0.8,0,0
30,30,296,0,0.8,0,0
30,30,303,0,0.8,0,0
30,30,310,0,0.8,0,0
30,30,316,0,0.8,0,0
30,30,323,0,0.8,0,0
30,30,329,0,0.8,0,0
30,30,336,0,0.8,0,0
30,30,343,0,0.8,0,0
30,30,349,0,0.8,0,0
30,30,356,0,0.8,0,0
30,30,362,0,0.8,0,0
30,30,368,0,0.8,0,0
30,30,374,0,0.8,0,0
30,30,380,0,0.8,0,0
30,30,386,0,0.8,0,0
30,30,392,0,0.8,0,0
30,30,398,0,0.8,0,0
30,30,403,0,0.8,0,0
30,30,410,0,0.8,0,0
30,30,417,0,0.8,0,0
30,30,423,0,0.8,0,0
30,30,430,0,0.8,0,0
30,30,437,0,0.8,0,0
30,30,444,0,0.8,0,0
30,30,449,0,0.8,0,0
30,30,458,0,0.8,0,0
30,30,464,0,0.8,0,0
30,30,470,0,0.8,0,0
30,30,476,0,0.8,0,0
30,30,483,0,0.8,0,0
30,30,490,0,0.8,0,0
30,30,497,0,0.8,0,0
30,30,502,0,0.8,0,0
30,30,508,0,0.8,0,0
30,30,515,0,0.8,0,0
30,30,522,0,0.8,0,0
30,30,528,0,0.8,0,0
30,30,534,0,0.8,0,0
30,30,540,0,0.8,0,0
30,30,547,0,0.8,0,0
30,30,554,0,0.8,0,0
30,30,563,0,0.8,0,0
30,30,569,0,0.8,0,0
30,30,580,0,0.8,0,0
30,30,586,0,0.8,0,0
30,30,593,0,0.8,0,0
30,30,601,0,0.8,0,0
30,30,608,0,0.8,0,0
30,30,615,0,0.8,0,0
30,30,621,0,0.8,0,0
30,30,626,0,0.8,0,0
30,30,633,0,0.8,0,0
30,30,639,0,0.8,0,0
30,30,644,0,0.8,0,0
30,30,651,0,0.8,0,0
30,30,657,0,0.8,0,0
30,30,664,0,0.8,0,0
30,30,671,0,0.8,0,0
30,30,677,0,2.4,5.5,4.2600007
30,30,684,0,6.4,5.5,4.66
30,30,691,4.2,12,3.6799984,3.3000007
30,30,701,9.8,16,3.1200006,3.6999998
30,30,707,15.4,19.2,2.5600004,3.3799999
30,30,714,21,23.2,3.54,3.06
30,30,720,25.199999,25.6,2.98,2.82
30,30,726,29.4,27.2,0,1.7799988
30,30,733,29.4,28,0,2.58
30,30,741,29.4,28,0,1.7000008
30,30,749,29.4,28,0,2.5
30,30,756,29.4,28,0,2.5
30,30,767,29.4,28,0,2.5
30,30,774,29.4,28,0,2.5
30,30,782,29.4,28,0,2.5
30,30,789,29.4,28.800001,0,1.6199987
30,30,797,29.4,28.800001,0,2.4199998
30,30,804,29.4,28.800001,0,2.4199998
30,30,813,29.4,28.800001,0,2.4199998
30,30,821,29.4,28.800001,0,2.4199998
30,30,829,29.4,28.800001,0,2.4199998
30,30,836,29.4,29.6,0,-1.1999989
0,0,2846,29.4,29.6,0,0
0,0,2857,29.4,29.6,0,0
0,0,2864,29.4,29.6,0,0
0,0,2870,29.4,29.6,0,0
0,0,2876,29.4,29.6,0,0
0,0,2883,29.4,29.6,0,0
0,0,2889,29.4,29.6,0,0
0,0,2895,29.4,29.6,0,0
0,0,2902,29.4,29.6,0,0
0,0,2908,29.4,29.6,0,0
0,0,2914,29.4,29.6,0,0
0,0,2921,29.4,29.6,0,0
0,0,2927,29.4,29.6,0,0
0,0,2934,29.4,29.6,0,0
0,0,2940,29.4,29.6,0,0
0,0,2947,29.4,29.6,0,0
0,0,2953,29.4,29.6,0,0
0,0,2960,29.4,29.6,0,0
0,0,2966,29.4,29.6,0,0
0,0,2973,29.4,29.6,0,0
0,0,2980,29.4,29.6,0,0
0,0,2986,29.4,29.6,0,0
0,0,2993,29.4,29.6,0,0
0,0,3002,23.8,27.2,-4.88,-4.2200007
0,0,3010,23.8,26.4,-4.88,-4.139999
0,0,3018,23.8,25.6,-4.88,-4.139999
0,0,3025,23.8,25.6,-4.88,-4.060001
0,0,3032,23.8,25.6,-4.88,-4.86
0,0,3040,23.8,24.800001,-4.88,-3.980001
0,0,3047,23.8,24,-4.88,-3.980001
0,0,3055,23.8,24,-4.88,-3.899999
0,0,3062,23.8,23.2,-4.88,-3.820001
0,0,3070,22.4,23.2,-3.3400004,-4.62
0,0,3077,22.4,22.4,-3.3400004,-4.62
0,0,3085,22.4,22.4,-4.74,-3.7399988
0,0,3092,22.4,21.6,-4.74,-3.6600008
0,0,3100,22.4,21.6,-4.74,-4.46
0,0,3108,21,20.800001,-3.2000005,-3.5800009
0,0,3116,21,20.800001,-3.2000005,-3.5800009
0,0,3123,21,20,-4.6000004,-3.4999988
0,0,3129,21,20,-4.6000004,-4.3
0,0,3137,19.6,19.2,-4.6000004,-4.3
0,0,3144,19.6,19.2,-3.0600004,-3.4200008
0,0,3151,19.6,18.4,-4.46,-3.3399987
0,0,3161,19.6,18.4,-4.46,-4.14
0,0,3168,18.199999,17.6,-2.9199984,-3.2600007
0,0,3176,18.199999,17.6,-2.9199984,-3.2600007
0,0,3182,18.199999,16.800001,-4.3199997,-3.1800008
0,0,3190,18.199999,16.800001,-4.3199997,-3.98
0,0,3197,16.8,16,-2.7800002,-3.98
0,0,3205,16.8,16,-2.7800002,-3.099999
0,0,3213,16.8,16,-4.18,-3.9
0,0,3219,15.4,15.2,-2.6400003,-3.0199997
0,0,3229,15.4,15.2,-4.04,-3.82
0,0,3237,15.4,14.400001,-4.04,-3.82
0,0,3244,15.4,14.400001,-4.04,-2.9400008
0,0,3252,14,13.6,-2.5000005,-2.8599997
0,0,3259,14,13.6,-3.9,-3.6599998
0,0,3266,12.599999,12.8,-2.3599994,-3.6599998
0,0,3274,12.599999,12.8,-2.3599994,-2.7799997
0,0,3282,12.599999,12.8,-3.76,-3.58
0,0,3289,12.599999,12,-3.76,-2.6999998
0,0,3297,11.2,12,-2.2200003,-2.6999998
0,0,3306,11.2,12,-2.2200003,-3.5
0,0,3312,11.2,11.2,-3.62,-2.62
0,0,3320,9.8,11.2,-2.0800004,-3.42
0,0,3328,9.8,11.2,-3.48,-3.42
0,0,3334,9.8,11.2,-3.48,-3.42
0,0,3341,9.8,10.400001,-3.48,-2.540001
0,0,3348,8.4,10.400001,-1.9399993,-3.3400002
0,0,3356,8.4,10.400001,-1.9399993,-3.3400002
0,0,3363,8.4,9.6,-3.34,-2.4599998
0,0,3370,7,9.6,-1.8000004,-3.26
0,0,3378,7,8.8,-3.2,-2.3799999
0,0,3385,7,8.8,-3.2,-2.3799999
0,0,3392,7,8.8,-3.2,-3.18
0,0,3400,5.6,8.8,-1.6599998,-3.18
0,0,3408,5.6,8,-3.06,-2.2999997
0,0,3415,5.6,8,-3.06,-2.2999997
0,0,3422,5.6,8,-3.06,-3.1
0,0,3429,4.2,7.2000003,-1.5199999,-2.2200003
0,0,3436,4.2,7.2000003,-2.92,-2.2200003
0,0,3443,4.2,7.2000003,-2.92,-3.02
0,0,3451,2.8,7.2000003,-1.3800001,-3.02
0,0,3458,2.8,6.4,-2.78,-2.1399999
0,0,3466,2.8,6.4,-2.78,-2.1399999
0,0,3474,2.8,6.4,-2.78,-2.94
0,0,3481,2.8,6.4,-2.78,-2.94
0,0,3488,1.4,5.6,-1.24,-2.0599997
0,0,3496,1.4,5.6,-1.24,-2.0599997
0,0,3504,1.4,5.6,-2.64,-2.86
0,0,3510,1.4,5.6,-2.64,-2.86
0,0,3517,0,4.8,1.4,-1.9800003
0,0,3525,0,4.8,1.4,-1.9800003
0,0,3532,0,4.8,0,-2.78
0,0,3540,0,4.8,0,-2.78
0,0,3547,0,4,0,-1.8999997
0,0,3555,0,4,0,-1.8999997
0,0,3562,0,4,0,-2.7
0,0,3569,0,4,0,-2.7
0,0,3577,0,3.2,0,-1.82
0,0,3585,0,3.2,0,-1.82
0,0,3595,0,3.2,0,-2.62
0,0,3602,0,3.2,0,-2.62
0,0,3609,0,3.2,0,-2.62
0,0,3617,0,2.4,0,-1.74
0,0,3625,0,2.4,0,-1.74
0,0,3632,0,2.4,0,-2.54
0,0,3639,0,2.4,0,-2.54
0,0,3646,0,2.4,0,-2.54
0,0,3654,0,2.4,0,-2.54
0,0,3661,0,1.6,0,-1.6599998
0,0,3668,0,1.6,0,-2.46
0,0,3675,0,1.6,0,-2.46
0,0,3681,0,1.6,0,-2.46
0,0,3689,0,1.6,0,-2.46
0,0,3697,0,1.6,0,-2.46
0,0,3704,0,1.6,0,-2.46
0,0,3711,0,0.8,0,-1.5799999
90,90,5723,0,0,0,0
90,90,5730,0,0,0,0
90,90,5736,0,0,0,0
90,90,5742,0,0,0,0
90,90,5748,0,0,0,0
90,90,5755,0,0,0,0
90,90,5761,0,0,0,0
90,90,5767,0,0,0,0
90,90,5774,0,0,0,0
90,90,5780,0,0,0,0
90,90,5786,0,0,0,0
90,90,5793,0,0,0,0
90,90,5799,0,0,0,0
90,90,5805,0,0,0,0
90,90,5812,0,0,0,0
90,90,5818,0,0,0,0
90,90,5824,0,0,0,0
90,90,5831,0,0,0,0
90,90,5837,0,0,0,0
90,90,5844,0,0,0,0
90,90,5850,0,0,0,0
90,90,5857,0,0,0,0
90,90,5863,0,0,0,0
90,90,5871,8.4,3.2,10.66,10.180005
90,90,5879,8.4,4.8,10.66,10.180005
90,90,5886,8.4,4.8,10.66,9.219994
90,90,5892,8.4,7.2000003,10.66,8.180007
90,90,5900,9.8,8.8,9.119998,8.819994
90,90,5907,9.8,8.8,9.119998,8.819994
90,90,5914,9.8,10.400001,10.5199995,8.660002
90,90,5921,11.2,12,8.980007,8.500002
90,90,5928,11.2,12,8.980007,8.500002
90,90,5935,11.2,13.6,10.380001,8.340002
90,90,5943,12.599999,15.2,8.839998,8.180002
90,90,5951,12.599999,16.800001,10.24,8.019994
90,90,5957,14,16.800001,10.24,8.019994
90,90,5965,14,18.4,8.699999,7.8600016
90,90,5973,15.4,20,8.5599985,7.7000017
90,90,5981,16.8,21.6,8.419998,7.540002
90,90,5989,18.199999,23.2,8.419998,7.540002
90,90,5996,18.199999,23.2,8.280006,7.380002
90,90,6004,18.199999,24,9.68,8.099997
90,90,6013,19.6,25.6,8.139999,7.1400013
90,90,6020,21,27.2,7.9999986,6.9799976
90,90,6028,22.4,27.2,7.9999986,6.9799976
90,90,6035,22.4,28.800001,7.859998,6.819998
90,90,6043,23.8,30.4,7.7199984,6.6600018
90,90,6050,25.199999,31.2,7.5800066,7.380001
90,90,6058,26.6,32.8,7.5800066,7.380001
90,90,6066,26.6,32.8,7.4399986,6.420002
90,90,6074,28,33.600002,7.2999988,7.1399965
90,90,6081,29.4,35.2,7.1599984,6.1800013
90,90,6089,30.8,36.8,7.1599984,6.1800013
90,90,6096,30.8,36.8,7.0200024,6.0200014
90,90,6104,32.2,37.600002,6.8799987,6.739997
90,90,6111,33.6,39.2,6.7400026,5.7800016
90,90,6119,35,40,6.5999985,6.500001
90,90,6126,35,40,6.5999985,6.500001
90,90,6134,36.399998,41.600002,6.4600024,5.539997
90,90,6141,37.8,42.4,6.3199987,6.26
90,90,6148,39.2,42.4,6.3199987,6.26
90,90,6155,39.2,43.2,6.1799984,6.1800003
90,90,6163,40.6,44.8,6.0400023,5.220001
90,90,6170,42,45.600002,5.8999987,5.9399967
90,90,6178,43.399998,46.4,5.8999987,5.9399967
90,90,6185,43.399998,46.4,5.7600026,5.8600006
90,90,6192,44.8,48,5.6199985,4.9000015
90,90,6200,46.2,48.8,5.4799986,5.620001
90,90,6206,46.2,48.8,5.4799986,5.620001
90,90,6214,47.6,49.600002,5.3400025,5.539997
90,90,6222,49,50.4,5.1999984,5.4600005
90,90,6229,50.399998,51.2,5.1999984,5.4600005
90,90,6236,50.399998,51.2,5.0600023,5.3800006
90,90,6244,51.8,52.8,4.9199986,4.4200015
90,90,6251,53.2,53.600002,4.779999,5.1399965
90,90,6259,54.6,54.4,4.6400023,5.0600004
90,90,6266,54.6,54.4,4.6400023,5.0600004
90,90,6274,56,55.2,4.4999986,4.9800005
90,90,6281,57.399998,56,4.3600025,4.9000006
90,90,6289,58.8,56.8,4.2199984,4.9000006
90,90,6296,60.2,56.8,4.2199984,4.8200006
90,90,6304,60.2,57.600002,4.0799985,4.739997
90,90,6311,61.6,58.4,3.9400024,4.660001
90,90,6318,61.6,59.2,5.34,4.660001
90,90,6326,61.6,59.2,5.34,4.580001
90,90,6333,63,60,3.7999985,4.500001
90,90,6341,64.4,60.8,3.6599984,4.420001
90,90,6348,65.799995,61.600002,3.6599984,4.420001
90,90,6355,65.799995,61.600002,3.5200067,4.339997
90,90,6362,67.2,62.4,3.379999,4.2600007
90,90,6370,68.6,63.2,3.2399986,4.180001
90,90,6378,68.6,64,4.6400003,4.180001
90,90,6385,68.6,64,4.6400003,4.100001
90,90,6393,70,64,3.0999985,4.9
90,90,6400,71.4,64.8,2.9599984,4.0199966
90,90,6408,72.799995,65.6,2.9599984,4.0199966
90,90,6415,72.799995,65.6,2.8200066,3.9400048
90,90,6422,72.799995,66.4,4.2200003,3.8599968
90,90,6430,74.2,67.200005,2.6799989,3.7799964
90,90,6437,75.6,67.200005,2.5399985,3.7799964
90,90,6444,75.6,67.200005,2.5399985,4.5799994
90,90,6451,77,68,2.3999987,3.7000046
90,90,6460,77,68.8,3.8000002,3.6199965
90,90,6467,78.4,68.8,3.8000002,3.6199965
90,90,6475,78.4,69.6,2.2599983,3.5400047
90,90,6481,78.4,69.6,3.6599998,4.34
90,90,6488,79.799995,70.4,2.1200066,4.34
90,90,6495,79.799995,70.4,2.1200066,3.4599967
90,90,6502,81.2,71.200005,1.9799988,3.3799963
90,90,6509,81.2,71.200005,3.3800004,4.1799994
90,90,6516,82.6,71.200005,3.3800004,4.1799994
90,90,6523,82.6,72,1.8399987,3.3000045
90,90,6531,82.6,72.8,3.2400002,3.2199965
90,90,6538,84,72.8,1.6999985,4.0199995
90,90,6546,84,72.8,1.6999985,4.0199995
90,90,6553,84,73.6,3.1,3.1400046
90,90,6562,85.4,74.4,1.5599983,3.0599966
90,90,6569,85.4,74.4,2.9599998,3.8599997
90,90,6576,86.799995,75.200005,2.9599998,3.8599997
90,90,6584,86.799995,75.200005,1.4200065,2.9799964
90,90,6591,86.799995,75.200005,2.8200004,3.7799995
90,90,6598,88.2,76,1.2799988,2.9000044
90,90,6610,88.2,76,2.6800003,3.6999998
90,90,6618,88.2,76.8,2.6800003,2.8199966
90,90,6625,88.2,76.8,2.6800003,2.8199966
90,90,6632,89.6,76.8,-1.800003,3.6199996
90,90,6639,89.6,77.6,0,2.7400045
90,90,6647,89.6,77.6,0,2.7400045
90,90,6653,89.6,78.4,0,2.6599967
90,90,6661,89.6,78.4,0,3.4599998
90,90,6668,89.6,78.4,0,3.4599998
90,90,6676,89.6,79.200005,0,3.4599998
90,90,6683,89.6,79.200005,0,2.5799966
90,90,6690,89.6,79.200005,0,3.3799996
