panSetAngles,tiltSetAngles,currentTimeMS,panAngle,tiltAngle,panVoltage,tiltVoltage
30,30,0,100.799995,180,0,0
30,30,7,100.799995,180,0,0
30,30,14,100.799995,180,0,0
30,30,20,100.799995,180,0,0
30,30,26,100.799995,180,0,0
30,30,31,100.799995,180,0,0
30,30,37,100.799995,180,0,0
30,30,44,100.799995,180,0,0
30,30,51,100.799995,180,0,0
30,30,58,100.799995,180,0,0
30,30,65,100.799995,180,0,0
30,30,70,100.799995,180,0,0
30,30,75,100.799995,180,0,0
30,30,81,100.799995,180,0,0
30,30,87,100.799995,180,0,0
30,30,94,100.799995,180,0,0
30,30,100,100.799995,180,0,0
30,30,107,100.799995,180,0,0
30,30,114,100.799995,180,0,0
30,30,120,100.799995,180,0,0
30,30,127,100.799995,180,0,0
30,30,133,100.799995,180,0,0
30,30,139,100.799995,180,0,0
30,30,146,100.799995,180,0,0
30,30,152,100.799995,180,0,0
30,30,159,100.799995,180,0,0
30,30,165,100.799995,180,0,0
30,30,171,100.799995,180,0,0
30,30,179,100.799995,180,0,0
30,30,186,100.799995,180,0,0
30,30,192,100.799995,180,0,0
30,30,198,100.799995,180,0,0
30,30,205,100.799995,180,0,0
30,30,211,100.799995,180,0,0
30,30,218,100.799995,180,0,0
30,30,225,100.799995,180,0,0
30,30,231,100.799995,180,0,0
30,30,238,100.799995,180,0,0
30,30,244,100.799995,180,0,0
30,30,250,100.799995,180,0,0
30,30,257,100.799995,180,0,0
30,30,264,100.799995,180,0,0
30,30,269,100.799995,180,0,0
30,30,275,100.799995,180,0,0
30,30,282,100.799995,180,0,0
30,30,289,100.799995,180,0,0
30,30,296,100.799995,180,0,0
30,30,303,100.799995,180,0,0
30,30,310,100.799995,180,0,0
30,30,317,100.799995,180,0,0
30,30,323,100.799995,180,0,0
30,30,329,100.799995,180,0,0
30,30,336,100.799995,180,0,0
30,30,344,100.799995,180,0,0
30,30,350,100.799995,180,0,0
30,30,357,100.799995,180,0,0
30,30,364,100.799995,180,0,0
30,30,371,100.799995,180,0,0
30,30,378,100.799995,180,0,0
30,30,384,100.799995,180,0,0
30,30,391,100.799995,180,0,0
30,30,397,100.799995,180,0,0
30,30,403,100.799995,180,0,0
30,30,410,100.799995,180,0,0
30,30,417,100.799995,180,0,0
30,30,422,100.799995,180,0,0
30,30,429,100.799995,180,0,0
30,30,435,100.799995,180,0,0
30,30,442,100.799995,180,0,0
30,30,448,100.799995,180,0,0
30,30,456,100.799995,180,0,0
30,30,463,100.799995,180,0,0
30,30,470,100.799995,180,0,0
30,30,477,100.799995,180,0,0
30,30,487,100.799995,180,0,0
30,30,494,100.799995,180,0,0
30,30,503,100.799995,180,0,0
30,30,509,100.799995,180,0,0
30,30,517,100.799995,180,0,0
30,30,523,100.799995,180,0,0
30,30,530,100.799995,180,0,0
30,30,536,100.799995,180,0,0
30,30,543,100.799995,180,0,0
30,30,550,100.799995,180,0,0
30,30,556,100.799995,180,0,0
30,30,562,100.799995,180,0,0
30,30,569,100.799995,180,0,0
30,30,575,100.799995,180,0,0
30,30,583,100.799995,180,0,0
30,30,590,100.799995,180,0,0
30,30,598,100.799995,180,0,0
30,30,607,100.799995,180,0,0
30,30,618,100.799995,180,0,0
30,30,624,100.799995,180,0,0
30,30,631,100.799995,180,0,0
30,30,638,100.799995,180,0,0
30,30,644,100.799995,180,0,0
30,30,650,100.799995,180,0,0
30,30,656,100.799995,180,0,0
30,30,663,100.799995,180,0,0
30,30,670,100.799995,180,0,0
30,30,678,100.799995,180,0,0
30,30,685,100.799995,180,0,0
30,30,691,100.799995,180,0,0
30,30,698,100.799995,180,0,0
30,30,704,100.799995,180,0,0
30,30,710,100.799995,180,0,0
30,30,716,100.799995,180,0,0
30,30,723,100.799995,180,0,0
30,30,730,100.799995,180,0,0
30,30,735,100.799995,180,0,0
30,30,742,100.799995,180,0,0
30,30,749,100.799995,180,0,0
30,30,755,100.799995,180,0,0
30,30,763,100.799995,180,0,0
30,30,769,100.799995,180,0,0
30,30,778,100.799995,180,0,0
30,30,784,100.799995,180,0,0
30,30,790,100.799995,180,0,0
30,30,796,100.799995,180,0,0
30,30,802,100.799995,180,0,0
30,30,809,100.799995,180,0,0
30,30,816,100.799995,180,0,0
30,30,823,100.799995,180,0,0
30,30,829,100.799995,180,0,0
30,30,835,100.799995,180,0,0
30,30,842,100.799995,180,0,0
30,30,848,100.799995,180,0,0
30,30,855,100.799995,180,0,0
30,30,863,100.799995,180,0,0
30,30,870,100.799995,180,0,0
30,30,876,100.799995,180,0,0
30,30,882,100.799995,180,0,0
30,30,888,100.799995,180,0,0
30,30,895,100.799995,180,0,0
30,30,901,100.799995,180,0,0
30,30,907,100.799995,180,0,0
30,30,914,100.799995,180,0,0
30,30,920,100.799995,180,0,0
30,30,926,100.799995,180,0,0
30,30,932,100.799995,180,0,0
30,30,939,100.799995,180,0,0
30,30,950,100.799995,180,0,0
30,30,957,100.799995,180,0,0
30,30,963,100.799995,180,0,0
30,30,970,100.799995,180,0,0
30,30,976,100.799995,180,0,0
30,30,983,100.799995,180,0,0
30,30,990,100.799995,180,0,0
30,30,997,100.799995,180,0,0
30,30,1003,100.799995,180,0,0
30,30,1009,100.799995,180,0,0
30,30,1016,100.799995,180,0,0
30,30,1022,100.799995,180,0,0
30,30,1028,100.799995,180,0,0
30,30,1035,100.799995,180,0,0
30,30,1042,100.799995,180,0,0
30,30,1048,100.799995,180,0,0
30,30,1055,100.799995,180,0,0
30,30,1061,100.799995,180,0,0
30,30,1067,100.799995,180,0,0
30,30,1073,100.799995,180,0,0
30,30,1078,100.799995,180,0,0
30,30,1085,100.799995,180,0,0
30,30,1092,100.799995,180,0,0
30,30,1102,100.799995,180,0,0
30,30,1109,100.799995,180,0,0
30,30,1117,100.799995,180,0,0
30,30,1123,100.799995,180,0,0
30,30,1130,100.799995,180,0,0
30,30,1137,100.799995,180,0,0
30,30,1143,100.799995,180,0,0
30,30,1148,100.799995,180,0,0
30,30,1155,100.799995,180,0,0
30,30,1162,100.799995,180,0,0
30,30,1168,100.799995,180,0,0
30,30,1174,100.799995,180,0,0
30,30,1180,100.799995,180,0,0
30,30,1187,100.799995,180,0,0
30,30,1195,100.799995,180,0,0
30,30,1201,100.799995,180,0,0
30,30,1207,100.799995,180,0,0
30,30,1216,100.799995,180,0,0
30,30,1222,100.799995,180,0,0
30,30,1227,100.799995,180,0,0
30,30,1234,100.799995,180,0,0
30,30,1241,100.799995,180,0,0
30,30,1248,100.799995,180,0,0
30,30,1254,100.799995,180,0,0
30,30,1261,100.799995,180,0,0
30,30,1268,100.799995,180,0,0
30,30,1275,100.799995,180,0,0
30,30,1282,100.799995,180,0,0
30,30,1289,100.799995,180,0,0
30,30,1295,100.799995,180,0,0
30,30,1301,100.799995,180,0,0
30,30,1308,100.799995,180,0,0
30,30,1315,100.799995,180,0,0
30,30,1322,100.799995,180,0,0
30,30,1329,100.799995,180,0,0
30,30,1336,100.799995,180,0,0
30,30,1344,100.799995,180,0,0
30,30,1349,100.799995,180,0,0
30,30,1356,100.799995,180,0,0
30,30,1362,100.799995,180,0,0
30,30,1369,100.799995,180,0,0
30,30,1376,100.799995,180,0,0
30,30,1384,100.799995,180,0,0
30,30,1393,100.799995,180,0,0
30,30,1400,100.799995,180,0,0
30,30,1408,100.799995,180,0,0
30,30,1415,100.799995,180,0,0
30,30,1421,100.799995,180,0,0
30,30,1427,100.799995,180,0,0
30,30,1433,100.799995,180,0,0
30,30,1439,100.799995,180,0,0
30,30,1446,100.799995,180,0,0
30,30,1453,100.799995,180,0,0
30,30,1458,100.799995,180,0,0
30,30,1469,100.799995,180,0,0
30,30,1476,100.799995,180,0,0
30,30,1486,100.799995,180,0,0
30,30,1493,100.799995,180,0,0
30,30,1504,100.799995,180,0,0
30,30,1510,100.799995,180,0,0
30,30,1517,100.799995,180,0,0
30,30,1531,100.799995,180,0,0
30,30,1538,100.799995,180,0,0
30,30,1544,100.799995,180,0,0
30,30,1550,100.799995,180,0,0
30,30,1557,100.799995,180,0,0
30,30,1565,100.799995,180,0,0
30,30,1571,100.799995,180,0,0
30,30,1577,100.799995,180,0,0
30,30,1584,100.799995,180,0,0
30,30,1590,100.799995,180,0,0
30,30,1597,100.799995,180,0,0
30,30,1604,100.799995,180,0,0
30,30,1610,100.799995,180,0,0
30,30,1616,100.799995,180,0,0
30,30,1625,100.799995,180,0,0
30,30,1635,100.799995,180,0,0
30,30,1642,100.799995,180,0,0
30,30,1650,100.799995,180,0,0
30,30,1661,100.799995,180,0,0
30,30,1667,100.799995,180,0,0
30,30,1674,100.799995,180,0,0
30,30,1681,100.799995,180,0,0
30,30,1690,100.799995,180,0,0
30,30,1697,100.799995,180,0,0
30,30,1705,100.799995,180,0,0
30,30,1714,100.799995,180,0,0
30,30,1720,100.799995,180,0,0
30,30,1728,100.799995,180,0,0
30,30,1734,100.799995,180,0,0
30,30,1741,100.799995,180,0,0
30,30,1747,100.799995,180,0,0
30,30,1755,100.799995,180,0,0
30,30,1765,100.799995,180,0,0
30,30,1774,100.799995,180,0,0
30,30,1780,100.799995,180,0,0
30,30,1790,100.799995,180,0,0
30,30,1799,100.799995,180,0,0
30,30,1805,100.799995,180,0,0
30,30,1814,100.799995,180,0,0
30,30,1821,100.799995,180,0,0
30,30,1827,100.799995,180,0,0
30,30,1834,100.799995,180,0,0
30,30,1843,100.799995,180,0,0
30,30,1851,100.799995,180,0,0
30,30,1858,100.799995,180,0,0
30,30,1869,100.799995,180,0,0
30,30,1880,100.799995,180,0,0
30,30,1887,100.799995,180,0,0
30,30,1893,100.799995,180,0,0
30,30,1900,100.799995,180,0,0
30,30,1907,100.799995,180,0,0
30,30,1913,100.799995,180,0,0
30,30,1920,100.799995,180,0,0
30,30,1927,100.799995,180,0,0
30,30,1934,100.799995,180,0,0
30,30,1940,100.799995,180,0,0
30,30,1946,100.799995,180,0,0
30,30,1953,100.799995,180,0,0
30,30,1960,100.799995,180,0,0
30,30,1974,100.799995,180,0,0
30,30,1981,100.799995,180,0,0
30,30,1987,100.799995,180,0,0
30,30,1994,100.799995,180,0,0
30,30,2003,100.799995,180,0,0
30,30,2010,100.799995,180,0,0
30,30,2016,100.799995,180,0,0
30,30,2023,100.799995,180,0,0
30,30,2030,100.799995,180,0,0
30,30,2036,100.799995,180,0,0
30,30,2042,100.799995,180,0,0
30,30,2048,100.799995,180,0,0
30,30,2055,100.799995,180,0,0
30,30,2062,100.799995,180,0,0
30,30,2069,100.799995,180,0,0
30,30,2075,100.799995,180,0,0
30,30,2081,100.799995,180,0,0
30,30,2088,100.799995,180,0,0
30,30,2095,100.799995,180,0,0
30,30,2101,100.799995,180,0,0
30,30,2108,100.799995,180,0,0
30,30,2113,100.799995,180,0,0
30,30,2119,100.799995,180,0,0
30,30,2128,100.799995,180,0,0
30,30,2134,100.799995,180,0,0
30,30,2140,100.799995,180,0,0
30,30,2147,100.799995,180,0,0
30,30,2153,100.799995,180,0,0
30,30,2159,100.799995,180,0,0
30,30,2166,100.799995,180,0,0
30,30,2172,100.799995,180,0,0
30,30,2178,100.799995,180,0,0
30,30,2184,100.799995,180,0,0
30,30,2192,100.799995,180,0,0
30,30,2198,100.799995,180,0,0
30,30,2205,100.799995,180,0,0
30,30,2211,100.799995,180,0,0
30,30,2219,100.799995,180,0,0
30,30,2226,100.799995,180,0,0
30,30,2233,100.799995,180,0,0
30,30,2240,100.799995,180,0,0
30,30,2246,100.799995,180,0,0
30,30,2252,100.799995,180,0,0
30,30,2259,100.799995,180,0,0
30,30,2267,100.799995,180,0,0
30,30,2274,100.799995,180,0,0
30,30,2282,100.799995,180,0,0
30,30,2288,100.799995,180,0,0
30,30,2295,100.799995,180,0,0
30,30,2302,100.799995,180,0,0
30,30,2308,100.799995,180,0,0
30,30,2316,100.799995,180,0,0
30,30,2321,100.799995,180,0,0
30,30,2327,100.799995,180,0,0
30,30,2333,100.799995,180,0,0
30,30,2340,100.799995,180,0,0
30,30,2347,100.799995,180,0,0
30,30,2353,100.799995,180,0,0
30,30,2360,100.799995,180,0,0
30,30,2366,100.799995,180,0,0
30,30,2372,100.799995,180,0,0
30,30,2378,100.799995,180,0,0
30,30,2384,100.799995,180,0,0
