panSetAngles,tiltSetAngles,currentTimeMS,panAngle,tiltAngle,panVoltage,tiltVoltage
-47.180523,-8,52,-50.399998,-8,0,0
-47.180523,-8,86,-50.399998,-8,0,0
-45.780525,-8,153,-49,-8,3.2277908,0
-44.380524,-8,185,-47.6,-8,0,0
-44.380524,-8,220,-47.6,-8,3.2277894,0
-42.980526,-8,249,-46.2,-8,3.2277908,0
-41.580524,-8,320,-44.8,-8,0,0
-41.745304,-8,353,-44.8,-8,3.2277894,0
-40.592567,-8,388,-43.399998,-8,3.856997,0
-40.75747,-8,422,-43.399998,-8,5.643918,0
-40.839935,-8,454,-43.399998,-8,3.622972,0
-40.839935,-8,484,-43.399998,-8,3.5570116,0
-39.522415,-8,519,-42,-8,0,0
-40.59544,-8,590,-42,-8,0,0
-40.104183,-8,658,-40.6,-8,0,0
-40.352085,-8,689,-40.6,-8,1.6095371,0
-40.26945,-8,749,-40.6,-8,0,0
-40.352085,-8,785,-40.6,-8,0,0
-40.26945,-8,816,-40.6,-8,-0.12395096,0
-40.352085,-8,850,-40.6,-8,0,0
-40.26945,-8,883,-40.6,-8,0,0
-40.352085,-8,916,-40.6,-8,0,0
-40.26945,-8,952,-40.6,-8,0,0
-40.352085,-8,984,-40.6,-8,0.12395096,0
-40.26945,-8,1018,-40.6,-8,0,0
-40.352085,-8,1084,-40.6,-8,0,0
-40.26945,-8,1119,-40.6,-8,0,0
-40.352085,-8,1150,-40.6,-8,0.12395096,0
-40.26945,-8,1188,-40.6,-8,0,0
-40.352085,-8,1218,-40.6,-8,0,0
-40.26945,-8,1249,-40.6,-8,-0.12395096,0
-40.352085,-8,1284,-40.6,-8,0,0
-40.26945,-8,1317,-40.6,-8,0,0
-40.352085,-8,1392,-40.6,-8,0,0
-40.26945,-8,1453,-40.6,-8,0,0
-40.352085,-8,1487,-40.6,-8,0,0
-40.26945,-8,1517,-40.6,-8,0,0
-40.352085,-8,1549,-40.6,-8,0,0
-40.26945,-8,1583,-40.6,-8,0,0
-40.352085,-8,1649,-40.6,-8,0,0
-40.26945,-8,1684,-40.6,-8,-0.12395096,0
-40.352085,-8,1716,-40.6,-8,0,0
-40.26945,-8,1750,-40.6,-8,0,0
-40.352085,-8,1785,-40.6,-8,0,0
-40.26945,-8,1818,-40.6,-8,0,0
-40.352085,-8,1849,-40.6,-8,0.12395096,0
-40.26945,-8,1886,-40.6,-8,0,0
-40.352085,-8,1950,-40.6,-8,0,0
-40.26945,-8,1984,-40.6,-8,-0.12395096,0
-40.352085,-8,2016,-40.6,-8,0,0
-40.26945,-8,2050,-40.6,-8,0,0
-40.352085,-8,2085,-40.6,-8,0,0
-40.26945,-8,2116,-40.6,-8,0,0
-40.352085,-8,2152,-40.6,-8,0.12395096,0
-40.26945,-8,2186,-40.6,-8,0,0
-40.352085,-8,2217,-40.6,-8,0,0
-40.26945,-8,2249,-40.6,-8,-0.12395096,0
-40.352085,-8,2283,-40.6,-8,0.12395096,0
-40.26945,-8,2350,-40.6,-8,0,0
-40.352085,-8,2394,-40.6,-8,0,0
-40.26945,-8,2449,-40.6,-8,0,0
-40.352085,-8,2486,-40.6,-8,0,0
-40.26945,-8,2516,-40.6,-8,0,0
-40.352085,-8,2550,-40.6,-8,0,0
-40.26945,-8,2584,-40.6,-8,0,0
-40.352085,-8,2616,-40.6,-8,0,0
-40.26945,-8,2683,-40.6,-8,0,0
-40.352085,-8,2719,-40.6,-8,0,0
-40.26945,-8,2751,-40.6,-8,-0.12395096,0
-40.352085,-8,2786,-40.6,-8,0,0
-40.26945,-8,2818,-40.6,-8,0,0
-40.26945,-8,2850,-40.6,-8,0,0
-39.938927,-8,2883,-40.6,-8,0,0
-38.617485,-8,2951,-40.6,-8,0,0
-37.87501,-8,2987,-40.6,-8,0,0
-37.133453,-8,3016,-40.6,-8,3.7888265,0
-35.075256,-8,3050,-39.2,-8,0.9299991,0
-34.336098,-8,3084,-39.2,-8,3.326619,0
-33.598553,-8,3126,-39.2,-8,3.326619,0
-31.871338,-8,3156,-37.8,-8,1.7855583,0
-30.062864,-8,3218,-36.399998,-8,3.620578,0
-28.58125,-8,3251,-35,-8,4.311464,0
-28.82618,-8,3284,-35,-8,3.7514648,0
-26.680414,-8,3350,-32.2,-8,1.847504,0
-25.772047,-8,3386,-30.8,-8,3.289528,0
-25.028704,-8,3417,-29.4,-8,4.4485645,0
-24.451126,-8,3452,-28,-8,0.927835,0
-25.192568,-8,3485,-28,-8,3.6885185,0
-24.617487,-8,3518,-26.6,-8,3.3595498,0
-25.360628,-8,3556,-26.6,-8,5.174122,0
-26.021557,-8,3586,-26.6,-8,3.062973,0
-25.365274,-8,3618,-25.199999,-8,0.25209045,0
-25.943697,-8,3663,-25.199999,-8,0,0
-26.35677,-8,3724,-25.199999,-8,0,0
-26.026318,-8,3793,-25.199999,-8,0,0
-25.44791,-8,3825,-25.199999,-8,1.4872427,0
-23.960627,-8,3886,-25.199999,-8,0,0
-23.30003,-8,3920,-25.199999,-8,-0.86761093,0
-22.557468,-8,3958,-25.199999,-8,0,0
-21.980522,-8,3988,-25.199999,-8,2.8881207,0
-19.83971,-8,4019,-23.8,-8,-1.113842,0
-17.126133,-8,4085,-22.4,-8,0,0
-16.471338,-8,4119,-22.4,-8,0,0
-15.899656,-8,4156,-22.4,-8,4.6095467,0
-13.929274,-8,4188,-21,-8,4.311465,0
-11.960297,-8,4221,-19.6,-8,3.9801378,0
-11.3118925,-8,4254,-19.6,-8,3.9801378,0
-9.750117,-8,4317,-18.199999,-8,4.995881,0
-8.673799,-8,4351,-16.8,-8,4.695243,0
-6.3602967,-8,4391,-14,-8,2.0999537,0
-5.189594,-8,4453,-11.2,-8,0.9799535,0
-4.854061,-8,4486,-9.8,-8,1.7758822,0
-4.6042295,-8,4519,-8.4,-8,3.7841625,0
-4.192568,-8,4553,-7,-8,3.3583755,0
-3.7825809,-8,4586,-5.6,-8,0,0
-6.1736803,-8,4619,-7,-8,3.622973,0
-4.2826376,-8,4651,-4.2,-8,0,0
-4.943697,-8,4685,-4.2,-8,-2.663344,0
-9.065047,-8,4753,-7,-8,0,0
-9.477585,-8,4788,-7,-8,3.3225212,0
-8.324986,-8,4819,-5.6,-8,-5.986019,0
-9.64253,-8,4851,-7,-8,-1.3910339,0
-9.477585,-8,4899,-7,-8,-3.491034,0
-8.487144,-8,4953,-7,-8,-7.5208077,0
-10.543697,-8,4988,-9.8,-8,3.7163773,0
-8.152088,-8,5017,-8.4,-8,-1.4856606,0
-7.2432294,-8,5050,-8.4,-8,0,0
-6.169909,-8,5083,-8.4,-8,-0.50258446,0
-5.345303,-8,5118,-8.4,-8,0,0
-5.0157957,-8,5153,-8.4,-8,3.3920362,0
-3.5334537,-8,5187,-7,-8,0,0
-0.81579614,-8,5257,-4.2,-8,0,0
-0.6511252,-8,5286,-4.2,-8,-2.2235131,0
-0.6511252,-8,5319,-4.2,-8,3.8536816,0
2.1488748,-8,5390,-1.4,-8,0,0
2.1488748,-8,5420,-1.4,-8,-0.24700642,0
2.1488748,-8,5455,-1.4,-8,5.042862,0
4.9488745,-8,5486,1.4,-8,-3.2233121,0
4.866546,-8,5558,1.4,-8,3.35955,0
3.1370928,-8,5589,0,-8,6.57955,0
4.2898655,-8,5620,1.4,-8,3.8866186,0
4.9475727,-8,5697,2.8,-8,0,0
3.0479114,-8,5748,2.8,-8,0,0
2.221556,-8,5777,2.8,-8,3.8646684,0
2.960628,-8,5825,4.2,-8,0,0
2.5477045,-8,5854,4.2,-8,-5.0195103,0
-0.747573,-8,5920,1.4,-8,0,0
-0.83009064,-8,5955,1.4,-8,-0.4892228,0
-0.747573,-8,5988,1.4,-8,-3.3590293,0
-0.83009064,-8,6020,1.4,-8,-3.3920362,0
-3.547573,-8,6052,-1.4,-8,0,0
-3.6300907,-8,6087,-1.4,-8,0,0
-3.547573,-8,6152,-1.4,-8,-3.3590293,0
-5.0300903,-8,6187,-2.8,-8,0,0
-4.9475727,-8,6220,-2.8,-8,0,0
-5.0300903,-8,6252,-2.8,-8,-4.637172,0
-7.747573,-8,6285,-5.6,-8,0,0
-7.8300905,-8,6318,-5.6,-8,0.123776436,0
-7.747573,-8,6354,-5.6,-8,0,0
-7.8300905,-8,6391,-5.6,-8,-3.3920362,0
-9.147573,-8,6419,-7,-8,-0.123776436,0
-9.147573,-8,6496,-7,-8,0,0
-9.147573,-8,6555,-7,-8,0,0
-9.147573,-8,6587,-7,-8,-3.3590293,0
-10.547573,-8,6620,-8.4,-8,0,0
-9.147573,-8,6652,-7,-8,-3.3590293,0
-10.465047,-8,6686,-8.4,-8,0,0
-8.817419,-8,6720,-7,-8,-3.3590293,0
-8.487144,-8,6754,-7,-8,-3.8860188,0
-9.061071,-8,6821,-8.4,-8,0,0
-8.482637,-8,6854,-8.4,-8,0,0
-7.6563025,-8,6888,-8.4,-8,0,0
-7.160628,-8,6918,-8.4,-8,-0.867651,0
-6.9128556,-8,6952,-8.4,-8,-1.2395024,0
-6.9128556,-8,6987,-8.4,-8,0,0
-5.595441,-8,7055,-7,-8,0,0
-4.112856,-8,7088,-5.6,-8,-3.0251422,0
-6.9954405,-8,7121,-8.4,-8,5.852539,0
-4.112856,-8,7154,-5.6,-8,-2.1068387,0
-4.195441,-8,7191,-5.6,-8,-3.0581763,0
-5.512856,-8,7220,-7,-8,3.661697,0
-4.195441,-8,7252,-5.6,-8,0.96182346,0
-4.112856,-8,7294,-5.6,-8,3.0618236,0
-2.7954407,-8,7327,-4.2,-8,-0.0068385312,0
-4.195441,-8,7357,-5.6,-8,3.0948577,0
-4.195441,-8,7395,-5.6,-8,5.7218237,0
-2.7954407,-8,7457,-4.2,-8,0.96182346,0
-3.125836,-8,7487,-4.2,-8,-0.0068385312,0
-3.7041862,-8,7519,-4.2,-8,3.0686622,0
-3.8741639,-8,7586,-2.8,-8,0,0
-4.4522953,-8,7619,-2.8,-8,0,0
-5.1125984,-8,7651,-2.8,-8,1.122492,0
-5.5249867,-8,7686,-2.8,-8,-3.1609182,0
-7.007432,-8,7723,-4.2,-8,0,0
-7.007432,-8,7752,-4.2,-8,0,0
-7.007432,-8,7788,-4.2,-8,-3.622973,0
-9.807432,-8,7818,-7,-8,2.111148,0
-9.807432,-8,7853,-7,-8,0,0
-9.807432,-8,7886,-7,-8,0,0
-12.607432,-8,7952,-9.8,-8,2.1111488,0
-11.207432,-8,7989,-8.4,-8,-5.174122,0
-12.607432,-8,8022,-9.8,-8,-3.622973,0
-12.607432,-8,8055,-9.8,-8,-3.622973,0
-12.524987,-8,8095,-9.8,-8,-3.622973,0
-12.93486,-8,8154,-11.2,-8,-3.062973,0
-13.508938,-8,8186,-12.599999,-8,-0.12366772,0
-12.765274,-8,8225,-12.599999,-8,0,0
-11.112856,-8,8288,-12.599999,-8,0,0
-10.534952,-8,8321,-12.599999,-8,0,0
-10.122415,-8,8354,-12.599999,-8,2.8469453,0
-8.722415,-8,8393,-11.2,-8,-2.2307153,0
-8.804903,-8,8453,-11.2,-8,0,0
-8.722415,-8,8488,-11.2,-8,5.1074114,0
-6.0049033,-8,8521,-8.4,-8,0,0
-5.922415,-8,8555,-8.4,-8,0,0
-6.0049033,-8,8588,-8.4,-8,2.8506835,0
-4.522415,-8,8618,-7,-8,-3.7163773,0
-4.6049037,-8,8651,-7,-8,0,0
