panSetAngles,tiltSetAngles,currentTimeMS,panAngle,tiltAngle,panVoltage,tiltVoltage
-65.799995,8.925118,39,-65.799995,6.4,0,0
-65.799995,8.925118,73,-65.799995,6.4,0,4.0024214
-65.799995,10.525119,107,-65.799995,8,0,2.9900472
-65.799995,10.525119,143,-65.799995,8,0,2.6700473
-65.799995,10.536612,179,-65.799995,8.8,0,2.9900475
-65.799995,10.389562,208,-65.799995,9.6,0,2.6700473
-65.799995,10.715841,245,-65.799995,10.400001,0,0
-65.799995,10.08416,274,-65.799995,10.400001,0,0
-65.799995,9.452554,312,-65.799995,10.400001,0,0
-65.799995,9.452554,337,-65.799995,10.400001,0,0
-65.799995,9.452554,374,-65.799995,10.400001,0,-2.6789787
-65.799995,8.652554,407,-65.799995,9.6,0,0
-65.799995,8.652554,442,-65.799995,9.6,0,0
-65.799995,9.126245,474,-65.799995,9.6,0,-2.6789787
-65.799995,9.126245,507,-65.799995,9.6,0,-2.6789787
-65.799995,8.326244,540,-65.799995,8.8,0,0
-65.799995,8.642078,577,-65.799995,8.8,0,0
-65.799995,8.957922,616,-65.799995,8.8,0,0
-65.799995,8.957922,643,-65.799995,8.8,0,0
-65.799995,8.957922,683,-65.799995,8.8,0,0
-65.799995,8.957922,707,-65.799995,8.8,0,0
-65.799995,8.957922,746,-65.799995,8.8,0,0
-65.799995,8.957922,809,-65.799995,8.8,0,0
-65.799995,8.957922,845,-65.799995,8.8,0,0
-65.799995,8.957922,881,-65.799995,8.8,0,0
-65.799995,8.957922,909,-65.799995,8.8,0,0
-65.799995,8.957922,942,-65.799995,8.8,0,0
-65.799995,8.957922,975,-65.799995,8.8,0,0
-65.799995,8.957922,1011,-65.799995,8.8,0,0
-65.799995,8.957922,1048,-65.799995,8.8,0,0
-65.799995,8.957922,1076,-65.799995,8.8,0,0
-65.799995,8.957922,1109,-65.799995,8.8,0,0
-65.799995,8.957922,1140,-65.799995,8.8,0,0
-65.799995,8.957922,1173,-65.799995,8.8,0,0
-65.799995,9.115841,1211,-65.799995,8.8,0,0
-65.799995,9.115841,1243,-65.799995,8.8,0,0
-65.799995,9.115841,1273,-65.799995,8.8,0,0
-65.799995,9.115841,1308,-65.799995,8.8,0,0
-65.799995,9.115841,1342,-65.799995,8.8,0,0
-65.799995,9.115841,1410,-65.799995,8.8,0,0
-65.799995,9.115841,1446,-65.799995,8.8,0,0
-65.799995,9.115841,1476,-65.799995,8.8,0,0
-65.799995,9.115841,1510,-65.799995,8.8,0,0
-65.799995,9.115841,1541,-65.799995,8.8,0,0
-65.799995,9.115841,1574,-65.799995,8.8,0,0
-65.799995,8.957922,1610,-65.799995,8.8,0,0
-65.799995,8.8,1640,-65.799995,8.8,0,0
-65.799995,8.642078,1672,-65.799995,8.8,0,0
-65.799995,8.484159,1707,-65.799995,8.8,0,0
-65.799995,8.168337,1737,-65.799995,8.8,0,0
-65.799995,7.694682,1772,-65.799995,8.8,0,0
-65.799995,7.221178,1806,-65.799995,8.8,0,0
-65.799995,6.74789,1843,-65.799995,8.8,0,-2.7421272
-65.799995,6.2748814,1875,-65.799995,8.8,0,-2.9315288
-65.799995,4.8447504,1907,-65.799995,8,0,-2.800844
-65.799995,4.529961,1941,-65.799995,8,0,-2.9900475
-65.799995,3.5726447,1976,-65.799995,7.2000003,0,-3.2421
